SecondsRemaining,CarSteer,CarThrottle,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,CarDodgeActive,CarJumpActive,SpeedFlip
290.0,128.0,255.0,0.29529475583333337,0.5880495633333334,0.6840604408333334,-0.01561215408333333,-52376.666666666664,27271.666666666668,9555.0,-5490.166666666667,-12926.166666666666,-8863.333333333334,40.34012412236901,0,0,0
289.0,0.0,0.0,0.17316060166666666,0.40836967750000003,0.7495141591666666,0.4572583858333334,-79924.91666666667,136587.58333333334,-9603.416666666666,8112.833333333333,-2187.3333333333335,-3086.1666666666665,99.01879527711571,1,1,0
288.0,64.0,128.0,0.109142005,0.2792010256,0.6636368413333333,0.547169512,28088.466666666667,212120.86666666667,3193.9333333333334,-7844.2,-24251.733333333334,9592.333333333334,129.9279886260421,1,1,0
287.0,128.0,127.75,0.5023279182857142,0.08720992035714285,0.152304168,0.31650601257142863,32940.42857142857,210790.64285714287,-3487.4285714285716,-15623.357142857143,-42822.57142857143,1787.4285714285713,128.77600371441858,1,0,0
286.0,212.66666666666666,127.66666666666667,-0.06291742888571429,-0.15811477805000002,0.6113144342857143,0.7423964914285713,12075.142857142857,195946.5,-12098.92857142857,666.1428571428571,9154.07142857143,8934.92857142857,119.3753031131857,0,0,0
285.0,191.5,128.0,0.08883689974999999,-0.041129184341666666,0.9232928625,0.33319559083333333,-13751.083333333334,24536.833333333332,26894.0,5021.0,3668.1666666666665,9294.416666666666,32.51845364658496,0,1,0
284.0,64.0,102.2,0.0004969461538461561,-0.27659663376923077,0.40621247400000005,0.2816702053846154,10755.923076923076,5159.307692307692,293.9230769230769,-15168.307692307691,2088.3076923076924,37966.230769230766,14.246654603478369,0,0,0
283.0,128.0,106.5,-0.04133161340714286,-0.08810006574285714,0.7287005335714286,0.6674172985714285,7586.0,9347.357142857143,-27115.071428571428,-607.5714285714286,9038.92857142857,2006.7142857142858,20.684969357440423,0,0,0
282.0,191.5,0.0,0.029123934375,-0.028985008275,0.7259464025,0.6834924250000001,15.75,-1541.25,28417.75,10879.75,166.5,7227.75,17.089163211884465,0,1,0
281.0,159.5,255.0,0.5537931376923078,0.08894331107692309,0.3790663323846154,0.12547867192307693,5411.384615384615,-9530.0,10089.23076923077,-1567.6153846153845,29255.384615384617,28186.46153846154,13.619815165328534,1,0,0
280.0,170.33333333333334,170.33333333333334,-0.06141191214285715,-0.04936946471428571,0.5586608607142857,-0.2122737277142857,-5587.285714285715,-56655.142857142855,-5935.071428571428,-2941.714285714286,35817.357142857145,-8221.5,34.70692917069515,0,0,0
279.0,159.5,191.5,-0.1874306772869231,0.28568355364615383,0.688195478923077,-0.42056894461538463,-12814.153846153846,-68493.53846153847,2364.6923076923076,21866.615384615383,22063.153846153848,-2812.3076923076924,44.862139665315276,0,1,0
278.0,191.5,127.66666666666667,0.0037833826200000015,-0.004328988759999999,-0.22998789866666666,0.416836748,20122.733333333334,-109364.86666666667,-16307.0,-4246.2,2189.266666666667,11278.066666666668,73.30828281316619,1,0,0
277.0,0.0,0.0,-0.021989024977727274,0.0028477130545454545,0.08324080296363637,0.9625482545454546,144398.27272727274,21722.090909090908,8179.181818181818,-5031.545454545455,-3371.7272727272725,19453.272727272728,101.17681077691007,1,1,0
276.0,191.5,191.5,0.4346066290714286,0.10923116664285715,0.3429570042857143,0.43313755928571424,104803.21428571429,184820.5,-5677.142857142857,-24996.571428571428,-31864.35714285714,-1066.7142857142858,128.07453153648095,0,0,0
275.0,0.0,0.0,-0.0012480654276923078,0.004382027161538462,0.2375049506153846,0.9282801007692307,134295.0,90414.07692307692,69.23076923076923,12.461538461538462,31.153846153846153,-18346.76923076923,114.50575238161778,0,0,0
274.0,149.0,0.0,0.0021025182,0.004289485676923077,-0.4341339992307693,0.8970568007692308,110678.15384615384,-134150.84615384616,4.384615384615385,0.6153846153846154,-0.8461538461538461,-6101.2307692307695,106.20651563128997,0,0,0
273.0,64.0,0.0,0.0002994111692307692,0.001250970346153846,-0.06593415307692306,0.2589057607692308,12942.76923076923,-192224.15384615384,13.846153846153847,-0.7692307692307693,-1.5384615384615385,-11196.153846153846,122.20372785030239,0,0,0
272.0,102.2,64.0,-0.003979077461538461,-0.002683081346153846,0.8287421938461539,-0.5576491684615384,-72892.92307692308,-178198.15384615384,13.923076923076923,3.5384615384615383,4.923076923076923,-1233.6153846153845,115.96064542657749,0,0,0
271.0,127.66666666666667,191.5,-0.004518501793333333,-0.00117912269,0.9390159786666668,-0.241718558,-88854.13333333333,-61454.6,16.533333333333335,-5.133333333333334,0.6666666666666666,-14492.533333333333,71.63344326927353,0,0,0
270.0,191.5,127.75,-0.0307504503625,0.0944672914890625,0.6161278275,-0.018219955224999994,-97457.0625,-23857.75,16859.9375,-3210.1875,6910.9375,24131.6875,71.41856657567119,1,1,0
269.0,127.66666666666667,64.0,-0.3415116278461538,0.46271260465384617,0.31897016176923076,-0.040215568461538446,-96996.46153846153,-133942.0,-16790.153846153848,12402.076923076924,43478.53846153846,15393.076923076924,100.17741452739018,0,0,1
268.0,159.5,153.2,-0.1760801067,-0.0046841549,-0.12696794807692308,0.33920226538461534,-20941.923076923078,-197019.53846153847,18057.846153846152,-17200.69230769231,13952.23076923077,24328.615384615383,120.78732041340307,0,1,0
267.0,191.5,191.5,0.054683255246666666,0.020842875666666667,0.13411677333333333,0.6261966213333333,-35607.13333333333,11286.066666666668,-18229.2,16832.2,16966.466666666667,-6535.133333333333,36.73310438432119,0,0,0
266.0,191.5,0.0,0.32325289860714285,0.28784546745,0.2531159457142857,0.5923827380714286,92008.5,97401.64285714286,3851.8571428571427,6312.857142857143,30546.285714285714,1838.7142857142858,81.11773676252902,1,1,0
265.0,149.0,127.75,0.10070193679166665,0.07887088225,0.2568458966666667,0.37397645583333333,55083.833333333336,197626.33333333334,939.3333333333334,1086.3333333333333,-4753.75,486.0833333333333,130.89732001030396,1,1,0
264.0,127.66666666666667,255.0,0.28356900136153845,0.10043842733846153,0.6192635130769231,0.5713662653846154,-10195.846153846154,225834.84615384616,-7336.846153846154,-7067.692307692308,-26941.23076923077,-6450.384615384615,136.43250752812787,0,0,0
263.0,170.33333333333334,64.0,0.1914854311214286,0.20497266715,0.4968082475,0.3148652152357143,-120362.0,179374.7142857143,6368.857142857143,13481.5,-35146.78571428572,5563.0,135.54482960943054,1,1,0
262.0,0.0,255.0,0.08209275758,0.08603203283826667,0.7302094106666667,0.5857202113333333,-79817.4,171987.86666666667,-5833.733333333334,2931.0,-11538.2,-18921.4,125.49242893139653,0,0,0
261.0,128.0,0.0,0.4186064693970769,0.0016153291538461567,-0.12358467662307691,0.6927328579230768,160963.3076923077,-57929.38461538462,5896.615384615385,30715.076923076922,-6702.153846153846,-18929.30769230769,108.22684676794721,1,1,0
260.0,0.0,191.5,0.028274077899999996,0.0008467789076923096,-0.16028238575384618,0.40911231076923077,119615.61538461539,-148105.76923076922,-7547.538461538462,20837.153846153848,-12542.923076923076,-20888.0,126.53860346975809,0,0,1
259.0,127.66666666666667,0.0,-0.21054429462142857,0.4120306812142857,0.5102936395000001,-0.1989585417142857,-156230.92857142858,-154278.07142857142,7465.928571428572,-22292.714285714286,-24686.285714285714,-13220.714285714286,135.8961452482005,1,1,0
258.0,64.0,127.66666666666667,0.04105861696666666,-0.10997109507416668,0.9267454058333334,-0.27905905166666667,-183378.83333333334,-115426.25,-5675.166666666667,-12964.5,-9740.583333333334,-6747.083333333333,130.58121920248732,0,0,0
257.0,64.0,191.5,0.45106048551428574,0.2506159114878571,0.7076154742857143,0.2656866474285714,-41341.142857142855,65825.14285714286,51961.71428571428,-17373.785714285714,14073.785714285714,-2836.6428571428573,75.41182467427716,0,0,0
256.0,0.0,0.0,0.014008090833333335,0.40330734875,-0.0952409595,0.6383507225,22833.5,-28070.166666666668,-52722.0,-19814.833333333332,-14708.5,-12402.75,66.12155624054945,0,0,1
255.0,255.0,0.0,0.4717111977142857,0.06531466928571429,0.7893151892857143,-0.05208927214285714,-25060.0,-20238.428571428572,43124.42857142857,-9942.142857142857,15183.57142857143,-10278.785714285714,46.366770794385346,0,0,0
254.0,64.0,153.2,0.41558043923076926,0.01840649769230769,0.43466227461538465,0.07805321830769231,22096.23076923077,-2974.3076923076924,13205.076923076924,21446.46153846154,4945.615384615385,16655.46153846154,18.098965445063797,0,1,0
253.0,191.5,64.0,0.16540339884615385,-0.024016288461538457,-0.3928540253846154,0.2707100773846154,35143.0,-42077.153846153844,-9105.23076923077,17415.846153846152,-6850.076923076923,-31351.384615384617,34.994887858472154,1,0,0
252.0,170.33333333333334,191.5,-0.28911721142857144,0.41355117571428573,0.5733072364285715,-0.07506001535714286,24191.071428571428,-47705.71428571428,-24481.928571428572,-6490.214285714285,17981.071428571428,4090.3571428571427,37.10343626656465,0,0,0
251.0,212.66666666666666,127.75,0.20653402224285713,0.31489123101428573,0.8533205064285714,0.0038330054285714297,-59723.642857142855,-49806.357142857145,-22345.85714285714,14658.357142857143,-4330.785714285715,-13166.142857142857,51.651591749482456,1,0,0
250.0,170.33333333333334,0.0,0.29277897428571426,-0.136147469,0.42379975714285717,-0.17711570000000001,-16456.428571428572,-111301.21428571429,34092.357142857145,11599.214285714286,13246.92857142857,2578.1428571428573,77.61785767347473,0,1,0
249.0,127.5,127.66666666666667,-0.006744048333333336,-0.008981348750000007,-0.22384894233333333,0.17993533083333335,35685.833333333336,-146267.16666666666,-21302.583333333332,-6161.916666666667,2610.25,8114.583333333333,95.07749593249709,1,0,0
248.0,128.0,127.66666666666667,-0.3339167002433333,0.2160478641,0.05394871226666667,0.8119744766666667,74319.4,-1249.5333333333333,-19528.266666666666,19178.4,497.8666666666667,12094.466666666667,63.68883091314873,0,1,0
247.0,191.5,64.0,0.35835593692307693,0.3078903018,0.2255944426153846,0.3997984704230769,9086.923076923076,193508.84615384616,334.3076923076923,-14059.538461538461,-49042.07692307692,14555.615384615385,116.49469405876374,1,0,1
246.0,127.66666666666667,212.66666666666666,-0.08622805662857143,-0.04956529372142858,0.6297754164285714,0.3105287427142857,-8432.92857142857,186894.5,11250.92857142857,17430.285714285714,-13658.714285714286,28321.785714285714,112.97254200584514,0,1,0
245.0,191.5,127.75,-0.09889554091666668,0.77244139,0.27376190650000004,-0.24371580525,8615.75,191215.91666666666,-7499.0,18129.083333333332,21806.75,2094.4166666666665,116.23956288852067,1,0,0
244.0,162.5,99.38888888888889,-0.0074551374656122256,0.16964654120325778,0.7151331012111112,-0.22213033629555556,15599.155555555555,33212.75555555556,2340.9333333333334,-7866.711111111111,-8776.655555555555,-8.533333333333333,98.45884427609641,1,1,1
243.0,64.0,191.5,-0.0905468161076923,0.17183954288461536,0.4644680146153846,0.11461848146153847,-104603.76923076923,24672.53846153846,-14058.76923076923,-33289.46153846154,-3091.6153846153848,-10539.846153846154,65.77700619844317,0,0,0
242.0,85.33333333333333,0.0,-0.004016040628571429,0.0025309302214285715,0.8744372742857143,0.4709783342857143,-67733.78571428571,99773.0,93.71428571428571,62.07142857142857,-70.0,-5875.357142857143,74.25586506960451,0,0,0
241.0,149.0,128.0,-0.003945908314285714,0.002621871121428571,0.8257638278571429,0.5442025671428572,-47736.71428571428,123388.28571428571,27.357142857142858,4.571428571428571,-5.428571428571429,9203.92857142857,82.24982537127303,0,0,0
240.0,255.0,255.0,-0.004501957633333333,-0.0007309949213333333,0.9354217626666668,-0.15650094793333336,-72634.2,-12156.8,2023.6666666666667,-1.4,1.6,20551.266666666666,55.22278181028178,0,1,0
239.0,64.0,64.0,0.1446434223769231,-0.1713922991,-0.26049611615384616,0.5374597369230769,-13834.615384615385,-99275.23076923077,32982.92307692308,10219.461538461539,-19258.076923076922,11100.692307692309,64.04039312554755,0,0,0
238.0,191.5,127.66666666666667,0.198031820725,-0.088680771875,-0.12845828012500002,0.2174344915,-12677.1875,-98969.25,-24179.25,2992.0,-40711.8125,-3135.0625,62.442341948144836,0,0,0
237.0,64.0,0.0,0.013022707764285714,-0.003012614504285714,0.5288374464285714,-0.21293882971428574,-37030.142857142855,-98316.71428571429,-5086.785714285715,-2014.857142857143,4517.714285714285,-16584.714285714286,67.90236690859827,0,0,0
236.0,64.0,0.0,0.5217787442857142,0.30391243812142854,0.66195002,0.31875855628571426,-17097.571428571428,64630.5,36343.357142857145,-16984.071428571428,13521.0,-4932.285714285715,56.426750730485765,0,0,0
235.0,0.0,127.75,0.35831133800000003,0.21791554601333335,0.5593857966666668,0.6321633453333334,36012.933333333334,124934.4,-24431.866666666665,6619.4,-14361.266666666666,-5726.0,80.54891349662206,0,1,0
234.0,191.5,85.33333333333333,0.21802385514615386,0.29336166123076923,0.47820822161538457,0.5912468742307693,81896.84615384616,190033.23076923078,2008.8461538461538,-8944.153846153846,30557.923076923078,-3540.076923076923,125.4820535311037,1,1,0
233.0,127.66666666666667,255.0,0.16360604436153847,-0.027299949538461536,0.2965284069230769,0.6367281353846154,113232.69230769231,164140.3076923077,10596.307692307691,16181.0,26493.30769230769,4075.4615384615386,128.93912892500026,0,0,0
232.0,127.75,127.75,0.37391189561538457,0.10447208,-0.17214466730769232,0.7926817323076923,150065.92307692306,-33484.153846153844,-20390.076923076922,-20849.615384615383,14098.76923076923,3217.153846153846,97.2996297747184,1,1,0
231.0,85.33333333333333,127.66666666666667,-0.003752488057142858,-0.002545587761428571,-0.5230254935714286,0.674996355,50552.5,-198018.2857142857,10920.357142857143,-3314.285714285714,-3320.6428571428573,-6920.928571428572,125.60323835447203,0,1,0
230.0,191.5,64.0,-0.1355571242857143,0.3054311235714286,0.36513142495714285,-0.2795127985714286,65791.0,-203071.57142857142,4259.214285714285,16426.571428571428,30563.714285714286,8160.928571428572,128.91399359566657,1,0,1
229.0,0.0,255.0,0.07041875935384616,-0.04361431123846153,-0.06422488153846152,0.26222826846153846,39957.0,-186186.38461538462,-18061.384615384617,-3513.6153846153848,19508.153846153848,-9128.076923076924,120.29242428086647,0,0,0
228.0,153.2,0.0,-0.2916452515230769,0.4014773764307692,0.44685794973076925,-0.17495080321538461,-161901.53846153847,-131066.84615384616,6160.2307692307695,-18398.846153846152,-36713.07692307692,-10452.76923076923,126.07353217814878,1,1,0
227.0,106.5,191.5,0.02257586786923077,-0.05172239392692308,0.9352603223076923,-0.29664459353846157,-182579.53846153847,-112912.15384615384,-6313.846153846154,-6873.923076923077,-8349.461538461539,-8329.384615384615,129.5725495728336,0,0,0
226.0,191.5,0.0,-0.0034080589923076924,-0.00022263910461538464,0.7088801284615385,-0.06019369023076923,-147728.46153846153,-39549.307692307695,32.07692307692308,0.3076923076923077,1.7692307692307692,21458.923076923078,102.33907659445609,0,0,1
225.0,64.0,127.75,0.12627091039066665,-0.12383677274,0.21282178180000003,0.7782368466666667,63390.13333333333,-31056.2,27705.333333333332,3625.2,-9095.8,36456.066666666666,47.54583343522355,0,1,0
224.0,127.66666666666667,127.75,0.28828150416666665,0.2857215186666667,0.4658782875,0.02018020958333333,73887.08333333333,25746.666666666668,5959.0,-29448.583333333332,30854.166666666668,8075.75,48.428498005752395,1,0,0
223.0,127.75,127.66666666666667,0.044221701528571425,-0.08368131822142857,0.5284657642857142,0.8046772507142858,73258.57142857143,31801.5,-32818.142857142855,2156.9285714285716,2320.1428571428573,-9975.214285714286,53.19425655102717,0,0,0
222.0,170.33333333333334,0.0,-0.0033935344769230767,0.003223390884615385,0.7028125507692308,0.6809136646153846,-3651.3076923076924,98625.23076923077,59.92307692307692,10.153846153846153,9.538461538461538,14442.0,64.30425841703236,0,0,0
221.0,64.0,0.0,-0.0034407241500000003,0.0030800434785714288,0.7133579657142857,0.6506857850000001,-27423.5,116939.21428571429,28.357142857142858,-1.2142857142857142,3.5,-18862.0,77.16441669205108,0,0,0
220.0,42.666666666666664,0.0,0.0014854957407142856,0.0042961846857142855,-0.3103183495714286,0.9045827407142857,33631.142857142855,20726.14285714286,29.5,-0.2857142857142857,3.4285714285714284,-19874.785714285714,41.80474717519423,0,0,0
219.0,127.75,0.0,0.0004913118285714285,0.001399564342857143,-0.11195756999999999,0.28384630571428576,11068.714285714286,-93079.71428571429,28.357142857142858,0.2857142857142857,1.0,3175.1428571428573,58.05306545614176,0,0,0
218.0,170.33333333333334,191.5,0.002041930459285714,0.004123551135714286,-0.4248437819285714,0.8645468485714286,58616.28571428572,-86082.21428571429,28.142857142857142,-0.9285714285714286,-7.642857142857143,11776.642857142857,71.16231954812677,0,0,0
217.0,127.75,0.0,-0.06496625749392308,0.03012983516923077,-0.03212343717692308,0.9799326715384615,161543.84615384616,2065.153846153846,6196.846153846154,-11540.076923076924,3881.846153846154,391.6923076923077,98.9846948872687,1,1,0
216.0,127.66666666666667,191.5,0.546533238076923,-0.014540070067692309,-0.05704085727692308,0.4290038546153846,222443.07692307694,44430.0,-4946.076923076923,-41590.230769230766,-2050.923076923077,7392.538461538462,136.66679578655572,0,0,0
215.0,159.5,64.0,-0.03360778259542857,-0.0753302898142857,0.045777709214285714,0.41895235857142854,52342.142857142855,7363.571428571428,97588.14285714286,11275.142857142857,-13999.0,3834.5714285714284,102.16592609067159,0,1,0
214.0,102.2,191.5,-0.08441733038571429,0.47835329785714287,0.3223422832142857,-0.14084364185714285,-114644.5,-29179.85714285714,84538.42857142857,-34400.92857142857,-25065.571428571428,-12624.214285714286,89.72396915846255,0,0,0
213.0,127.66666666666667,64.0,0.3085004653846154,-0.17725853784615384,0.24792725,-0.07644590192307693,-164931.07692307694,-52588.769230769234,-3427.923076923077,4806.7692307692305,-36623.53846153846,21035.23076923077,104.87579333545888,0,0,0
212.0,191.5,191.5,0.07308130076923078,0.39241272546153844,0.05740562115384615,0.29272731746153846,-169274.76923076922,-54149.307692307695,-71050.61538461539,16837.615384615383,-30946.23076923077,25435.30769230769,115.35564946441608,0,0,0
211.0,127.75,127.75,0.09832478522,0.04886663080714286,0.9618982871428571,0.13032259997857143,-193658.35714285713,-16345.57142857143,-94637.57142857143,10186.92857142857,-8880.0,4386.5,132.89025345822031,0,0,0
210.0,148.91666666666666,145.85714285714286,0.07337655642892667,-0.01480075037300667,0.11348839701111112,0.6092514987333334,30788.933333333334,-10342.677777777777,1257.2555555555555,4678.366666666667,-6447.2555555555555,-6153.355555555556,67.21427008709647,1,1,0
209.0,51.2,127.75,-0.04736092077333333,0.4172150084066667,0.35044839466666666,-0.001403335920000002,-29757.266666666666,-110462.73333333334,5079.6,-24732.666666666668,-954.6,-12652.733333333334,72.23374866772737,1,1,0
208.0,127.75,191.5,-0.004065407007692307,0.16752809763846152,0.4879736092307692,0.10023425473846154,-42602.07692307692,-10866.23076923077,-4755.0,-31416.46153846154,492.46153846153845,-8961.23076923077,35.96159047859134,0,0,0
207.0,64.0,0.0,-0.0024138118,0.003931907546666667,0.5075718273333334,0.8247111146666667,40517.8,75996.53333333334,29.933333333333334,-2.6,-1.2666666666666666,-20304.466666666667,58.834734770455185,0,0,0
206.0,109.57142857142857,127.75,-0.001473826685384615,-0.03836440249230769,-0.03458222761538461,0.9903474946153847,130734.46153846153,-7279.923076923077,4905.538461538462,-491.61538461538464,-6947.615384615385,-5287.076923076923,79.2718718349403,0,1,0
205.0,159.5,76.8,-0.03026366821,-0.11323271566666666,-0.31847386,0.9250358946666667,157276.66666666666,-90374.73333333334,25436.2,-6503.8,-1929.8,-4147.933333333333,114.16635024742654,1,1,1
204.0,0.0,127.66666666666667,-0.302519758,0.10191177666666666,-0.10238688725,0.1973470825,120144.33333333333,16331.583333333334,59250.916666666664,10148.416666666666,1093.75,27336.333333333332,85.11329744541821,0,0,0
203.0,85.33333333333333,0.0,0.4912838053846154,-0.5417074876923077,-0.41281908307692305,0.51025796,13785.307692307691,61611.0,-8971.923076923076,-4510.615384615385,9396.0,94.07692307692308,45.766650360947,0,0,0
202.0,127.75,191.5,0.32196988358333334,-0.18885951305833334,0.18611648416666668,0.12650156116666667,-22020.833333333332,113441.41666666667,-64136.666666666664,3589.3333333333335,18304.833333333332,-24309.5,79.84482716837597,0,1,1
201.0,159.5,0.0,0.08956668652142856,-0.014982953690714286,0.9377863035714286,0.2469177,-125579.85714285714,102287.28571428571,-12525.07142857143,-16714.571428571428,-8431.857142857143,-1334.2142857142858,103.00150991820419,1,1,0
200.0,127.75,191.5,0.04608018640666667,0.43204405184666667,0.43743646799999997,0.1792893756,-151161.4,132029.13333333333,-5181.8,-40154.46666666667,18889.266666666666,-13394.666666666666,120.56189374104474,0,0,0
199.0,212.66666666666666,85.33333333333333,0.07483711307692308,0.21946165563846154,0.49093080384615384,0.18075480638461539,-190197.84615384616,91672.69230769231,5886.846153846154,26419.076923076922,-19690.30769230769,7578.2307692307695,129.36624483006543,1,1,1
198.0,191.5,255.0,0.05885937941428571,0.011309457450000003,0.9470102421428572,0.010677493642857139,-218340.92857142858,27843.928571428572,-4000.714285714286,21737.14285714286,-7569.785714285715,7747.714285714285,135.73055135738787,0,0,0
197.0,191.5,64.0,0.009074609649999996,-0.05908032665,-0.012624608749999993,0.33985103625,16950.125,-106622.8125,4007.25,-8482.625,1768.875,19438.75,98.42402215359557,1,1,0
196.0,127.75,255.0,0.2847498164871428,-0.18172711489285714,-0.10596422364285715,0.7822381764285715,192829.85714285713,-72933.5,-8616.0,-23448.5,19889.0,627.0,124.28469499607897,0,0,0
195.0,153.2,64.0,-0.002465434082142857,-0.006274569799999999,-0.33654758285714287,0.9376614514285714,166138.2857142857,-131705.85714285713,17839.0,-1170.7857142857142,-1312.9285714285713,-4708.214285714285,130.77775634213273,0,1,0
194.0,146.0,191.5,0.09527203992307694,0.015267939230769233,-0.07768680730769231,0.37281412692307697,160095.0,-132298.61538461538,26118.46153846154,-19263.46153846154,-11315.846153846154,82.23076923076923,127.05776268783991,0,0,0
193.0,127.66666666666667,191.5,-0.031825288525,-0.14336230419999998,-0.09773250266666667,0.6604112525,141499.5,-69524.75,-32060.833333333332,19892.75,5825.0,12174.916666666666,104.02992343015863,1,0,0
192.0,128.0,0.0,0.050370113571428565,-0.1483613742857143,-0.04928666442857142,0.15919784714285715,-619.9285714285714,102524.71428571429,52470.357142857145,-17602.428571428572,-3043.214285714286,-210.64285714285714,84.50986885982866,0,1,0
191.0,255.0,0.0,0.1222592852857143,0.11386107817857143,0.10992663000000001,-0.03333264571428571,-41216.92857142857,188043.42857142858,-75839.07142857143,-7030.785714285715,14589.42857142857,5671.928571428572,133.7468989957802,1,1,0
190.0,170.33333333333334,127.66666666666667,0.17626831669285714,0.3636282846785714,0.5720039582857143,0.03645585573571429,-223100.0,28673.285714285714,2588.1428571428573,42474.857142857145,-20347.714285714286,-2399.785714285714,135.81274172117213,1,0,0
189.0,255.0,64.0,-0.01696647850769231,0.05488407085307693,0.7396962038461539,-0.09861621415384617,-185846.76923076922,-84126.07692307692,5923.461538461538,13093.23076923077,6893.076923076923,15232.23076923077,134.78602083798748,1,1,0
188.0,64.0,85.33333333333333,-0.09278814759166666,0.29825315873166663,0.6919214378333334,-0.36254205391666666,-120226.25,-171232.16666666666,-6786.5,15368.5,20543.166666666668,-2733.25,125.88692041943041,0,0,0
187.0,191.5,127.66666666666667,-0.0042260524428571426,-0.0023309374,0.8693753864285715,-0.48808990714285716,-37949.71428571428,-46821.857142857145,25.642857142857142,3.0,3.642857142857143,3443.1428571428573,36.6440342332325,0,0,0
186.0,127.66666666666667,64.0,-0.002230748376923077,-0.001339776976923077,0.46251958846153846,-0.28297470384615386,-24209.0,-119455.61538461539,7.538461538461538,0.5384615384615384,-1.6153846153846154,-3246.4615384615386,74.70814334406931,0,0,0
185.0,212.66666666666666,191.5,-0.004674176123076923,-0.0011522040769230768,0.9675308407692308,-0.23964710615384616,-46734.07692307692,-28192.0,29.53846153846154,-3.5384615384615383,2.076923076923077,-4076.0,33.38939484129256,0,0,0
184.0,64.0,0.0,-0.0002096263714285715,0.0019382732999999998,0.03673513714285713,0.39962616,34247.42857142857,-82200.14285714286,12.5,3.642857142857143,2.5,20807.285714285714,64.62677113834897,0,0,0
183.0,64.0,0.0,0.0022776415307692306,0.004213543723076923,-0.47017138999999997,0.8820371638461538,110561.46153846153,-161659.07692307694,0.5384615384615384,-0.3076923076923077,5.153846153846154,-3925.3076923076924,117.81589142692044,0,0,0
182.0,170.33333333333334,0.0,0.00102925012,0.004517371492857143,-0.21361779807142858,0.9438107835714286,168964.35714285713,-95286.42857142857,20.642857142857142,-0.07142857142857142,-1.7857142857142858,10646.285714285714,131.689967307956,0,0,0
181.0,127.66666666666667,0.0,-0.0009906645233333333,0.004697968613333333,0.20087836333333334,0.9794167,188466.66666666666,79650.33333333333,27.066666666666666,0.26666666666666666,-1.4,114.0,122.84916213371777,0,0,0
180.0,170.33333333333334,0.0,-0.0016944156996666667,0.0042600909916666665,0.357387756,0.890754535,128919.75,104586.75,15.083333333333334,1.3333333333333333,-1.8333333333333333,12263.416666666666,116.75355699829834,0,0,0
179.0,42.666666666666664,0.0,-0.007419022292857143,-0.027981283164285713,0.346822,0.6085882364285714,58655.78571428572,135753.2142857143,53431.71428571428,4478.357142857143,-11178.0,-11938.785714285714,114.47599134378497,0,0,1
