SecondsRemaining,CarSteer,CarThrottle,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,CarDodgeActive,CarJumpActive,SpeedFlip
300.0,94.63492063492063,196.4025974025974,0.23138426382148836,-0.0337186773255814,-0.2387859547348837,0.5912237010232558,93174.95348837209,-106783.3953488372,1841.8372093023256,26694.6511627907,-15815.093023255815,-1745.2325581395348,85.8057976580177,1,1,0
299.0,214.52631578947367,213.0,-0.09323862680257143,0.012801890988285715,0.16060523685714287,0.9401026742857143,74711.92857142857,28058.85714285714,5448.714285714285,626.0714285714286,-6982.285714285715,13913.57142857143,62.993173676520215,1,1,0
298.0,229.625,201.5,0.4155084932615385,0.08247368446153845,0.31596301569230767,0.4571565553846154,35349.846153846156,135780.23076923078,-7114.384615384615,-27946.615384615383,-27925.69230769231,3449.846153846154,84.51947054179533,0,0,0
297.0,60.2,160.27777777777777,0.2441231511492308,0.37445358262307693,0.397799334,0.44585949153846155,57186.92307692308,157928.38461538462,8415.23076923077,-3534.3076923076924,32831.38461538462,-3125.4615384615386,102.13853959404138,1,1,0
296.0,172.85714285714286,203.0,-0.07289745787357142,-0.11567259355714286,0.622520867142857,0.7214106314285714,38252.357142857145,171382.42857142858,-5984.142857142857,940.4285714285714,14039.785714285714,13638.285714285714,110.38671878036203,0,0,0
295.0,149.26666666666668,205.5,-0.005309523761538462,-0.012467631276153846,0.9847955638461539,0.1411012373076923,-199445.76923076922,60503.153846153844,320.6923076923077,1281.3846153846155,-189.53846153846155,7055.076923076923,127.95632657998691,0,0,0
294.0,116.58653846153847,188.21698113207546,0.03768335673448172,0.13541537663179357,0.23403970649462363,-0.013258625763440855,34922.44086021505,-124887.15053763441,950.1720430107526,-3770.2795698924733,-10313.860215053763,-12703.376344086022,101.6832693985814,1,1,0
293.0,82.33333333333333,0.0,-0.004735475378571429,-0.0007356190214285714,0.9875124857142856,-0.15703965,-218322.5,-72000.35714285714,35.57142857142857,5.714285714285714,0.14285714285714285,-1237.5,137.95211192616676,0,0,0
292.0,154.9,229.36363636363637,0.11608589518692308,0.1079704127776923,0.8138111415384616,0.42406638846153843,-95897.23076923077,98639.07692307692,10144.846153846154,-4253.692307692308,50.15384615384615,-18791.30769230769,114.96729832237942,0,1,0
291.0,126.13333333333334,222.85714285714286,0.0479012092,-0.06669260227692307,0.577398776923077,0.8067540807692308,54950.46153846154,197024.0,-8656.846153846154,1303.6153846153845,-2877.230769230769,-512.6153846153846,123.12855148969996,1,0,0
290.0,90.57142857142857,222.0625,0.010376490441666665,-0.0020976980583333332,0.4978535183333333,0.8511236008333333,101442.66666666667,192851.16666666666,2957.1666666666665,4531.25,-440.0,-7510.583333333333,137.08879713017805,0,0,0
289.0,93.36,84.9375,0.7489814958333333,-0.10528120308333333,0.010095055333333334,0.48813483249999995,156393.83333333334,-3027.4166666666665,26807.0,30213.083333333332,5402.0,-4681.916666666667,104.89790699536626,1,1,0
288.0,50.16,202.7,0.16816799642857141,0.09128339482142857,0.10742457507142857,0.7358065735714286,162391.85714285713,86430.5,-16685.285714285714,23824.428571428572,15634.357142857143,-22667.0,115.1868961198247,0,0,0
287.0,159.47619047619048,208.76470588235293,-0.09783231235833334,-0.012334362833333334,0.5994776433333333,-0.2672717425,-29120.833333333332,-70479.33333333333,-12987.083333333334,-5762.583333333333,10264.833333333334,8394.333333333334,50.53744762202479,0,0,0
286.0,115.28571428571429,217.5,0.0015271769583333334,0.004458349666666667,-0.3344867591666667,0.938870215,84978.41666666667,-70151.41666666667,38.166666666666664,18.75,5.0,4507.083333333333,67.09781594405689,0,0,0
285.0,30.533333333333335,221.07142857142858,-0.0015472691076923078,7.241477692307691e-05,0.32108690307692306,0.01328190538461539,-11453.384615384615,-139490.15384615384,20.076923076923077,-0.15384615384615385,0.38461538461538464,-19749.0,96.50107577884152,0,1,0
284.0,69.55555555555556,182.55555555555554,-0.16684820421428573,0.29931447645000003,0.5290867864285714,-0.10584901228571429,-181705.14285714287,-68748.14285714286,6558.571428571428,-31130.35714285714,-25996.214285714286,-8663.07142857143,117.77078094954831,1,0,1
283.0,166.7391304347826,206.58823529411765,-0.011134898841666666,-0.0383063502075,0.5852941125000001,-0.31800040583333333,-92441.5,-158594.16666666666,14317.666666666666,-8700.583333333334,-2513.0,11721.0,118.87294273798527,0,1,0
282.0,117.83333333333333,168.66666666666666,-0.0713248847142857,-0.12359284757142856,0.31652007642857144,-0.045698201428571436,-46784.42857142857,-24347.714285714286,68439.21428571429,20301.214285714286,-3640.1428571428573,-3372.214285714286,62.68566658310258,0,0,0
281.0,145.75,156.0,-0.32363777685714284,0.4710899545714286,0.5947771121428571,0.09649400907142858,-88070.5,-15445.785714285714,-55003.5,16634.785714285714,18662.64285714286,30185.571428571428,65.29711791657604,0,0,0
280.0,178.45833333333334,208.26666666666668,-0.04460614118333334,0.028787638558333332,0.7464521199999999,-0.3495104908333333,-66099.83333333333,-73986.91666666667,-39010.25,1518.8333333333333,4784.25,14156.333333333334,77.55246658877475,0,0,0
279.0,128.4,196.6153846153846,0.0028850600642857144,0.0038299202428571434,-0.6038981464285714,0.7965236307142857,44521.142857142855,-163004.7142857143,1.4285714285714286,0.21428571428571427,-1.2857142857142858,1341.5714285714287,101.5364802435259,0,0,0
278.0,144.77777777777777,185.9375,0.0015231273266666668,0.0040119304,-0.5074931349999999,0.8528924991666668,88830.16666666667,-169716.0,66.58333333333333,335.8333333333333,-124.25,3927.9166666666665,117.94033886219825,0,0,1
277.0,178.68421052631578,203.73333333333332,0.0010038175004642856,0.004599064014285714,-0.20398188672142856,0.9621260507142857,162758.92857142858,-80449.21428571429,27.642857142857142,-0.42857142857142855,-0.5,10305.714285714286,115.7629352301306,0,0,0
276.0,120.57142857142857,225.25,-7.976592039285714e-05,0.004782487,0.014374883914285716,0.9993531328571429,204252.07142857142,5026.285714285715,11.928571428571429,1.7142857142857142,1.9285714285714286,-832.0714285714286,122.81194558086759,0,0,1
275.0,172.25,198.77272727272728,-0.0006102344773076924,0.004660896607692307,0.1336368820076923,0.9724716761538462,213689.84615384616,34279.53846153846,27.384615384615383,3.076923076923077,1.0,12520.384615384615,133.55863391780176,0,0,0
274.0,114.88,168.80769230769232,-0.003592311984615385,0.0031785725846153845,0.7411566307692308,0.6655113923076923,-6259.538461538462,117189.46153846153,27.53846153846154,1.0769230769230769,2.1538461538461537,-271.84615384615387,72.42933682141386,0,0,0
273.0,96.18181818181819,136.74074074074073,-0.0034790278230769226,-0.004004832453846154,0.4574383723076923,0.8860537561538462,23987.46153846154,39252.07692307692,454.84615384615387,431.61538461538464,-1310.6923076923076,-6583.153846153846,27.985274499747803,0,0,0
272.0,77.11764705882354,225.0,-0.0061851507333333345,-0.2644589998666667,0.1322792994,0.7813396440000001,24156.133333333335,5312.133333333333,37829.333333333336,7379.866666666667,-16239.666666666666,-7038.133333333333,32.145935053058025,0,0,0
271.0,129.94736842105263,155.125,0.26719315250000003,-0.6496263375,-0.26459823833333335,0.6557523141666667,-57.75,-71496.91666666667,72154.08333333333,4317.75,26.25,4.5,61.84320904658299,0,0,0
270.0,158.0,178.91304347826087,0.07153881076923077,-0.2250908646153846,-0.1397417366153846,0.3101550346153846,-22097.615384615383,-14485.0,14034.846153846154,-7971.153846153846,-11133.153846153846,6168.615384615385,20.27227218576841,0,1,0
269.0,149.375,0.0,-0.19829002830769232,0.3669458325384616,0.4798831107692308,-0.06509074981538461,-99899.76923076923,-12620.076923076924,-4446.615384615385,-41443.307692307695,-20333.76923076923,7266.076923076923,60.68763627927716,1,0,0
268.0,164.39285714285714,0.0,0.270765395,-0.17660060666666666,0.12813589925,0.05405213149999999,-101005.0,-61512.333333333336,-32210.75,6781.333333333333,-4185.333333333333,12040.833333333334,74.34868121303593,0,0,0
267.0,128.53571428571428,157.0,-0.2741823272857143,0.4636907671428571,0.7146825188785714,-0.011601168642857143,-74575.64285714286,-63391.28571428572,-74267.14285714286,21214.64285714286,22407.571428571428,5462.428571428572,74.75660023025988,0,0,0
266.0,103.0,203.125,-0.005592868785714285,-0.0016246104901214283,0.9777911542857142,-0.13074300887857143,-41324.07142857143,-5327.642857142857,-323.57142857142856,398.57142857142856,693.7857142857143,-6207.142857142857,26.24992609945759,0,0,0
265.0,73.81818181818181,227.25,-0.00452353687368421,0.0013795062605263158,0.9464666215789473,0.29084183210526315,-78115.94736842105,57636.36842105263,19.263157894736842,4.578947368421052,-2.263157894736842,-7643.684210526316,60.33891772889003,0,0,0
264.0,49.45454545454545,213.45454545454547,0.21741113445000002,0.3638327955166667,0.37515789250000003,0.36032218916666664,800.9166666666666,201351.66666666666,5573.25,-6053.5,39786.333333333336,-8795.166666666666,122.45140153159447,1,1,0
263.0,157.73333333333332,215.3846153846154,-0.05279595526923077,-0.09189801595384615,0.673127986923077,0.6974471253846153,2776.4615384615386,215798.15384615384,-6594.461538461538,-770.8461538461538,14242.23076923077,10376.76923076923,131.8811142933813,0,0,0
262.0,177.5,255.0,-0.0038595915642857144,-0.0008543045671428572,0.8046320678571428,-0.17871421935714288,-104539.85714285714,-52583.142857142855,15.428571428571429,2.2142857142857144,-0.42857142857142855,22834.85714285714,92.566099631179,0,0,0
261.0,152.7,243.0,0.002505053053846154,0.0040782586923076925,-0.5276697415384615,0.8454873946153847,65103.92307692308,-140767.23076923078,4.3076923076923075,-0.7692307692307693,2.6153846153846154,4945.2307692307695,94.59417093137432,0,0,0
260.0,149.8,161.72727272727272,-0.002086642378571428,-0.009600477164285715,-0.38143899785714286,0.9188573607142858,112233.07142857143,-118020.64285714286,12733.714285714286,-1547.2142857142858,-2611.5,2555.1428571428573,100.6764348424468,0,1,1
259.0,92.74074074074075,182.08333333333334,0.11166462323529414,0.013193243529411765,-0.006180721176470583,0.3284957894117647,155839.4705882353,-88149.29411764706,59803.05882352941,-14426.35294117647,-12899.0,-6266.0,113.58003592761585,0,0,0
258.0,79.53333333333333,211.35294117647058,-0.23550916316666667,0.35250379049999997,0.617819585,0.06634277566666667,144215.75,-61498.666666666664,3822.1666666666665,17235.75,-25103.0,7194.75,97.35892490215396,0,0,0
257.0,100.0,223.44444444444446,0.18742908907692304,-0.0987718373076923,0.17183945384615384,0.03752572538461538,662.9230769230769,73065.61538461539,-82610.0,10258.692307692309,13518.923076923076,10792.923076923076,69.71370867192157,1,1,0
256.0,47.0,206.94117647058823,0.052705817742857146,0.3243947614642857,0.49161402042857144,0.27177893185714286,-6349.071428571428,194252.7142857143,6941.714285714285,-33968.5,27819.35714285714,1287.857142857143,117.54767196675458,1,0,0
255.0,117.71428571428571,208.0,-0.008645635566666667,-0.047698284225,0.7340141808333334,0.6661398641666666,-1923.9166666666667,219301.41666666666,-6088.583333333333,-4462.25,4189.666666666667,-3093.5,132.0282968456723,0,0,0
254.0,201.28571428571428,184.46666666666667,0.2407058957692308,0.1735257342923077,0.3985563025384616,0.31579950984615385,-95059.0,202221.46153846153,4613.384615384615,-583.3846153846154,-30355.53846153846,2555.769230769231,137.43119462951822,1,1,0
253.0,138.0,151.0,0.1733811336923077,0.12051129948461538,0.79058862,0.48237569461538465,-128107.53846153847,188782.3076923077,-5477.7692307692305,235.76923076923077,-19264.69230769231,2796.153846153846,137.08674539769586,0,0,0
252.0,188.79166666666666,76.25,-0.004762263641666667,-0.004392284458333334,0.9390872608333334,0.25091832844166667,-127507.08333333333,120999.5,419.8333333333333,439.75,-219.75,14222.75,110.07422552886091,0,0,0
251.0,234.0,149.0,-0.003520120876923077,-0.006075192499999999,0.3091988753846154,0.01795730461538462,-7586.538461538462,-42354.92307692308,-393.84615384615387,-397.84615384615387,-230.76923076923077,19434.46153846154,30.998760216875436,0,0,0
250.0,157.94444444444446,236.75,0.0005246439701416666,0.004710106758333333,-0.113124814,0.9865757116666667,107428.0,-23255.333333333332,20.916666666666668,1.5,-0.5833333333333334,9942.5,67.48771367667602,0,0,0
249.0,89.76923076923077,169.23529411764707,0.0004200234392857143,0.0047339338285714285,-0.09307601242857143,0.9844067928571428,129954.92857142857,-19017.85714285714,22.071428571428573,2.0,-0.7142857142857143,-9974.92857142857,81.73343299381067,0,0,0
248.0,26.964285714285715,168.03703703703704,0.47969677275714284,-0.16184759927857145,-0.14290755392857143,0.3898968932142857,131807.2857142857,-108431.5,6414.5,21913.785714285714,-32617.5,2611.9285714285716,105.582527549072,1,1,1
247.0,52.625,215.14285714285714,-0.15563433590909093,-0.025980710636363636,0.03778660090909091,0.18768469636363638,29981.363636363636,-151489.45454545456,-5674.545454545455,17323.18181818182,-7715.636363636364,2920.2727272727275,112.67843566128995,0,0,0
246.0,97.5,226.5,-0.00016827607692307688,-0.0039649809,0.44833028076923076,-0.29950053,-40424.307692307695,-206708.15384615384,-315.3076923076923,-1009.4615384615385,1125.8461538461538,-1890.1538461538462,128.47692512530563,0,0,0
245.0,67.78947368421052,227.5,-0.00468066030625,0.00014262493375,0.97645752625,0.026994987124999998,-192058.25,-3332.375,51.375,1.875,0.6875,-14573.8125,127.80466344733361,0,0,0
244.0,93.33333333333333,219.42857142857142,-0.0040834114,0.0024236123666666665,0.8523618966666667,0.5035239,-98055.41666666667,162956.08333333334,51.75,2.3333333333333335,0.16666666666666666,-8047.416666666667,118.55854851336449,0,0,0
243.0,94.85185185185185,181.6153846153846,-0.0029457387266666668,0.00371108056,0.6128441686666667,0.7754008,34946.53333333333,176110.73333333334,51.733333333333334,1.0,1.0,-9064.866666666667,112.46898204884124,0,0,0
242.0,155.8181818181818,147.69565217391303,-0.0017331821153846153,0.004518972046153846,0.36164260923076924,0.9313612815384615,100518.92307692308,91781.76923076923,51.69230769230769,2.230769230769231,-0.7692307692307693,1924.7692307692307,81.88364337930278,0,0,0
241.0,165.72222222222223,160.1818181818182,0.010318367335714285,-0.016436475507142858,0.7291336607142858,0.6652892835714285,-3269.5,75961.28571428571,1846.857142857143,4522.285714285715,242.92857142857142,11845.285714285714,47.998616112981495,0,0,0
240.0,122.95652173913044,187.35,-0.06612948933333333,0.175281066,0.08755592866666667,0.03716543400000001,-47438.86666666667,-27087.266666666666,32173.2,16339.2,1961.4666666666667,-266.1333333333333,44.39702091090312,1,1,0
239.0,108.64285714285714,150.75,0.3638621441642857,-0.2807070382142857,0.020455986714285716,0.22143648307142857,-56601.857142857145,-101518.0,-8065.5,-17470.214285714286,41783.857142857145,-23969.785714285714,70.1431722322287,0,0,0
238.0,169.9090909090909,191.05263157894737,0.238050784725,-0.040663432995,-0.3459471475,0.8789050408333333,24487.583333333332,-138356.16666666666,-18240.666666666668,-5536.833333333333,5573.666666666667,6240.666666666667,93.39678623912467,0,0,0
237.0,126.36363636363636,227.1818181818182,0.1291226295,-0.17525756897142858,-0.02695751122142857,0.9386849092857142,119339.42857142857,-141848.7857142857,-6794.357142857143,-3893.285714285714,-1711.642857142857,-6985.357142857143,115.23361744084959,1,0,0
236.0,150.0909090909091,209.94444444444446,0.0006169335185714286,0.003999856192857143,-0.1822099472857143,0.9625317950000001,165944.5,-96031.71428571429,244.28571428571428,-185.07142857142858,-925.0714285714286,14880.0,119.0692960191133,0,0,0
235.0,167.33333333333334,198.0909090909091,-0.23053357508333336,-0.22683362666666665,0.659008575,0.6469820616666667,-1078.25,123498.5,-386.0833333333333,-10125.333333333334,-314.0,8863.583333333334,79.37522253462005,0,0,0
234.0,129.13636363636363,208.0,-0.015950540935714286,0.06594045369285714,0.8970303757142857,0.3909238585714286,-93561.21428571429,113539.35714285714,6394.857142857143,-9043.714285714286,2961.714285714286,4165.571428571428,89.96668042267721,1,1,0
233.0,66.82608695652173,101.91666666666667,0.027679909916666665,0.3187001963333333,0.44519893416666667,0.23264654558333334,-133504.91666666666,154087.91666666666,-9254.583333333334,-36486.583333333336,24263.333333333332,-7590.25,122.57332179168662,0,0,0
232.0,183.9375,88.5,-0.004523121892307693,0.001415719116153846,0.9425456815384615,0.236644269,-81434.07692307692,58307.230769230766,156.84615384615384,65.53846153846153,-37.30769230769231,11144.461538461539,66.08665438631043,0,0,0
231.0,143.0909090909091,200.0,-0.004774009571428572,-0.0005965103607142857,0.9924122142857144,-0.1220997475,-62890.42857142857,-15724.142857142857,26.0,-4.285714285714286,3.142857142857143,1180.357142857143,38.91512930517829,0,0,0
230.0,161.6,203.5,-0.0045589882857142855,-0.0013382949142857145,0.9560802085714286,-0.2777602528571429,-83804.21428571429,-53029.57142857143,26.571428571428573,2.357142857142857,0.2857142857142857,6056.928571428572,60.48673255967737,0,0,0
229.0,202.21428571428572,203.0,-0.00204193044,-0.00022712094000000005,0.426332404,-0.04955091733333334,-21518.2,-100672.2,28.933333333333334,-2.3333333333333335,-3.466666666666667,17102.2,69.71618381752248,0,0,0
228.0,202.125,255.0,-0.0020318601773333333,0.004031531446666667,0.42287366466666665,0.8442559700000001,55477.066666666666,88397.6,11.333333333333334,-1.1333333333333333,-2.4,22530.6,78.17944641115224,0,0,0
227.0,174.70833333333334,215.1764705882353,-0.0037617916,-0.004974926606666667,0.926346754,0.34330404733333336,-135441.26666666666,129121.26666666666,5932.533333333334,2109.133333333333,-111.93333333333334,11621.733333333334,116.74822957027523,0,1,0
226.0,97.65,205.9090909090909,0.09935530456153846,-0.3696442784615384,0.7304191092307691,-0.06941946664615385,-168921.23076923078,8603.461538461539,22821.46153846154,13575.923076923076,13918.384615384615,5539.846153846154,111.23340152231943,1,0,0
225.0,161.27272727272728,218.0,0.13508115437499998,-0.2255328875,0.26747620437499997,-0.034717343750000004,-90351.4375,-115171.8125,23577.875,4502.875,-5063.75,5867.4375,92.81266051255754,0,0,0
224.0,168.07692307692307,215.07142857142858,0.05517190708333333,0.157768375,0.05414897866666666,0.17129420166666667,2398.9166666666665,-122761.66666666667,-40074.833333333336,16555.75,-4624.166666666667,-140.0,85.62764045397411,0,0,0
223.0,207.625,226.0,0.00128744176,0.061623057599999996,0.2291830117142857,0.9429127385714285,102202.64285714286,50920.357142857145,-15416.57142857143,366.5,-14149.142857142857,12417.357142857143,77.09895054000908,0,0,0
222.0,157.66666666666666,233.0,-0.0036109863384615384,0.0030399677923076923,0.7503509238461539,0.6415016546153847,-20739.23076923077,138048.46153846153,18.0,-0.6153846153846154,1.3846153846153846,-2549.0,87.65036457657494,0,0,0
221.0,90.8,155.75,0.2141192591153846,-0.011748880476923075,0.24327284423076925,0.905667273076923,92195.0,62967.846153846156,8566.076923076924,9673.461538461539,4569.846153846154,-8596.846153846154,73.72267217621686,0,1,0
220.0,130.38888888888889,140.25,0.21310759371714286,-0.07467506321428571,-0.006084832835714276,0.42520616,19882.85714285714,-64566.857142857145,-1452.5,-3667.5,8251.57142857143,-21405.5,41.48913724234742,0,0,0
219.0,71.5925925925926,216.66666666666666,0.06768760892857142,-0.02324627127142857,0.9125448585714286,-0.34372768464285713,-11228.785714285714,-54893.357142857145,-5722.928571428572,1174.357142857143,-3038.5,-675.6428571428571,36.87061960072656,0,0,0
218.0,168.41666666666666,231.6,-0.004629357838461539,0.0005791106407692307,0.9704973646153847,0.11554390692307691,-107035.46153846153,33075.0,49.07692307692308,-7.461538461538462,-0.15384615384615385,-5325.076923076923,73.11963291821728,0,0,1
217.0,134.625,203.71428571428572,0.31006815726923076,-0.11896920333153846,0.86838354,-0.12428516738461538,-90279.23076923077,-49808.61538461538,67179.46153846153,4098.076923076923,14520.23076923077,8037.0,91.85019435529892,0,1,0
216.0,71.25925925925925,165.5,0.1748922730769231,-0.1606416780769231,0.08893845730769231,0.4665488223076923,49743.92307692308,-72673.07692307692,106529.46153846153,36235.07692307692,-15389.923076923076,22594.23076923077,83.5501943951878,0,0,0
215.0,151.0,160.0,0.4823103423076923,-0.25910500999999997,-0.022899546730769233,0.061052938815384615,77274.46153846153,-92384.92307692308,-11712.538461538461,8793.076923076924,-11961.692307692309,-6573.923076923077,83.35728003794671,0,1,0
214.0,105.62962962962963,164.71428571428572,-0.13368626155384616,0.556157926923077,-0.3907960138461538,0.3252837913846154,79519.07692307692,-131064.0,-125554.69230769231,-9926.615384615385,-25230.23076923077,-2326.3076923076924,119.12832332947897,0,0,0
213.0,182.58333333333334,190.1818181818182,0.009675989192857143,0.02742993924285714,-0.39294460828571426,0.8936031614285714,97299.57142857143,-104237.57142857143,-48455.0,-1851.9285714285713,-2720.8571428571427,13014.214285714286,103.08866796968438,0,0,0
212.0,183.0,246.66666666666666,-0.0019987721214285714,0.004296570071428572,0.4166232138571429,0.8967029542857142,91906.42857142857,103498.57142857143,7.285714285714286,2.857142857142857,3.7857142857142856,12133.714285714286,87.25924148897026,0,0,1
211.0,131.9090909090909,229.5,-0.003376243533333333,0.0033989016400000002,0.7013570633333334,0.7111122133333333,4017.4,174805.86666666667,6.2,-0.4,0.7333333333333333,3938.733333333333,105.54026157558832,0,0,0
210.0,72.76470588235294,224.8181818181818,-0.0023879681757142854,0.004013728571428571,0.49786771214285713,0.839156252142857,74556.92857142857,147365.0,4.214285714285714,0.2857142857142857,1.8571428571428572,-12029.07142857143,108.75695873521947,0,0,0
