SecondsRemaining,CarSteer,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,CarBoostAmount,CarDodgeActive,CarJumpActive,SpeedFlip
278.0,82.5,17.02,0.002894308316666667,0.003750732241666667,-0.6003653575,0.7846799033333333,57981.083333333336,-180244.16666666666,11.166666666666666,1.6666666666666667,-1.1666666666666667,-9560.833333333334,120.49698900358139,100.0,0,0,0
277.0,140.61904761904762,54.4725,0.282968970749,-0.07735987736666666,-0.5564461508333333,0.6177288758333334,-746.6666666666666,-227585.58333333334,7162.75,16316.666666666666,-19058.166666666668,-3385.75,137.0233474466094,0.0,1,1,0
276.0,24.333333333333332,43.55384615384616,0.10663029032307693,-0.01815999026923077,-0.45725287615384613,0.4714665653846154,18576.384615384617,-228250.6923076923,-5884.923076923077,8018.076923076923,-24969.23076923077,-9694.153846153846,137.56547243613727,48.0,0,0,1
275.0,49.55555555555556,17.01,-0.0028426082333333335,-0.0014120879833333334,0.5941719033333334,-0.29180678583333336,-70740.91666666667,-194207.25,27.5,0.6666666666666666,0.75,-14046.083333333334,132.9556066968012,80.0,0,0,0
274.0,127.44,33.255,-0.04767353500833333,0.021953309646458335,0.9887483475,-0.012226458716666666,-211212.33333333334,7761.75,7130.666666666667,-4840.083333333333,-7684.833333333333,-3122.9166666666665,128.59679004666444,98.0,1,1,0
273.0,77.55,68.8325,-0.16703163341666669,0.43940041130833335,0.34507830749999996,0.10287555902750001,-228368.25,17252.0,-6655.416666666667,-41450.75,-4531.75,-22420.333333333332,137.70111955247083,54.0,0,0,0
272.0,64.6,16.992500000000003,-0.004249301341666667,0.0020774461916666666,0.9029859641666667,0.39008035999999996,-144854.16666666666,136903.5,63.75,71.08333333333333,-30.75,-10463.0,128.77613254450898,0.0,0,0,1
271.0,108.11111111111111,62.951666666666675,0.16650881039166668,-0.16535429615,0.41562597791666667,0.3692729620833333,-20115.916666666668,214332.16666666666,7843.75,-28449.916666666668,34.5,-4244.25,130.4842651978855,0.0,1,1,0
270.0,144.5,53.33583333333333,0.18989798923333334,-0.18756834465833336,0.6372987633333334,0.6315771708333333,-5586.166666666667,229041.08333333334,-8388.25,-23606.916666666668,-16.083333333333332,1606.6666666666667,137.69105316962964,97.5,0,0,0
269.0,60.25,16.99,-0.0031366246250000003,0.00357315355,0.6498508033333333,0.7485542358333334,23900.583333333332,218012.33333333334,51.833333333333336,0.8333333333333334,-5.166666666666667,-9416.416666666666,135.20179308320715,100.0,0,0,0
268.0,147.0625,50.90083333333334,0.13412566542783333,0.091125201255,0.08016563471666667,0.9339188558333333,213308.75,20856.25,9302.166666666666,13709.333333333334,8814.0,-11463.416666666666,135.10214844506575,95.5,1,1,0
267.0,82.8,59.79333333333333,0.2445752571416667,0.08734523178333332,-0.13555152641666665,0.4904830025,225424.41666666666,-26522.666666666668,-8161.25,35556.166666666664,-1298.5,-18712.25,136.78224689197714,77.0,0,0,1
266.0,132.4,17.008333333333336,0.0018859309916666666,0.00436124345,-0.3863206075,0.9154154433333334,147764.33333333334,-142163.83333333334,32.0,-3.6666666666666665,4.75,-4066.75,126.4087965263542,0.0,0,0,0
265.0,52.111111111111114,17.01,0.0019488702666666665,0.003480093408333334,-0.4104463916666667,0.7226190950000001,88528.25,-176493.33333333334,22.75,-4.0,0.8333333333333334,-6124.25,121.38950834087551,0.0,0,0,0
264.0,126.0,56.26,0.3543274086916666,-0.14778156919166666,-0.156875405,0.1690653895416667,-11271.5,-227321.75,7125.833333333333,13255.083333333334,-25442.333333333332,-6874.166666666667,136.9952781159736,98.0,1,1,1
263.0,57.8,38.84,0.19116149756666667,-0.176040518801,0.7291961908333334,-0.49423672583333333,-46637.25,-209514.75,-6608.666666666667,-2161.75,-24985.666666666668,-11667.0,133.5588804195304,79.0,0,0,0
262.0,142.4375,65.59833333333334,-0.14638520797500001,0.229703508945,0.8519205166666667,-0.07662528941666667,-205517.33333333334,-20285.5,9500.416666666666,-16926.75,-12806.583333333334,-11626.833333333334,127.07664468212356,0.0,1,1,0
261.0,56.86666666666667,64.94916666666667,-0.09511691293333334,0.21610908100833334,0.5236122525833333,0.010578331133333334,-227219.16666666666,11307.5,-9187.833333333334,-26965.583333333332,-9586.916666666666,-21573.083333333332,136.8152660628826,0.0,0,0,1
260.0,70.55555555555556,17.02,-0.004306396325,0.002027544341666667,0.8933898724999999,0.42268977916666667,-131177.5,142431.25,16.083333333333332,-14.083333333333334,14.333333333333334,-9551.083333333334,122.6177448403209,0.0,0,0,0
259.0,116.65384615384616,82.6575,0.13060583367916667,0.46367787955833334,0.4068630254166667,0.4012889841666667,-21931.583333333332,217256.16666666666,10155.583333333334,-21645.583333333332,23354.083333333332,-13898.083333333334,131.97190594475023,0.0,1,1,0
258.0,81.0,40.600833333333334,-0.04781785149166667,0.0037009053749999968,0.6697133666666667,0.4988870433333333,-38364.583333333336,220887.16666666666,-8601.25,-3639.8333333333335,17970.5,-6135.0,135.808993767195,0.0,0,0,1
257.0,63.833333333333336,17.01,-0.003020636475,0.003579447525,0.6268732291666667,0.7497498258333333,22951.833333333332,196937.66666666666,26.0,0.5833333333333334,2.25,-13253.833333333334,129.15492333856645,100.0,0,0,0
256.0,146.375,55.11454545454546,0.22575726252863637,0.1274601474,0.04822844008181819,0.8673551636363637,220280.63636363635,11228.90909090909,7231.454545454545,19415.909090909092,12636.545454545454,-11290.545454545454,135.43868110228257,91.0,1,1,0
255.0,36.375,44.29692307692308,0.08417806696,0.06732918882307692,-0.022748901115384617,0.6731013426153846,228961.61538461538,-3391.6923076923076,-6580.0,26332.69230769231,4080.6153846153848,-12225.615384615385,137.5733813163505,74.0,0,0,0
254.0,64.6,17.01,0.0013630852775000002,0.004445312383333333,-0.28872701641666665,0.9272454908333333,170679.08333333334,-98761.75,27.75,-1.4166666666666667,0.6666666666666666,-15121.916666666666,131.2997308075015,84.0,0,0,1
253.0,122.0,78.57166666666667,0.26268096068333335,0.25658064655,0.12175085666666667,-0.11738798066666667,2804.8333333333335,-219787.66666666666,7332.916666666667,37955.5,-773.6666666666666,-864.1666666666666,132.21448345583252,0.0,1,1,0
252.0,112.0,54.12583333333333,0.07828643128333333,0.07410050481666668,0.12508856666666668,-0.08048222749999999,1374.75,-225144.25,1339.3333333333333,11224.083333333334,-520.0833333333334,4207.083333333333,135.87110813855782,0.0,0,1,0
251.0,133.53333333333333,284.925,-0.05980604875,-0.04509267833333334,-0.2126057925,0.49199587166666664,5382.416666666667,-220382.25,19330.166666666668,-23129.416666666668,-7457.416666666667,29561.916666666668,133.2002640772425,0.0,0,0,0
250.0,63.4,226.70909090909092,-0.08965328027272727,0.30239396609090907,0.8571079445454545,-0.10698779736363635,-47859.454545454544,-159549.54545454544,-23490.090909090908,-20803.909090909092,-834.4545454545455,7316.181818181818,111.93751152700332,0.0,0,0,0
249.0,142.8,56.071666666666665,-0.09880337167499999,0.16636401219166666,0.9325289783333334,0.13353880971666668,-140790.25,65519.083333333336,466.8333333333333,-1299.8333333333333,-4413.083333333333,-3708.9166666666665,96.26130426302664,0.0,1,1,1
248.0,49.5,76.34666666666666,-0.10685243680833334,0.1977625528,0.49931713291666663,0.15814412175,-168021.41666666666,108540.58333333333,-9552.0,-33921.333333333336,1673.8333333333333,-19207.5,120.30152766155727,0.0,0,0,0
247.0,148.76923076923077,37.49166666666667,-0.04604655175,0.09202388511666666,0.9354407741666666,0.2589786591666667,-178092.25,128191.83333333333,6756.333333333333,-12656.75,-1926.3333333333333,-1227.5,132.09749477047905,75.0,1,1,0
246.0,97.76923076923077,60.31,-0.0473754912,0.247233641825,0.4836320375,0.28558588333333335,-177533.41666666666,139892.41666666666,-6454.416666666667,-31367.166666666668,18669.833333333332,-18049.25,136.26651790327824,60.0,0,0,1
245.0,112.63636363636364,41.76833333333334,-0.055402977363333335,0.101774575245,0.6376084066666666,0.7245152658333334,15962.916666666666,193285.33333333334,8660.083333333334,-14131.5,2931.9166666666665,-5937.5,118.79735964128069,0.0,1,1,0
244.0,32.5,83.08083333333333,-0.14123945532166668,0.1781334981,0.32528454808333335,0.4075355008333333,43320.5,224012.75,-9400.0,-37985.916666666664,8676.833333333334,-256.5,137.12423140436428,0.0,0,0,0
243.0,130.72727272727272,16.93166666666667,-0.0010672705932083333,0.004552758608333333,0.22408362341666666,0.9497379433333334,168646.58333333334,97148.91666666667,156.08333333333334,-0.3333333333333333,-3.3333333333333335,-14298.166666666666,129.92722572332025,100.0,0,1,0
242.0,114.4,76.01833333333333,0.49485244322750005,0.1910300284833333,-0.022381293666666666,0.45768799750000005,228581.91666666666,-16600.333333333332,7328.666666666667,32661.25,14248.75,-12490.833333333334,137.99974263021178,77.5,1,0,1
241.0,57.375,28.53916666666667,-0.09807058554999999,0.007956892741666667,-0.2571394616666667,0.9223064983333332,186558.83333333334,-78211.75,-6071.666666666667,15118.833333333334,-1518.5833333333333,-12476.75,131.59721192641652,86.0,0,0,0
240.0,55.75,17.01,0.0009292537250000001,0.0013365608333333334,-0.1919905525,0.2780822391666667,12944.916666666666,-186507.91666666666,26.166666666666668,-0.16666666666666666,1.0,-3462.9166666666665,112.95715888142735,0.0,0,1,0
239.0,0.0,127.80416666666667,-0.09938736271666666,-0.087620820325,0.7401596025,-0.6502364116666667,-23468.666666666668,-184246.0,12982.083333333334,-2662.9166666666665,361.75,-19.0,112.1949629828343,0.0,0,0,0
238.0,86.2,46.36166666666667,0.09226622868333333,0.08295296684166666,0.7343557166666667,-0.6477489375,-26526.583333333332,-212956.58333333334,-13181.166666666666,1457.5833333333333,-77.66666666666667,-464.1666666666667,129.3382733156552,0.0,1,0,0
237.0,121.6,33.20666666666667,-0.020931877449999997,-0.0012596849808166667,0.9425751108333333,-0.23923270430833332,-157697.41666666666,-106858.41666666667,9086.5,68.83333333333333,-2864.0833333333335,-14428.583333333334,127.05228740671562,98.0,0,1,0
236.0,85.61538461538461,90.90249999999999,-0.013080636583333334,-0.002056324149999999,0.9783072025,0.04152570766666667,-208836.0,-19806.333333333332,-8391.833333333334,780.6666666666666,2922.75,982.25,126.34924523475547,0.0,1,0,0
235.0,20.666666666666668,17.352500000000003,-0.008488280441666668,0.0028988076083333336,0.8881553416666667,0.3765290163333333,-139571.16666666666,120018.25,-672.3333333333334,1469.4166666666667,1492.1666666666667,-16124.166666666666,127.75701244615455,0.0,0,1,0
234.0,128.6,100.30166666666666,-0.08938673041666667,0.08961015643333332,0.7123605416666666,0.6789781841666667,-11132.25,201772.33333333334,2662.0833333333335,4065.9166666666665,678.1666666666666,795.5,121.80808775711795,0.0,1,0,0
233.0,85.125,19.853333333333335,0.0162334635,-0.007494306883333333,0.6264853725,0.759846005,33845.166666666664,209874.0,-4685.75,-2866.25,-366.25,-9989.75,132.9490030068633,0.0,0,0,0
232.0,181.45454545454547,84.31083333333333,-0.113653954125,0.05166121438333333,0.30680998833333334,0.9276289475,176161.08333333334,115771.5,9094.0,-6444.75,-3618.0833333333335,4174.75,126.98160436608316,100.0,0,1,0
231.0,62.875,34.0625,-0.13665790695,-0.045943617875,0.4340714783333333,0.8648607183333333,181299.33333333334,100437.5,-9152.5,5662.666666666667,4793.833333333333,-1539.3333333333333,126.05496077695118,0.0,1,0,0
230.0,104.4,17.243636363636366,0.0008349673556363637,0.004513728145454546,-0.17606991286363638,0.94263039,141324.0,-41865.545454545456,2695.6363636363635,5.454545454545454,-2.5454545454545454,-19845.0,106.37636995456442,0.0,0,1,0
229.0,126.5,96.575,0.256206151025,0.2989179197,-0.32095386025,0.3784797933333333,65290.5,-213958.25,6882.75,44759.25,6710.25,-2217.0,134.59108279311224,78.0,1,0,0
228.0,133.54545454545453,35.11333333333334,-0.03411456875,-0.03365466235833333,0.19396271916666663,-0.041343789166666665,-5151.5,-213287.41666666666,-5731.583333333333,7582.583333333333,1022.5833333333334,-3718.4166666666665,133.30946401647842,100.0,0,1,0
227.0,96.26315789473684,94.76833333333333,0.40497840037500005,-0.20847138788833333,-0.2170117,0.1543618335,-91040.66666666667,-208173.75,5813.333333333333,10740.083333333334,-38632.5,-13171.166666666666,136.82310675986938,0.0,1,0,1
226.0,104.0,28.272307692307695,0.030160150907692307,-0.06877250235384616,0.87985303,-0.37170809446153846,-145782.23076923078,-148562.23076923078,-6862.2307692307695,-3063.153846153846,-11034.461538461539,-14783.461538461539,136.70758913508143,0.0,0,1,0
225.0,107.44444444444444,79.4175,-0.14612490704166667,0.530075936085,0.41365203016666663,0.0876122795,-228090.41666666666,20405.25,6120.25,-36002.583333333336,-15031.583333333334,-17404.583333333332,137.887458746555,87.0,1,0,1
224.0,53.333333333333336,25.246363636363636,-0.032725682245454545,-0.08847770449545454,0.9392597763636363,0.1504195181818182,-197094.72727272726,59128.90909090909,-6028.181818181818,-13444.272727272728,2453.5454545454545,-17860.727272727272,131.74258411697943,81.33333333333333,0,0,0
223.0,112.9,68.24153846153845,-0.2929292325230769,0.31519402865384616,0.4281993420461539,0.42692818196923077,-2856.923076923077,213276.07692307694,7999.153846153846,-32533.384615384617,2393.3846153846152,-4082.5384615384614,128.96231226073772,0.0,1,1,0
222.0,113.8,54.4175,0.10440904418333334,-0.11245227945000001,0.6554477916666667,0.7001580466666667,8979.75,228057.66666666666,-516.5833333333334,-21995.333333333332,1977.5833333333333,-731.1666666666666,137.38908149014313,0.0,1,1,0
221.0,58.75,91.09916666666668,-0.18968895625,0.24518336500000001,0.33992787774999994,0.39086550965,12095.75,228539.91666666666,-4047.25,-45835.833333333336,9925.5,-1792.1666666666667,137.43948263175517,0.0,0,0,0
220.0,88.33333333333333,18.804166666666667,0.00026210072333333325,-0.004174701,0.34298716412499997,0.9033285916666666,127642.83333333333,136988.91666666666,-3313.8333333333335,-2118.3333333333335,1047.0,-14975.083333333334,128.91871297051543,0.0,0,0,0
219.0,128.15,66.60333333333334,0.2851844848133333,0.14098364614166667,0.010980248808333334,0.8126392674999999,211972.58333333334,-27432.083333333332,8027.416666666667,20665.583333333332,14744.833333333334,-4889.75,129.06308571801546,0.0,1,1,0
218.0,29.53846153846154,57.104166666666664,0.07307121635833334,0.06336571393333333,-0.10970091141666667,0.609249125,220255.0,-57852.25,-8111.083333333333,25218.5,2453.6666666666665,-15285.416666666666,137.27249871779014,0.0,0,0,1
217.0,74.44444444444444,17.01,0.0025701709749999997,0.00397956155,-0.5327615683333333,0.8328468708333333,92899.33333333333,-180963.66666666666,25.25,0.0,2.0833333333333335,-8915.333333333334,128.67972902588818,0.0,0,0,0
216.0,110.58333333333333,67.39416666666666,0.36203966692500006,-0.13247378325,-0.3796139498333333,0.4318274836416667,36259.25,-225156.83333333334,4342.833333333333,16470.75,-30568.75,-10353.416666666666,137.48951225241896,95.0,1,1,1
215.0,73.0,27.92,-0.055699229041666666,0.07456627538333334,0.298179885,-0.19886820583333334,-1897.4166666666667,-223543.41666666666,-6126.583333333333,1361.0,-13658.083333333334,-8281.916666666666,135.69967128262678,100.0,0,0,0
214.0,34.4,17.01,-0.004609853533333334,-0.0010573801158333333,0.9613710475,-0.22319392216666667,-164317.0,-93346.33333333333,27.583333333333332,2.5833333333333335,-3.0,-11237.166666666666,120.74291696552656,0.0,0,0,0
213.0,114.75,91.97166666666668,-0.10227719085833333,0.006008925184166666,0.9888856541666667,0.05981727591666667,-180293.91666666666,16107.25,12836.0,-13.333333333333334,-1123.25,-2497.75,109.32705207911228,0.0,0,1,0
212.0,50.857142857142854,62.994166666666665,0.13659856671666668,-0.0032620675333333332,0.9706068475,0.10956827750000002,-197031.83333333334,39468.25,-13362.25,490.5,748.75,-4938.083333333333,122.07762843134526,0.0,1,0,0
211.0,50.22222222222222,39.7825,-0.0031195409499999997,0.0036954425749999996,0.8085233116666667,0.5813562616666667,-71472.41666666667,191343.41666666666,10158.5,-196.16666666666666,955.9166666666666,-6656.5,125.75488973140983,0.0,0,1,0
210.0,143.55555555555554,77.50416666666666,0.21037673721666664,0.223716760545,0.7104936475,0.6012460766666666,-69971.83333333333,194966.33333333334,-9791.0,-726.9166666666666,461.3333333333333,-797.9166666666666,126.78891687017001,0.0,1,0,0
209.0,60.0,17.015,-0.0031186419666666665,0.0035520239166666663,0.6332745516666667,0.7566273625000001,10299.333333333334,170560.0,30.25,-0.6666666666666666,37.416666666666664,-10376.75,109.87823135226317,0.0,0,0,0
208.0,197.0,103.98363636363636,-0.1226494431090909,0.12984024166363636,0.21414015090909091,0.9400655509090909,142350.0,95119.81818181818,12429.0,-11386.818181818182,144.9090909090909,2841.090909090909,103.47744068549127,0.0,0,1,0
207.0,57.111111111111114,41.615833333333335,-0.15018091324166666,0.018195809158333333,0.2625940775,0.8982248283333334,167248.16666666666,58934.833333333336,-11346.0,6346.583333333333,1643.5,-780.3333333333334,108.63660129916083,0.0,1,0,0
206.0,56.4,17.01,0.0005936350930769231,0.004638487515384615,-0.12691743215384615,0.9704724215384615,148378.3076923077,-31645.076923076922,29.53846153846154,4.846153846153846,3.076923076923077,-11184.307692307691,99.68378935490702,0.0,0,0,0
205.0,123.83333333333333,54.26583333333334,0.22862960244166666,0.027654720741666666,-0.25966512999999997,0.8483601275,154032.41666666666,-131090.41666666666,8292.75,21419.25,-2585.0833333333335,-1954.4166666666667,122.0555765749297,75.0,1,1,0
204.0,34.9,148.13916666666668,0.11474666499999998,-0.056877733124999996,-0.1315040625,0.2806297665,98757.5,-152293.33333333334,28209.75,29000.166666666668,-27581.0,2010.9166666666667,118.91283130147504,0.0,0,0,1
203.0,154.77777777777777,274.52916666666664,0.17486324583333332,-0.07324228583333332,0.22443512416666667,-0.09877140916666667,-30139.333333333332,-154046.83333333334,-32404.75,602.9166666666666,19406.666666666668,-2184.1666666666665,98.01274609256473,0.0,1,1,0
202.0,85.9,18.265,0.002331018833333333,0.012068665075,0.8250975858333334,-0.5566988325,-74840.83333333333,-190590.83333333334,-1690.4166666666667,5903.416666666667,-2138.0833333333335,-4929.166666666667,123.8064836249839,0.0,0,0,0
201.0,126.5,95.21,-0.11394887875,-0.035763139391666664,0.9494866625,-0.27559243833333336,-161474.08333333334,-118434.75,10349.416666666666,194.75,369.5,-1686.75,120.7373333496932,0.0,0,1,0
200.0,56.833333333333336,34.733333333333334,0.058379571166666665,0.0269345265025,0.9716356491666667,-0.12591862793333333,-186835.83333333334,-65330.0,-9684.666666666666,-31.916666666666668,2541.0,-6487.416666666667,124.36796738452415,0.0,1,0,0
199.0,53.857142857142854,17.471818181818183,-0.0048820456818181816,0.00023369277363636366,0.9969126645454545,0.044617843727272725,-6468.818181818182,5407.090909090909,2738.909090909091,1.8181818181818181,0.8181818181818182,3175.3636363636365,29.332431665879394,0.0,0,1,0
198.0,134.57142857142858,88.45333333333333,-0.20905005829166667,-0.0052729816725000005,0.9697354125,-0.035611175,66726.0,5118.0,554.75,-213.16666666666666,-4279.583333333333,-752.0833333333334,41.36602619053646,87.0,1,0,0
197.0,124.23076923076923,54.95166666666666,-0.054672416641666666,0.0038599907019416665,0.9957087866666666,0.002218613633333333,128455.33333333333,-5269.75,10337.0,-15.416666666666666,-1469.0833333333333,-201.75,78.19383581955265,0.0,0,1,0
196.0,104.25,102.41833333333334,-0.3549200766416667,-0.006034107866666666,0.9170228066666667,-0.03558780808333333,147693.75,-8539.583333333334,-13907.75,-227.5,3402.1666666666665,423.9166666666667,89.58813462431318,0.0,1,0,0
195.0,181.5,120.79083333333334,-0.24496200903333332,0.319660893117375,0.8760308308333333,-0.0802191315,75051.66666666667,19183.75,14866.916666666666,-8683.666666666666,-5782.0,797.75,60.512804399346464,0.0,0,1,0
194.0,73.57142857142857,50.28916666666666,-0.012536646708333333,0.022987318555833334,0.9723358716666667,-0.13653967166666667,-145211.08333333334,-11925.416666666666,-12927.75,8499.5,8344.25,-2939.4166666666665,88.95148765189657,51.0,1,0,0
193.0,136.8125,42.8225,-0.059418953366666666,0.08749718451458333,0.9614193775,0.12938478885833335,-189568.58333333334,69222.08333333333,7294.833333333333,-11796.583333333334,-4782.833333333333,-5627.916666666667,122.7284962283514,0.0,1,1,0
192.0,42.833333333333336,65.10538461538462,-0.056550753115384614,0.2888446327076923,0.4839888015384615,0.17778598592307693,-209119.84615384616,91753.38461538461,-7192.923076923077,-36819.692307692305,8981.307692307691,-11661.384615384615,137.39915980896427,15.0,0,0,1
191.0,44.0,17.005,-0.00442328355,0.0017766863333333334,0.9246422458333333,0.36352256916666664,-163897.75,143900.25,40.916666666666664,16.25,-11.25,-7210.166666666667,133.3914907079826,0.0,0,0,0
190.0,123.5909090909091,56.33090909090909,0.05992539100909091,0.22765120657272728,0.6652036809090909,0.5937915763636363,-4841.727272727273,225157.0,7678.090909090909,-13997.454545454546,17731.454545454544,-5949.727272727273,135.83705792881548,92.5,1,1,1
189.0,105.5,56.04583333333333,0.10505326030833334,0.16014505643333335,0.32060858033333334,0.4584453133333333,10102.666666666666,226730.83333333334,-7170.25,402.5,33314.916666666664,588.5,136.53411469350874,99.0,0,0,0
188.0,14.5,17.01,-0.0016485253487692306,0.004298615369230769,0.3407127833846154,0.8984218584615384,123122.46153846153,131627.15384615384,28.076923076923077,0.15384615384615385,0.38461538461538464,-16477.0,125.47125802728773,100.0,0,0,0
187.0,172.71428571428572,17.01,0.0002823276666666667,0.0016894705,-0.06390690166666665,0.34871098916666665,67939.25,-149650.33333333334,16.25,1.5833333333333333,-2.5833333333333335,-12686.916666666666,110.00632868657694,0.0,0,1,0
186.0,121.0,80.515,0.5380945632249999,-0.20504305980833334,-0.31283465975,0.24621414249999998,7503.666666666667,-227271.41666666666,5035.583333333333,19807.25,-32106.666666666668,-16820.583333333332,136.90595487954468,0.0,1,0,1
185.0,168.25,24.16909090909091,-0.065980815,0.07295534285454545,0.37366825545454546,-0.30122672636363634,-9704.363636363636,-225408.72727272726,-5256.181818181818,153.9090909090909,-14148.09090909091,-2873.181818181818,136.15941877206748,47.0,0,0,0
184.0,119.45454545454545,64.27666666666666,0.23371246485,0.28938791294166666,-0.4338467068333333,0.5860581920833333,73355.41666666667,-210253.91666666666,7501.166666666667,27766.75,7527.333333333333,2428.3333333333335,134.84378081353995,59.0,1,1,0
