SecondsRemaining,CarSteer,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,CarBoostAmount,CarDodgeActive,CarJumpActive,SpeedFlip
300.0,119.55714285714286,0.0648457288807317,0.0579494693292683,0.29181808553658534,0.8026325673170732,84466.63414634146,58916.51219512195,-500.0487804878049,5684.975609756098,15173.19512195122,-3619.243902439024,65.17232026555165,39.0,1,1,0
299.0,189.28571428571428,-0.0001501551692916667,0.004755063558333334,0.036832215833333334,0.9828417591666666,163066.33333333334,-9067.833333333334,26.416666666666668,-1.1666666666666667,-1.5,12922.5,101.96916181309649,28.0,0,0,0
298.0,97.72727272727273,0.16427855294750002,-0.053638875997000006,0.21038527558333334,0.8818541558333334,74137.83333333333,108141.58333333333,34461.5,18276.833333333332,2040.0833333333333,-14352.833333333334,82.49808521472295,0.0,0,1,0
297.0,140.16666666666666,0.7418171492307692,-0.08058756846153846,-0.37110298692307697,-0.031779824,111873.84615384616,85545.69230769231,-34943.153846153844,11320.384615384615,9589.153846153846,-4538.846153846154,88.26875544027598,0.0,0,0,0
296.0,125.46666666666667,-0.16097561089375,0.02944592680625,0.922458980625,-0.267002651375,-33298.375,-29789.9375,-6630.4375,-4068.75,10327.125,3280.5625,35.152207724251355,0.0,0,0,1
295.0,134.08333333333334,-0.12984514952142856,0.21299305448214284,0.8674157492857143,-0.13639445964285715,-130448.92857142857,-26665.428571428572,5663.571428571428,-14901.714285714286,-16339.857142857143,-4517.142857142857,80.46539115083894,0.0,1,1,0
294.0,62.30769230769231,-0.09451873244285715,0.21417130072917856,0.5294518739285714,0.028921995357142856,-168334.7142857143,-16988.85714285714,-7179.928571428572,-29681.14285714286,-14772.42857142857,-18116.285714285714,102.45142719740194,0.0,0,0,0
293.0,96.92857142857143,0.03843268614285714,0.4025979308,0.5031143635714286,0.2275298817142857,-137525.07142857142,139708.5,4934.785714285715,-32620.785714285714,17423.35714285714,-11694.214285714286,118.64351970139658,6.0,1,1,0
292.0,110.125,-0.022397064163636363,-0.0812859178909091,0.8789004190909092,0.4421128545454545,-137609.36363636365,180076.45454545456,-6329.0,-9925.545454545454,8901.272727272728,-3428.0,136.83176572293848,0.0,0,0,0
291.0,246.0,-0.003794409353846154,0.00011391317692307689,0.7945433823076923,0.014655168692307704,-121069.69230769231,70740.38461538461,33.23076923076923,3.8461538461538463,3.3846153846153846,29348.69230769231,95.8042695882517,100.0,0,0,0
290.0,180.6,0.007382038492857144,0.003635719555,0.241548185,0.09083719857142857,12221.92857142857,45100.92857142857,8159.071428571428,-2649.785714285714,2685.9285714285716,-14134.785714285714,34.040768970513504,0.0,1,1,0
289.0,169.45454545454547,0.3849137546153846,0.26256014846153847,0.3417428030769231,-0.11817782023076923,59356.38461538462,41685.230769230766,-1850.0,-29245.153846153848,29518.923076923078,13032.923076923076,45.01814408677766,0.0,0,0,0
288.0,236.1818181818182,-0.032122532074999995,-0.2194112621083333,0.9099013141666666,-0.23404066016666666,-14462.833333333334,-21734.583333333332,-5982.166666666667,-11955.083333333334,-230.66666666666666,14106.5,32.396535364827834,91.0,0,0,0
287.0,169.53333333333333,0.34495173138,0.03572034140666667,-0.25377539866666665,0.618327258,76274.66666666667,-107022.93333333333,5407.8,26927.333333333332,-1778.1333333333334,3499.6,82.36112084426529,0.0,1,1,0
286.0,82.36363636363636,0.16208144256666665,-0.0070091305399999975,-0.23526203746000002,0.45096655,123222.13333333333,-128909.53333333334,-6958.066666666667,30737.6,-14561.6,-13999.866666666667,107.52617123196494,82.0,0,0,0
285.0,98.6923076923077,0.22528783979285713,-0.07076998806428571,-0.49710310714285716,0.7166028061428572,56038.28571428572,-207141.14285714287,6888.071428571428,13261.857142857143,-16243.0,-4596.428571428572,130.92189913308783,75.0,1,1,0
284.0,78.25,0.18497593934166667,-0.082418427575,-0.353471573,0.4123058816666667,23252.833333333332,-215769.16666666666,-6606.5,14118.25,-30223.083333333332,-6232.25,130.69285417449564,93.0,0,0,0
283.0,81.9090909090909,0.005463924,0.02274185607692308,0.7255343392307693,-0.41783196538461537,-38704.307692307695,-116847.07692307692,15453.846153846154,-3573.0,256.15384615384613,-11127.538461538461,77.67689398477442,100.0,0,1,0
282.0,165.33333333333334,0.5486630306666667,0.46021116440000004,0.27278704633333334,0.26347627413333335,-71646.73333333334,-64813.73333333333,33662.0,-34373.53333333333,2262.0,-21086.8,62.910311496236694,90.0,0,0,0
281.0,151.16666666666666,-0.03227532283846153,-0.2990627189230769,-0.40070357076923074,0.8030491976923078,-35255.307692307695,-73026.15384615384,-37621.846153846156,-12129.538461538461,12548.538461538461,-16208.307692307691,54.19591815875346,56.0,0,0,0
280.0,131.10204081632654,0.07123817069645795,0.12036660602850341,0.2500430043863636,0.6140627957727273,-33153.38636363636,57678.96590909091,4434.931818181818,6671.340909090909,4325.613636363636,-3469.6022727272725,65.69988915804925,34.42857142857143,1,1,0
279.0,103.91666666666667,0.14110448085625,-0.14846806595625,0.592634483125,0.753231751875,17113.625,130047.4375,43252.1875,10193.5,419.5625,-3636.0,83.54865609318186,20.0,0,1,0
278.0,174.0,0.2796128296733333,-0.20621346118,0.31462662466666663,0.8617653033333333,38509.4,156073.8,18029.466666666667,-13215.866666666667,6115.266666666666,-7095.533333333334,97.86639571943286,14.0,0,0,0
277.0,143.54545454545453,-0.26084120716666664,0.13327940433333332,0.098267492,0.9331414833333334,72810.91666666667,159616.0,-47550.916666666664,5656.25,618.5,1431.9166666666667,109.64423576541249,0.0,0,0,0
276.0,141.3734939759036,0.1541998642171055,0.15992868692413847,0.4126460012835165,0.3705623103846154,42457.74725274725,-13574.362637362638,2729.4725274725274,4202.450549450549,14069.615384615385,7782.0989010989015,99.3374879095995,17.25,1,1,0
275.0,135.58333333333334,0.017872579208333333,-0.06628207038333334,0.8933593833333333,0.36368575375,-21646.25,10847.75,6944.0,-2139.0,-1540.25,14097.166666666666,18.953102470694756,0.0,0,0,0
274.0,104.76923076923077,-0.03243237901333333,0.01590086476666667,0.9844514633333333,0.14217411906666666,-75700.2,28434.066666666666,-24100.733333333334,1487.2666666666667,4797.866666666667,-3582.3333333333335,53.86404182953934,0.0,0,0,0
273.0,111.07692307692308,0.1848183359466667,0.32378283575333333,0.6461669753333333,0.24766795693333332,-57682.46666666667,112317.66666666667,10097.933333333332,-14813.866666666667,22859.333333333332,-685.4,80.26430916076123,0.0,1,1,0
272.0,164.0,0.010858881166666667,-0.045878374661666665,0.7789031041666666,0.2964780141666667,-50542.0,117059.66666666667,-11626.5,-12654.333333333334,16785.916666666668,10864.5,82.05596923540861,0.0,0,0,0
271.0,115.5,0.014261432649999989,-0.051978158799291664,0.6489443641666667,-0.2905554224083333,-90372.25,-88402.66666666667,6970.833333333333,1709.6666666666667,-20965.916666666668,8634.833333333334,81.16419824783121,0.0,1,1,1
270.0,131.54545454545453,-0.0613215393,0.0788108047,0.41579944,-0.24146070249999999,-77559.33333333333,-142177.16666666666,-6389.25,-8132.5,-29464.333333333332,3624.0,98.95500642830864,100.0,0,0,0
269.0,168.7,0.030678074828333332,-0.12938839846666667,-0.12066002333333332,0.9139448675,109075.66666666667,-98784.83333333333,33233.166666666664,5312.416666666667,-10562.333333333334,25324.166666666668,94.47567223007174,95.0,0,1,0
268.0,154.0,0.38462924123076925,-0.26171399461538464,0.22644154692307691,0.27537527,141587.3076923077,-91101.30769230769,70816.30769230769,13762.846153846154,-17173.76923076923,41750.53846153846,109.7970599577151,0.0,0,0,0
267.0,120.91666666666667,0.5493716807692308,-0.45901573307692306,-0.22994806384615385,0.5995564346153845,159100.53846153847,-145585.3076923077,63357.07692307692,11134.846153846154,-8020.923076923077,4115.538461538462,135.4712179352739,23.0,0,0,0
266.0,88.2,0.8168659346666666,-0.351042006,-0.3320806624,0.09854154533333333,159555.73333333334,-164451.53333333333,-2518.733333333333,20133.533333333333,4500.933333333333,-4709.4,137.93797381967758,0.0,0,0,0
265.0,153.42857142857142,0.6899451221428572,-0.07803795410714286,-0.40565517785714283,-0.5738050835714287,121305.28571428571,22245.214285714286,-103084.07142857143,-1477.0,392.07142857142856,4588.928571428572,110.69668036758013,0.0,0,0,0
264.0,244.375,0.03911608155454546,0.0009261896863636376,0.6509886127272727,0.091953922,-87222.72727272728,56280.454545454544,-58351.818181818184,6091.090909090909,10471.363636363636,12659.818181818182,102.90554877026821,0.0,0,1,0
263.0,82.2,-0.16687734253333333,0.3680126059533333,0.476774508,-0.02480842773333333,-207090.73333333334,-18430.066666666666,42.733333333333334,-42432.53333333333,-20912.866666666665,-11583.733333333334,125.15489106073937,31.0,1,0,0
262.0,53.1,0.0025880758307692308,-0.003915600763076923,0.9518047238461539,0.17312944400000002,-193574.15384615384,37455.07692307692,-2985.846153846154,-3053.3846153846152,-1462.5384615384614,-17094.153846153848,126.26178136672449,0.0,0,0,0
261.0,95.44444444444444,0.01404997576923077,-0.09780036686153847,0.2508474924076923,0.92091152,90755.38461538461,90228.92307692308,13911.23076923077,2374.076923076923,-6452.615384615385,-17620.846153846152,86.82663156533498,22.0,0,1,0
260.0,130.33333333333334,0.045077289233333324,-0.27203814386666664,-0.13725763591666665,0.9359102425,133043.58333333334,47382.666666666664,-15107.75,-1107.25,6632.333333333333,-4395.583333333333,89.34101178048955,0.0,1,0,0
259.0,96.36363636363636,-0.00020105993166923076,0.0047040549999999995,0.02772168730769231,0.9838503423076923,126326.15384615384,11443.923076923076,51.23076923076923,3.3076923076923075,-3.3846153846153846,-6044.461538461538,79.72471101682231,40.0,0,0,0
258.0,62.083333333333336,-0.0018139103866666667,-0.00043571972000000004,0.37427151799999997,-0.09179854733333334,-4430.266666666666,-103462.13333333333,29.266666666666666,1.0,-3.066666666666667,-15873.866666666667,69.1097421456166,0.0,0,0,0
257.0,144.14285714285714,-0.004552437521428572,-0.0014095832642857142,0.9525216142857144,-0.3004493014285714,-81365.5,-57738.642857142855,28.428571428571427,-4.5,-0.21428571428571427,-49.642857142857146,60.05851541017699,0.0,0,0,0
256.0,71.25,-0.004185462933333333,-0.001911016748,0.8792718966666667,-0.3926213082,-55899.26666666667,-83267.73333333334,30.333333333333332,0.2,5.0,-10767.733333333334,65.72430452562219,0.0,0,0,0
255.0,53.25,-0.003982708458333334,0.0021570194616666667,0.8337155875,0.45085455166666666,-53800.916666666664,58831.75,30.166666666666668,-0.9166666666666666,2.8333333333333335,-18723.666666666668,56.71056936221109,52.0,0,0,0
254.0,120.15384615384616,0.01262125405384615,-0.06390316253076923,0.15373174923076924,0.6665049599999999,99793.38461538461,57827.769230769234,48065.07692307692,11248.461538461539,-16609.53846153846,9867.846153846154,75.92479968454573,0.0,0,1,0
253.0,75.6923076923077,0.5304076217857142,0.12858892192857144,0.71906651,-0.11445644414285715,114850.14285714286,40563.07142857143,66641.78571428571,-10555.642857142857,-21782.071428571428,12065.0,83.55009101097743,15.0,0,0,0
252.0,112.1,0.105010254,0.1161106176923077,0.27613085692307693,0.10349977384615384,103693.84615384616,33373.46153846154,4711.0,-12520.23076923077,-15657.153846153846,3034.4615384615386,66.39371375185432,0.0,0,0,0
251.0,190.11111111111111,0.039138834166666664,-0.16733552883333333,0.13712116666666668,-0.14028727583333334,89140.16666666667,35137.166666666664,-65132.25,-1383.0,-3981.9166666666665,15470.416666666666,73.5400504892571,0.0,0,0,0
250.0,171.66666666666666,0.031438728171538456,0.04106098916923077,0.4914855953846154,-0.3185048159923077,-47214.46153846154,-67873.46153846153,-52673.230769230766,-9134.76923076923,14090.76923076923,5661.461538461538,77.78447496660682,0.0,0,0,0
249.0,101.75,-0.004417182335714286,-0.0017933844857142855,0.9210475628571428,-0.37807724928571423,-96323.57142857143,-99357.0,27.357142857142858,-5.714285714285714,-5.0,-4893.428571428572,84.33754936123158,0.0,0,0,0
248.0,124.92307692307692,-0.03726045307142857,0.07092373340385714,0.9678592164285715,-0.10282405794285714,-157521.42857142858,-14379.07142857143,11305.57142857143,-9951.57142857143,-6024.071428571428,-2661.0,98.22739615243883,3.0,1,1,0
247.0,76.61538461538461,-0.07011720428571429,0.251483619,0.4856163814285714,0.010702920735714286,-227643.2142857143,28429.14285714286,-10323.214285714286,-40721.357142857145,-13670.214285714286,-8294.07142857143,137.93383570359563,15.0,0,0,0
246.0,211.08333333333334,-0.004466269092307692,-0.00035750899323076926,0.94288471,-0.15670803323076926,-186864.3076923077,-26058.615384615383,-92.3076923076923,153.46153846153845,-753.8461538461538,16292.23076923077,125.5279912741774,27.0,0,0,0
245.0,143.0,-0.18570810414285716,0.020330748957142857,-0.21762692205714287,0.9294935542857142,112456.21428571429,-55703.71428571428,5053.142857142857,-5946.071428571428,1607.7857142857142,11871.142857142857,84.91327945519768,16.0,0,0,0
244.0,135.9,-0.4227706954416666,-0.05351164275,0.07794790290833332,0.8448650166666667,188931.16666666666,32175.583333333332,-5807.916666666667,8588.5,6630.166666666667,5323.833333333333,117.94119857087594,0.0,1,1,0
243.0,59.8,-5.6230386269230775e-05,0.0047907868538461535,0.00814430292307692,0.9610512907692308,186208.07692307694,31545.076923076922,163.69230769230768,20.76923076923077,-59.30769230769231,-16619.923076923078,124.81185755769164,0.0,0,0,0
242.0,93.33333333333333,0.07212779424,0.44664328284666666,0.6514555053333333,-0.17388803826666666,-83823.4,-30789.333333333332,22582.2,-19639.933333333334,-3903.0,-9905.666666666666,75.87544638198183,0.0,0,1,0
241.0,180.0909090909091,-0.00557959575,0.3505392678333333,0.8160895458333334,-0.20797649299999998,-123158.66666666667,29748.166666666668,-18544.583333333332,23023.833333333332,3739.0833333333335,5286.25,78.05953037568362,0.0,1,0,0
240.0,132.01639344262296,0.029013361940182416,0.03878406722380879,0.5617432148571428,0.30192042982417583,8609.406593406593,59844.758241758245,-794.2637362637363,-931.2307692307693,7955.659340659341,-5814.659340659341,71.46119018955189,34.333333333333336,1,1,0
239.0,104.63636363636364,0.5209515805916667,0.08681024820833333,0.06333021,0.5246031116666666,193793.75,17629.833333333332,12040.583333333334,36385.083333333336,14841.666666666666,-7041.916666666667,122.77334567122541,0.0,1,1,0
238.0,53.5,-0.1599743744076923,0.03884579630153846,-0.18032944053846153,0.9124684276923076,150933.23076923078,-83569.07692307692,-10773.384615384615,16665.0,-1480.3846153846155,-18373.846153846152,109.17132974232209,0.0,0,0,0
237.0,95.92307692307692,0.30605911112307693,-0.16220909344615386,-0.3841987436153846,0.3833747535384615,-8496.076923076924,-203187.6923076923,5392.692307692308,14093.76923076923,-45652.92307692308,-11779.692307692309,122.76748021809979,0.0,1,1,0
236.0,49.90909090909091,-0.0047242292,-0.009734584715333333,0.87562285,-0.42211081286666663,-94973.73333333334,-153169.2,-4923.2,-784.1333333333333,-4354.733333333334,-17798.333333333332,117.95982788518738,100.0,0,0,0
235.0,137.0909090909091,-0.005100400592857143,0.0020812354471428573,0.975887862142857,0.2115284707142857,-145988.92857142858,62911.0,-124.35714285714286,563.3571428571429,83.07142857142857,-2317.5714285714284,96.05484669303674,0.0,0,0,0
234.0,44.25,-0.008402003315384616,0.007887014389230769,0.899224616923077,0.39746129538461533,-140486.3076923077,146604.84615384616,4009.230769230769,-1117.1538461538462,378.53846153846155,-12615.076923076924,129.15667574910722,72.0,0,1,1
233.0,146.6,-0.035091476775,0.03670228324666667,0.6865816516666667,0.7165313216666666,-44903.416666666664,223930.75,-3227.25,1920.3333333333333,-793.3333333333334,-1540.25,137.306018623985,57.0,0,0,0
232.0,88.07692307692308,-0.0038673074,0.005365510464285714,0.5151198664285714,0.8532205407142858,100687.64285714286,200080.07142857142,139.92857142857142,479.42857142857144,-112.28571428571429,-6397.714285714285,136.66084836646579,57.0,0,0,0
231.0,148.57142857142858,0.0023290286214285713,0.0050264149642857145,0.559041775,0.8266958835714285,78512.42857142857,181561.57142857142,134.5,-147.14285714285714,-211.5,4546.357142857143,119.36561272292167,43.5,0,0,0
230.0,34.1,-0.0014526526773846154,0.0044135661,0.29820245984615384,0.9228150830769231,154210.6923076923,125276.38461538461,40.69230769230769,-2.3846153846153846,0.07692307692307693,-16564.30769230769,132.3391172124751,41.0,0,0,0
229.0,70.33333333333333,0.0009833054,0.0024179062692307692,-0.20428826846153847,0.5027720261538462,92298.46153846153,-182012.84615384616,39.30769230769231,1.3076923076923077,-1.1538461538461537,-13113.153846153846,132.82329834787427,96.5,0,0,0
228.0,151.83333333333334,-0.002958215961538462,-0.0027743777923076927,0.6150000084615385,-0.5812645246153847,-9745.076923076924,-223572.07692307694,51.07692307692308,0.0,3.3846153846153846,1251.8461538461538,134.28688789185645,0.0,0,0,0
227.0,115.92307692307692,0.002418736246153846,0.003259079623076923,-0.5079663915384616,0.6762785138461538,53884.92307692308,-219649.76923076922,48.76923076923077,-0.6923076923076923,1.5384615384615385,-1591.7692307692307,136.4742194521394,89.0,0,0,0
226.0,65.07692307692308,-0.00394053918,-0.0026094630933333335,0.8221489353333333,-0.5413769173333333,-68660.2,-198754.06666666668,52.46666666666667,-2.2666666666666666,1.2,-12937.533333333333,131.79599576182997,100.0,0,0,0
225.0,82.9090909090909,-0.015717376453846153,-0.010142882195384615,0.9917819815384615,-0.013764048615384616,-197535.07692307694,-10616.692307692309,1085.8461538461538,-1079.0,1540.1538461538462,-8143.307692307692,122.68549531741336,90.0,0,0,0
224.0,97.45454545454545,0.09838258498461538,0.4042137064615385,0.6472606043076923,0.2741278915384615,-151174.07692307694,155582.6923076923,6791.846153846154,-20416.846153846152,19944.30769230769,-10483.153846153846,132.23152725279485,65.0,1,1,0
223.0,105.5,0.023354170357142857,0.014913768735714292,0.6886335128571429,0.31462303714285716,-143304.2142857143,178281.35714285713,-6693.928571428572,-17627.35714285714,15745.57142857143,-238.07142857142858,137.4496895479594,53.0,0,0,0
222.0,122.0,-0.004262659978571428,0.0022107105857142855,0.8871748271428572,0.4611928842857143,-131965.64285714287,186668.92857142858,23.428571428571427,-0.07142857142857142,1.8571428571428572,-872.6428571428571,137.22156198166448,48.0,0,0,1
221.0,134.5,0.2639903804714286,0.18338215877857142,0.767273305,0.4355297442857143,-78515.78571428571,196419.42857142858,38530.92857142857,750.9285714285714,14912.857142857143,-2031.9285714285713,136.40680365825025,36.0,0,0,0
220.0,74.57142857142857,0.5604752350000001,0.384695415,0.24963041438333333,0.6226682266666667,104803.25,151464.16666666666,-34039.916666666664,-15220.0,1917.5833333333333,-7187.666666666667,133.28008380687814,0.0,0,0,0
219.0,98.16666666666667,0.02039967477153846,0.019366758611153848,-0.13738212723076923,0.9843271446153847,170924.84615384616,-45905.07692307692,-3619.230769230769,-8292.23076923077,-5812.538461538462,-3041.230769230769,109.3128804589625,5.0,0,1,0
218.0,200.69230769230768,0.4191230153846154,-0.13628283085384615,-0.024331246153846152,0.5511100403846154,116144.0,35382.46153846154,-1515.7692307692307,-40912.230769230766,10811.923076923076,-2716.076923076923,73.48995865289038,0.0,1,0,0
217.0,28.916666666666668,0.09510750489923077,-0.0037790772692307684,-0.21834028492307694,0.7601429184615385,62271.153846153844,-40178.46153846154,2805.230769230769,4751.384615384615,-154.46153846153845,-16019.153846153846,63.88050975361254,0.0,1,1,1
216.0,95.42857142857143,0.39109703258333334,0.26631244758333333,0.3273677306,-0.14620248283333334,-35282.0,-23144.5,-8374.583333333334,40642.416666666664,-11017.5,-101.0,26.46623127802329,12.0,0,0,0
215.0,106.2247191011236,0.05619642949881744,0.08459824880870116,0.4199849477325582,0.10755325961046512,-62622.74418604651,-75252.61627906977,1780.0813953488373,-1747.2209302325582,-8649.709302325582,-2539.406976744186,106.72082385344333,12.833333333333334,1,1,0
214.0,197.6153846153846,0.2657036659230769,0.3624220261538461,0.4869954058461538,0.011464606769230763,-115921.46153846153,-44222.61538461538,1308.5384615384614,32993.230769230766,-22637.0,-16098.615384615385,74.942576208495,0.0,1,0,0
213.0,167.4,0.07032567595,0.04019986507142857,0.9575594742857143,-0.20777289942857144,-134551.14285714287,-72143.07142857143,-10782.857142857143,3756.714285714286,-4937.0,8887.357142857143,93.22453941357902,12.0,0,0,0
212.0,211.83333333333334,-0.14077389867857143,0.23396868887142858,0.47504061557142857,-0.29408379757142855,-49940.78571428572,-188415.0,5570.357142857143,11633.92857142857,24546.14285714286,6651.714285714285,119.79638996980374,0.0,1,1,0
211.0,70.125,0.013506375916666669,0.25737013556666666,0.7432049791666667,-0.441959145,-39115.583333333336,-135077.33333333334,18684.333333333332,-6221.166666666667,26783.666666666668,-8508.416666666666,97.98577584399567,100.0,0,0,0
210.0,85.91666666666667,0.2681016,0.6440970892857143,0.6298182828571429,0.28420513757142857,-47474.42857142857,60368.21428571428,449.85714285714283,-8744.57142857143,-8758.285714285714,-3357.714285714286,51.867625436689046,0.0,0,1,0
209.0,42.77777777777778,0.16200680698083333,0.18148314990833334,0.318772092375,0.8496878016666667,30736.5,57780.25,-27946.916666666668,-1076.5,-10748.083333333334,-22326.25,54.62294428167068,0.0,0,0,0
208.0,167.16666666666666,0.0014771367730769232,0.004445519792307692,-0.3004823823076923,0.9347663315384616,84071.53846153847,-68718.15384615384,-3.769230769230769,4.153846153846154,0.15384615384615385,7060.923076923077,68.16557864028209,93.0,0,0,0
207.0,134.375,-0.0018951179357142858,0.0040996599714285716,0.18971068,0.9811643521428571,125867.5,46934.5,75.57142857142857,143.92857142857142,175.92857142857142,1880.7142857142858,80.8329330831309,83.0,0,0,0
