SecondsRemaining,CarSteer,CarThrottle,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,CarDodgeActive,CarJumpActive,SpeedFlip
289.0,80.75,172.21052631578948,0.13003520780769232,0.2861973688461538,0.5122563288461539,0.028785656846153845,-59208.769230769234,100597.38461538461,26274.076923076922,-34453.692307692305,7076.384615384615,33388.769230769234,75.03465863990465,1,0,0
288.0,195.82608695652175,106.6,0.5005738023076923,0.24023679776923076,0.3768183056923077,0.17927005823076922,-62443.07692307692,131600.23076923078,-19503.153846153848,9390.692307692309,35710.307692307695,21171.30769230769,88.65699313251903,0,0,0
287.0,103.5925925925926,146.85714285714286,0.0063813031428571415,-0.007053716478571428,0.5602482742857143,0.7488688335714286,-21304.928571428572,175655.85714285713,-80412.0,15669.785714285714,9831.57142857143,10272.92857142857,117.24297711010533,0,0,0
286.0,120.43478260869566,194.34782608695653,0.01956879883333333,-0.0483829692475,0.8350611458333334,0.5387066575,-55315.75,174990.33333333334,-34921.833333333336,-4490.25,544.9166666666666,-926.0,119.75505232834733,0,1,0
285.0,116.7,122.0,0.456127043,0.3803669783333334,0.57342507,0.5268616916666667,-43944.833333333336,161271.33333333334,17965.5,-1669.0,17009.416666666668,-4587.333333333333,105.60211953356317,1,0,0
284.0,151.0,193.15384615384616,0.5182280100000001,0.4498627984615385,0.5531461853846154,0.4697177276923077,-100.23076923076923,71257.07692307692,7571.538461538462,5422.692307692308,924.0,4.538461538461538,43.20540808451406,0,0,1
283.0,0.0,232.5,0.6679153346153845,0.04617900007692308,0.6730138523076923,0.054997456538461546,13.923076923076923,13624.76923076923,57040.61538461538,23975.076923076922,-622.2307692307693,-852.1538461538462,44.347138980019935,0,0,0
282.0,193.0,236.6,-0.05067845641666668,0.3747632991666667,-0.05112590966666667,0.370986735,39.25,-68539.91666666667,-55525.166666666664,21405.916666666668,30.833333333333332,-34.583333333333336,61.899015774080084,0,0,0
281.0,173.23529411764707,238.66666666666666,0.0077080443142857145,0.09677260139285715,0.37899668564285716,0.8750122535714285,94858.57142857143,113457.28571428571,-24481.35714285714,2503.714285714286,-12474.785714285714,7605.357142857143,103.19666094674169,0,0,0
280.0,58.5,0.0,0.0008604700423076923,0.004413981,-0.18054813,0.9217683707692307,127055.69230769231,-41473.53846153846,19.46153846153846,1.6923076923076923,1.0,-24192.923076923078,109.52822018748992,0,0,0
279.0,116.36363636363636,221.8181818181818,-0.00358340374,-0.002084369506666667,0.7449028146666666,-0.4379493646666667,-76581.6,-186848.73333333334,33.2,-0.8,-1.2666666666666666,-9047.133333333333,125.78082244389398,0,0,0
278.0,178.69565217391303,228.125,-0.0008456343625,2.1579174999999983e-05,0.17823047125,0.005122617499999996,-20301.375,-191963.8125,39.5625,-0.4375,-0.1875,11748.125,120.82432639409403,0,0,0
277.0,132.3684210526316,207.55555555555554,0.0007496692170769231,0.004693680353846153,-0.15847794307692306,0.9792998515384616,161185.76923076922,-61709.153846153844,2405.3846153846152,1.4615384615384615,-1.3076923076923077,10043.538461538461,107.68725383798235,1,1,0
276.0,95.57142857142857,188.8846153846154,0.3589386624615385,0.08540847515384614,-0.03853040787692308,0.48310528076923076,215083.0,-65921.30769230769,-945.5384615384615,45130.692307692305,5099.846153846154,-6403.692307692308,135.36796030605086,0,0,0
275.0,213.72222222222223,195.7037037037037,-0.01510818186857143,0.004084628585714285,0.24758626064285716,0.9449630135714286,156385.0,66337.57142857143,-2343.3571428571427,3614.785714285714,-143.0,11147.07142857143,114.00559863935067,0,0,0
274.0,139.41666666666666,186.72222222222223,0.09733958436666668,-0.10940599443333332,0.6974735308333333,0.6830437133333334,36201.416666666664,189718.58333333334,37714.0,5462.5,-1431.75,7698.25,119.09771543915109,0,1,0
273.0,130.66666666666666,133.71428571428572,-0.13599024360714287,0.01372826707142857,0.8158339242857143,0.5333697742857143,21757.285714285714,214624.85714285713,-9042.357142857143,-13510.714285714286,-3185.714285714286,1642.5,130.6287988450544,0,0,0
272.0,189.0,194.33333333333334,-0.07157186768571429,0.03618843337028571,0.9380619271428571,0.16741774414285712,-82062.71428571429,96699.5,-31122.0,3340.3571428571427,2905.214285714286,13163.357142857143,113.44316430998836,0,0,0
271.0,189.30769230769232,204.78947368421052,-0.0889528523923077,0.4001804324,0.3857557856923077,-0.1531910106923077,-93205.46153846153,-188737.6923076923,5223.307692307692,30800.923076923078,22051.0,6878.615384615385,128.74503124069756,1,1,0
270.0,145.25,224.6153846153846,-0.02978166296153846,0.08123660736923077,0.8654780638461539,-0.46851932,-98081.0,-201614.84615384616,-5983.7692307692305,8610.461538461539,8345.0,4878.384615384615,135.18827656595306,0,0,0
269.0,137.76470588235293,230.0,-0.002187975335714286,-0.0016619826642857143,0.45600705357142857,-0.345852795,-35537.857142857145,-214516.2857142857,26.285714285714285,-0.14285714285714285,3.5714285714285716,3012.214285714286,131.32623505337935,0,0,0
268.0,148.3,247.0,-0.0006223283000000001,-0.0003448816142857142,0.12811742857142858,-0.0736778,-11025.166666666666,-216695.83333333334,22.666666666666668,-0.16666666666666666,1.1666666666666667,3765.6666666666665,130.35868936826313,0,0,0
267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
265.0,194.66666666666666,229.0,-0.0019115562672333334,0.0017874759160999999,0.7277960833333333,0.6857334066666666,-976.1666666666666,14415.666666666666,-5199.0,-364.6666666666667,-25.166666666666668,1473.3333333333333,10.551228382255763,0,0,0
264.0,89.83333333333333,236.25,-0.0039089450000000005,0.002681006361538461,0.8160678207692308,0.5677211592307693,-37087.92307692308,93381.23076923077,18.076923076923077,-0.46153846153846156,1.3846153846153846,-4316.846153846154,61.4411058617906,0,0,0
263.0,64.0909090909091,231.0,-0.0019937922923076922,0.0043471684,0.4211922592307692,0.9042390715384615,83271.69230769231,102593.76923076923,26.692307692307693,-2.5384615384615383,-4.461538461538462,-6399.076923076923,80.32483084098,0,0,0
262.0,46.86666666666667,0.0,0.00048508212616666665,0.004554107416666667,-0.10537651908333334,0.9517173125,112943.58333333333,-15399.25,28.666666666666668,5.5,0.08333333333333333,-20585.583333333332,81.24938592209327,0,0,0
261.0,178.33333333333334,0.0,0.0025559775285714285,0.003998314835714286,-0.5258890764285714,0.8405626221428572,56410.92857142857,-119958.07142857143,27.0,-2.5,3.642857142857143,7785.857142857143,81.78162416792807,0,0,0
260.0,136.89473684210526,169.47826086956522,0.0013364571153846154,0.0045953291153846155,-0.27405608,0.9580976361538462,92447.84615384616,-56660.846153846156,27.692307692307693,1.9230769230769231,-1.4615384615384615,3040.153846153846,65.69559342476009,0,0,0
259.0,183.95833333333334,217.30769230769232,-0.0014402032276923079,0.004399871630769231,0.2993258280769231,0.9216357653846153,82500.61538461539,55888.846153846156,28.076923076923077,1.3076923076923077,0.07692307692307693,16019.692307692309,67.76819235093106,0,0,1
258.0,184.88888888888889,219.33333333333334,-0.004141585206666667,0.00219118652,0.8669434720000001,0.4580850413333334,-61240.6,95751.2,27.933333333333334,3.8666666666666667,-0.4666666666666667,14752.533333333333,73.82264601057288,0,0,0
257.0,144.25,225.0,-0.004694095384615384,0.0009314323676923077,0.9799834361538462,0.19747083615384617,-125679.84615384616,53023.61538461538,23.846153846153847,-3.0,0.7692307692307693,1042.076923076923,81.94302540612541,0,0,0
256.0,134.66666666666666,227.1,-0.004759751800000001,0.0005379382921428571,0.9931923035714286,0.11465991571428572,-159587.42857142858,37638.21428571428,19.428571428571427,-1.5714285714285714,-0.2857142857142857,1172.9285714285713,98.45749031172068,0,0,0
255.0,194.0,219.14285714285714,-0.004326241442857143,-0.001415363402714286,0.9058963878571429,-0.2984069862857143,-117069.21428571429,-62420.42857142857,28.857142857142858,0.5,4.071428571428571,17364.5,96.10838506593568,0,0,0
254.0,183.72727272727272,221.5625,-0.0017452167071428572,-0.0012034249285714285,0.36863119642857145,-0.24609366928571427,-1669.2857142857142,-138300.7142857143,27.428571428571427,-0.6428571428571429,-5.071428571428571,8745.785714285714,84.05836174093854,0,0,0
253.0,126.75,164.23529411764707,-0.0015529307128571428,0.004263045242857142,0.31588734607142854,0.890560745,60197.71428571428,25464.428571428572,31.214285714285715,-2.9285714285714284,-2.0714285714285716,21531.571428571428,51.383386608903095,0,0,0
252.0,126.82352941176471,219.375,-0.0028646368833333334,0.0038051297916666667,0.6010118591666667,0.7983724425,16413.083333333332,56418.333333333336,26.666666666666668,1.8333333333333333,3.0833333333333335,-956.75,35.31533128502179,0,0,0
251.0,139.07142857142858,215.63636363636363,-0.0039285679,0.0025517387714285716,0.8198124542857144,0.5433446121428571,-34588.78571428572,87832.78571428571,29.285714285714285,3.5,-2.0714285714285716,-543.1428571428571,59.59937453469517,0,0,0
250.0,70.8,231.5,0.00015914650714285715,0.004552437457142857,-0.02818946228571429,0.9547572307142858,85494.78571428571,-3018.9285714285716,29.642857142857142,-0.7857142857142857,1.4285714285714286,-20353.428571428572,63.108576101192625,0,0,0
249.0,88.35,140.14285714285714,0.002776113272727273,0.003860957709090909,-0.5789470072727272,0.8081439918181819,40315.454545454544,-114932.45454545454,27.181818181818183,0.8181818181818182,1.9090909090909092,-7584.545454545455,74.86227963087327,0,0,0
248.0,148.77777777777777,199.91666666666666,-0.0014708013533333332,-0.0008360136199999999,0.298163746,-0.1714819773333333,1314.2,-76593.86666666667,23.333333333333332,-2.2666666666666666,-7.133333333333334,1639.4666666666667,46.68900234947253,0,0,0
247.0,182.88888888888889,212.0,-0.0016526848431923076,0.004767547638461538,-0.1037471085076923,0.9536276838461538,113698.76923076923,-21580.53846153846,4641.923076923077,-1415.0,-160.23076923076923,16496.53846153846,82.65960942497487,1,1,0
246.0,222.4,190.625,0.4507751633333333,0.054573530225,0.15312154641666667,0.49136385416666667,156954.25,163662.16666666666,-1702.8333333333333,-41174.666666666664,-17378.583333333332,5179.0,136.28343926019872,0,0,0
245.0,108.77272727272727,171.41666666666666,0.2574280553461538,0.24232998993384613,0.3467105696923077,0.6604875299999999,146756.53846153847,174736.0,1934.5384615384614,583.0769230769231,24091.30769230769,-2369.076923076923,137.49359114956002,1,1,0
244.0,134.364406779661,160.30232558139534,0.12566021286327667,0.17638384227505444,0.3933658689255556,0.5052880281944444,25387.077777777777,137779.3,8833.0,-3948.9777777777776,2065.2444444444445,1876.7666666666667,101.98126252084018,1,1,0
243.0,104.0,213.6,0.34919575365384614,0.15573446289999998,0.40494637615384615,0.706703878076923,3887.230769230769,14660.461538461539,-8869.538461538461,-15270.0,-25582.76923076923,-9560.307692307691,13.46803939772229,0,0,1
242.0,104.63157894736842,202.0,0.010780194642358333,0.016275244241666667,0.032114893383333336,0.996534075,81522.08333333333,-61.166666666666664,7430.833333333333,2840.25,3964.75,-2470.75,49.7798321241344,1,1,0
241.0,78.375,194.11111111111111,0.3227164118,0.14416155989333335,0.0007230766,0.4819607953333333,173082.46666666667,-11856.333333333334,-6010.066666666667,42740.066666666666,17261.866666666665,-5878.533333333334,104.45810405932157,0,0,0
240.0,114.42857142857143,217.1818181818182,0.0223739857709375,-0.037281231243750004,-0.07839849393125001,0.952508009375,139073.625,-5961.0625,5873.125,2224.5625,-6798.75,-13662.9375,95.72418478706089,0,0,0
239.0,66.375,220.83333333333334,-0.03775526225333334,0.008301003496666664,0.5832091186666666,-0.16326242333333332,-58596.46666666667,-99830.86666666667,-3664.6666666666665,8317.133333333333,4874.266666666666,-14541.466666666667,78.83592195515044,0,0,0
238.0,140.5,210.53333333333333,-0.004756758061538462,-3.0086363384615397e-05,0.9942797161538461,-0.011807382230769234,-131914.07692307694,-3577.4615384615386,27.23076923076923,-4.153846153846154,-0.6153846153846154,2371.3846153846152,80.75885100002372,0,0,0
237.0,147.5,211.625,-0.004369785308333333,-0.00193268585,0.9139036808333333,-0.4009877716666667,-94727.0,-99815.41666666667,26.333333333333332,2.9166666666666665,0.4166666666666667,4925.416666666667,83.37304979772581,0,0,0
236.0,100.45454545454545,211.38888888888889,-0.004273301423076923,-0.0021610310076923076,0.8954252599999999,-0.44404430692307695,-84638.15384615384,-112378.61538461539,26.384615384615383,-1.3076923076923077,-3.923076923076923,-2799.846153846154,84.52510433714161,0,0,0
235.0,65.52631578947368,193.82142857142858,-0.004705418485714286,-0.0001741748608357143,0.9815844207142856,-0.03547130619285714,-127575.35714285714,-14006.714285714286,25.928571428571427,1.3571428571428572,0.7142857142857143,-12193.0,82.80572256804065,0,0,0
234.0,119.64285714285714,192.70833333333334,0.023593410292307694,-0.03286336316923077,0.7237504453846154,0.6542756807692308,-17866.153846153848,136068.6923076923,17451.846153846152,5790.153846153846,-1810.076923076923,-11500.538461538461,91.02371435027847,1,1,0
233.0,84.94736842105263,174.7391304347826,0.33773829285714285,-0.21165909742857145,0.3191196133571429,0.31468260249999996,52931.357142857145,70724.35714285714,412.2857142857143,42363.142857142855,11551.642857142857,13958.0,54.289080885201074,0,0,0
232.0,129.0,232.5,0.019284230283333332,-0.12909123826666666,0.5495425933333333,0.8118218958333333,65759.41666666667,95783.16666666667,-17485.666666666668,576.4166666666666,5188.833333333333,-1319.5,71.64507284541155,0,0,0
231.0,125.66666666666667,218.16666666666666,-0.0028770449333333334,0.0038330029466666663,0.600780304,0.798723878,51945.13333333333,177612.93333333332,2012.5333333333333,1.2666666666666666,1.3333333333333333,1883.2,111.3215267943897,0,1,0
230.0,224.66666666666666,166.25,0.21859752016666667,0.27902309666666664,0.4340267941666667,0.40659834083333335,-9320.083333333334,189249.08333333334,4289.916666666667,8045.416666666667,-43259.333333333336,4704.25,115.00458203627208,1,0,1
229.0,190.38095238095238,217.57142857142858,-0.007316132642857143,-0.008949615370285715,0.9594459978571429,-0.050861181707142857,-111249.35714285714,-2276.0,1868.2857142857142,4673.428571428572,-1345.9285714285713,14935.07142857143,96.45416005006163,1,1,0
228.0,213.4,169.78947368421052,-0.05800013108333333,0.44258676916666667,0.509560785,-0.14066896391666667,-160205.75,-164633.33333333334,-4321.083333333333,43742.25,17537.166666666668,8117.416666666667,137.98887546100184,0,0,0
227.0,177.9375,164.5,0.008734425323076923,-0.035110082315384615,0.8669616946153845,-0.4701249046153846,-116933.23076923077,-183539.38461538462,5039.307692307692,4954.153846153846,8176.076923076923,6335.692307692308,136.65952023006173,1,1,0
226.0,148.66666666666666,147.88888888888889,-0.22956256492857144,0.48299691264285716,0.31592149214285714,-0.28266491,5430.857142857143,-229469.0,-7085.642857142857,15474.857142857143,37929.21428571428,1621.5714285714287,137.86560226842738,0,0,0
225.0,149.58823529411765,145.0,0.00207901974375,0.002943198675,-0.427063199375,0.618437398125,50124.25,-219323.625,147.375,-0.875,-13.875,5583.5,136.90584225623067,0,0,0
224.0,172.45833333333334,145.25,0.20366727892857142,0.03242131185714285,-0.1736102332142857,0.027099545714285713,46783.42857142857,-56578.5,39685.142857142855,-17437.214285714286,15421.857142857143,3494.0,60.01678235005489,0,0,0
223.0,129.3913043478261,163.6153846153846,-0.1317376442,0.03232882557142857,0.2764774306428571,0.6141572999999999,61028.42857142857,52497.5,-27026.928571428572,13177.0,9044.42857142857,4136.357142857143,53.71084284699949,1,1,0
222.0,111.0625,160.8421052631579,-0.0019223458375,0.004318984166666667,0.3956077975,0.9016532724999999,43592.666666666664,45538.416666666664,33.583333333333336,0.6666666666666666,3.6666666666666665,-9832.833333333334,39.944970891657555,0,0,0
221.0,94.4,223.0909090909091,0.00017841363214285712,0.004708886535714286,-0.03995093485714286,0.9848931935714286,107701.42857142857,-8512.642857142857,27.0,-1.1428571428571428,-0.5,-9943.642857142857,68.47641447099214,0,0,0
220.0,75.31818181818181,187.52631578947367,0.0004758981285714286,0.0022646585571428567,-0.10013327142857144,0.47246908428571427,51854.142857142855,-108105.28571428571,28.428571428571427,-1.5,-0.21428571428571427,-19116.64285714286,76.08731931225357,0,0,1
219.0,187.52941176470588,178.27777777777777,-0.010114506107142858,0.016784819514285714,0.93603824,0.2758277447857143,7747.428571428572,-33671.92857142857,814.4285714285714,-780.4285714285714,-396.92857142857144,-15084.0,27.756919544913128,0,0,0
218.0,80.53846153846153,188.31578947368422,-0.008885718124999999,0.0179971183,0.9532914566666667,0.2912756208333333,-27102.166666666668,20317.583333333332,-609.6666666666666,386.0833333333333,-0.9166666666666666,-3129.8333333333335,20.704937652793017,0,0,0
217.0,99.3,231.6,-0.0022091691642857143,0.003894657685714286,0.46242552000000003,0.8479580957142857,44893.42857142857,58556.5,39.285714285714285,-24.571428571428573,16.571428571428573,-15527.857142857143,50.221850026809804,0,0,0
216.0,136.13333333333333,181.14285714285714,-0.0007164704807692308,0.004711939746153846,0.15243408115384616,0.9857478123076924,114428.69230769231,35872.38461538462,27.153846153846153,-1.6923076923076923,-1.0,1310.5384615384614,72.54523494009621,0,0,0
215.0,85.78571428571429,63.5,-0.0015201065454545455,0.0046456553636363635,0.31395700727272724,0.9485233681818183,11445.727272727272,7556.181818181818,25.90909090909091,2.3636363636363638,-0.18181818181818182,4076.3636363636365,25.023583871833385,0,0,0
214.0,112.36842105263158,176.4,-0.0038455907466666667,0.002436110284,0.8062813566666667,0.5070366373333334,-19592.4,-52862.0,26.666666666666668,0.8666666666666667,3.3333333333333335,17437.0,36.0023669256963,0,0,1
213.0,146.69230769230768,180.58333333333334,-0.004763397807692308,-0.00011017834484615386,0.9966835023076924,-0.02175834215384615,-59766.46153846154,-3635.3076923076924,26.23076923076923,1.5384615384615385,-1.6923076923076923,6301.923076923077,36.22796537570441,0,0,0
212.0,95.36666666666666,172.57142857142858,0.14596487667692307,0.059556906680769225,0.9370666799999999,-0.11251741161538463,-54991.0,-32048.53846153846,22295.153846153848,-9212.384615384615,8381.23076923077,-5854.7692307692305,41.53520369485205,1,1,0
211.0,136.0,147.75,0.25844591333333333,0.35076314025,0.3703853543333333,0.2670223366666667,-58669.75,36903.833333333336,5367.583333333333,-14168.416666666666,36395.666666666664,22028.833333333332,43.26740588364776,0,0,0
210.0,159.39240506329114,170.96842105263158,0.23605458143859773,0.10282619341643864,0.5751370745681817,0.4886936634090909,-61392.193181818184,139875.01136363635,-3156.5454545454545,-5214.375,-22100.659090909092,-1172.2727272727273,97.52944025610745,1,1,0
209.0,137.96,160.88888888888889,0.16355819133076924,-0.01145921903846154,0.43840453115384614,0.8058306538461538,-8215.846153846154,101147.15384615384,3468.0,8282.153846153846,6052.384615384615,-13358.615384615385,62.17107601810323,0,1,0
208.0,160.46666666666667,208.1,0.033341654514875,-0.00367253385625,0.0914816071375,0.98697727625,32019.1875,14112.5625,-2472.5625,-9749.3125,258.0,3230.6875,22.911148720588994,0,0,0
207.0,83.34782608695652,219.0,0.0004527775514285714,0.004595981207142857,-0.0955441317142857,0.9660249964285714,94372.57142857143,-29650.214285714286,14.142857142857142,6.285714285714286,-1.0,-11046.142857142857,66.30848948641422,0,1,0
206.0,69.52,159.74074074074073,0.3498593709066667,-0.03923201324666667,-0.22710759679999998,0.4651950685333333,116389.0,-178955.66666666666,2572.4,38636.26666666667,-28704.133333333335,-9885.2,128.58068239700546,1,0,0
205.0,65.63157894736842,189.9090909090909,-0.025924804713333336,0.026784355373333332,-0.44715501,0.7383435859999999,86582.73333333334,-194946.13333333333,-5374.333333333333,3535.8,-5027.533333333334,-8987.733333333334,129.93737292666648,0,0,0
204.0,62.125,204.0,-0.004579796921428571,-1.8881800428571433e-05,0.9549406035714286,-0.00514356764285714,-120835.85714285714,-21631.35714285714,30.714285714285715,-0.9285714285714286,-1.2142857142857142,-23630.85714285714,93.23393937042404,0,0,0
203.0,104.36842105263158,206.0,-0.0036129723500000002,0.0031181923857142857,0.7559979607142857,0.6460847014285714,-27077.214285714286,179809.2857142857,1.7142857142857142,-0.7857142857142857,-0.8571428571428571,-6493.714285714285,111.6157228309561,0,0,1
202.0,79.44444444444444,200.16666666666666,-0.0024056939357142855,0.004047253357142857,0.501501805,0.8457163628571429,91082.92857142857,190389.42857142858,26.285714285714285,2.2857142857142856,1.9285714285714286,-10384.642857142857,134.31202874858056,0,0,0
201.0,230.3,170.5,-0.002847103833333333,0.00340906185,0.5990425033333333,0.7045133791666668,59310.083333333336,99907.75,30.916666666666668,0.75,0.16666666666666666,22481.25,88.90216891293274,0,0,0
200.0,215.86666666666667,217.22727272727272,-0.003841095057142857,-0.0011853138682857143,0.8033731228571428,-0.24869520110714285,-72738.5,-62504.07142857143,29.642857142857142,-1.5714285714285714,-2.5,20414.571428571428,64.7959196722433,0,0,0
199.0,113.5,228.57142857142858,0.002226183553846154,0.0041824197307692304,-0.4749316892307692,0.8725070538461538,37050.46153846154,-86341.30769230769,26.76923076923077,-1.0769230769230769,0.23076923076923078,-1718.2307692307693,58.15249928748277,0,0,0
198.0,193.875,191.85714285714286,0.0009616224733333334,0.0043801252,-0.20005555665833333,0.9203830733333334,56834.583333333336,-62882.166666666664,28.25,-2.0833333333333335,-0.75,19378.416666666668,58.59589871215271,0,0,1
197.0,140.15384615384616,140.8,-0.00212487551875,0.00432460375,0.4312734925,0.886763096875,24908.25,26806.75,72.3125,31.0,-4.1875,9880.5,24.304229935777276,0,0,0
196.0,125.13636363636364,195.30769230769232,0.010005040175,-0.00439138791875,0.841455205,0.526929140625,-19736.0625,8110.375,13178.3125,3044.75,2321.6875,7573.125,32.23196506576135,0,1,0
195.0,190.1851851851852,168.16666666666666,0.3011409174615384,-0.022087829230769233,0.3421740176923077,0.28125802,-56616.846153846156,-99924.15384615384,59443.92307692308,-8175.384615384615,-11257.538461538461,-7636.538461538462,103.62983905621181,0,0,0
194.0,87.94444444444444,153.0,-0.3376718166666666,0.39186243658333336,0.45078997,0.11553495159999999,-61241.166666666664,-202192.91666666666,12334.666666666666,-16012.666666666666,3877.5,-15734.916666666666,127.4298685086635,0,0,0
193.0,136.83333333333334,145.46666666666667,-0.3906369075,0.6223279725,0.5969697741666667,0.3137234566666667,-22829.0,-65850.58333333333,-13041.416666666666,304.3333333333333,-0.75,-1591.25,51.000620205677244,0,0,0
192.0,108.84615384615384,203.77777777777777,-0.40045728166666666,0.5492186466666666,0.5828570558333334,0.4284046716666667,-18354.916666666668,6455.833333333333,-71420.0,8387.916666666666,-4113.333333333333,-308.75,45.55280369698429,0,0,0
191.0,161.05,214.85714285714286,-0.021022968161538463,0.018553385561538464,0.7430503323076922,0.6622689876923077,-11875.615384615385,103172.15384615384,-4984.153846153846,8872.076923076924,808.2307692307693,4193.692307692308,63.40012048625461,0,0,0
190.0,165.66666666666666,143.57692307692307,-0.004450527193333333,0.0018653408199999998,0.9224064766666668,0.38597379066666665,-49838.4,51862.26666666667,26.466666666666665,1.6,1.6666666666666667,2641.133333333333,43.221167199039115,0,0,0
189.0,154.27777777777777,163.8,-0.00471703034,0.0007691181726666667,0.9813554646666667,0.16411447566666665,-63659.6,24748.866666666665,2106.133333333333,8.6,2.1333333333333333,7300.0,41.945199767024604,0,1,0
188.0,155.4,173.52941176470588,0.26202581475000003,-0.18942282486916664,0.8905410708333333,0.171359617,-59053.333333333336,5518.583333333333,52091.666666666664,4858.75,7407.333333333333,-7257.166666666667,47.611116472829195,0,0,0
187.0,91.75,135.22222222222223,0.2096633942857143,-0.31274246857142857,0.5830085535714286,0.04898339335714286,-85617.78571428571,7213.5,27644.5,433.14285714285717,-12525.714285714286,10630.642857142857,55.330269711034425,0,0,0
186.0,141.91666666666666,161.1764705882353,-0.025957839912500003,0.52732453625,0.35359574748125,-0.32992374625,-106693.4375,-15023.625,-21728.875,-40804.375,-26578.9375,13095.625,66.21405936552658,0,0,0
185.0,88.8,206.5,-0.11423024564285714,-0.28292232535714285,0.8920879107142857,0.29802626499999996,-158802.07142857142,-9251.57142857143,-52873.42857142857,-4833.571428571428,-7627.142857142857,-4379.571428571428,100.87446126263458,0,0,0
184.0,58.733333333333334,0.0,-0.003057002346153848,0.15898215153846154,0.46022368384615386,0.7605755092307693,-23197.0,10162.538461538461,1897.0,-5510.076923076923,18417.615384615383,-14237.23076923077,32.498149110628944,0,0,0
183.0,107.0909090909091,231.0,0.12281819556153846,0.1297301932769231,0.2302588876923077,0.9229609676923077,97227.30769230769,35353.07692307692,5434.153846153846,9390.461538461539,9298.846153846154,-2473.769230769231,63.8975671642833,1,1,0
182.0,55.125,222.57142857142858,0.11317853333076923,0.059696346115384616,0.001511999000000001,0.6461790115384616,147449.84615384616,16173.846153846154,-6464.2307692307695,28809.46153846154,18013.69230769231,-5524.2307692307695,89.78881390979926,0,0,0
181.0,142.94117647058823,221.30769230769232,0.0020786151266666665,0.00428113074,-0.424800664,0.8980763406666666,89086.53333333334,-102645.26666666666,28.266666666666666,-3.6666666666666665,2.2666666666666666,-5865.266666666666,84.09041713401164,0,0,0
