PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,SpeedFlip
RLDataCoach,257.0,-3466.22,3112.13,17.01,-0.0031424689,0.003622606,0.65847254,0.75258946,12660.0,215709.0,27.0,3.0,43.0,-12912.0,129.64811469358125,0
RLDataCoach,257.0,-3448.28,3272.63,17.01,-0.0029914146,0.003752081,0.6376215,0.77033484,31784.0,212584.0,26.0,-3.0,-14.0,-5568.0,128.9681547502328,0
RLDataCoach,257.0,-3402.93,3481.67,17.01,-0.00285115,0.003854582,0.5854482,0.81069565,57378.0,205354.0,28.0,-1.0,-3.0,-16970.0,127.93162374581196,0
RLDataCoach,257.0,-3357.05,3615.49,17.01,-0.0026029893,0.0040272158,0.5353897,0.8445915,78069.0,196535.0,28.0,0.0,4.0,-18793.0,126.88372345261625,0
RLDataCoach,257.0,-3279.44,3772.11,17.01,-0.0022523275,0.0042430074,0.46571568,0.8849214,105406.0,180045.0,28.0,3.0,2.0,-19640.0,125.17821676394018,0
RLDataCoach,257.0,-3168.57,3925.48,17.01,-0.0018369282,0.0044210358,0.38340154,0.9235693,133337.0,155850.0,28.0,0.0,1.0,-19969.0,123.06287980979478,0
RLDataCoach,257.0,-3059.7,4033.18,17.01,-0.001497056,0.004550511,0.31300998,0.9497377,155367.0,134386.0,10.0,0.0,0.0,-20064.0,123.25364352667225,0
RLDataCoach,256.0,-2888.28,4151.47,17.01,-0.0010438932,0.004679986,0.21628094,0.97631943,184147.0,103670.0,6.0,0.0,1.0,-20072.0,126.79405016088096,0
RLDataCoach,256.0,-2742.64,4218.12,17.01,-0.00069323136,0.0047447234,0.14228018,0.9898148,201646.0,76562.0,6.0,2.0,0.0,-20054.0,129.41493619578847,0
RLDataCoach,256.0,-2567.54,4266.79,17.01,-0.0002886216,0.0047932765,0.059248604,0.9982317,216234.0,43053.0,6.0,1.0,0.0,-20013.0,132.28701106442762,0
RLDataCoach,256.0,-2401.51,4286.83,17.01,8.9014145e-05,0.0047932765,-0.0014700821,0.9999874,224974.0,16153.0,0.0,70.0,0.0,-7061.0,135.33188549118793,0
RLDataCoach,256.0,-2154.29,4297.68,37.29,0.0003209904,0.004528932,0.035284836,0.999367,227618.0,9883.0,31495.0,146.0,-628.0,12979.0,137.99942952664696,0
RLDataCoach,256.0,-2002.0,4304.42,58.46,-5.125057e-05,0.012988057,0.075141676,0.99708825,227830.0,10338.0,29769.0,-687.0,6129.0,9612.0,137.99944761411183,0
RLDataCoach,256.0,-1792.7,4298.91,80.56,0.04583166,0.12069551,0.09477882,0.9870912,226659.0,-34870.0,17596.0,26770.0,47963.0,-2802.0,137.99978921331729,0
RLDataCoach,256.0,-1602.78,4271.12,91.2,0.2657514,0.27304515,0.06601368,0.9222064,227623.0,-31863.0,8508.0,46567.0,24548.0,-15933.0,137.9998264720648,0
RLDataCoach,256.0,-1374.08,4241.44,92.49,0.55236185,0.3261518,0.003854582,0.7671418,228333.0,-27522.0,-2548.0,47180.0,20164.0,-19808.0,137.99988479603886,0
RLDataCoach,256.0,-1202.17,4222.3,90.44,0.72953707,0.33465397,-0.04694299,0.5946248,228756.0,-23728.0,-2725.0,47028.0,20156.0,-20173.0,137.99967540613997,0
RLDataCoach,256.0,-972.49,4201.48,87.78,0.8915149,0.31098694,-0.113957405,0.30903402,229267.0,-18158.0,-2567.0,46498.0,20669.0,-20871.0,137.9995561845037,0
RLDataCoach,255.0,-761.53,4187.4,85.51,0.94927067,0.25897554,-0.17743823,0.018237194,229623.0,-12938.0,-2418.0,44585.0,24966.0,-20343.0,137.99994873520785,1
RLDataCoach,255.0,-569.5,4178.71,83.51,0.9185214,0.19496061,-0.23014021,-0.2556253,229835.0,-8366.0,-2370.0,46255.0,20566.0,-21505.0,137.99965314869453,1
RLDataCoach,255.0,-396.53,4174.02,81.79,0.8377982,0.108158,-0.2055938,-0.49409238,229942.0,-4644.0,-2195.0,45368.0,10110.0,-29402.0,137.9996192929531,1
RLDataCoach,255.0,-165.78,4171.31,76.38,-0.6863637,-0.0026515424,0.14625622,0.71239525,229814.0,-1365.0,-9137.0,47967.0,11479.0,-24337.0,137.99976859545814,1
RLDataCoach,255.0,26.32,4170.91,65.64,-0.5137511,0.06390971,0.10959841,0.8485066,229452.0,126.0,-15865.0,50106.0,10703.0,-19993.0,137.9999144412778,1
RLDataCoach,255.0,198.9,4171.35,51.16,-0.33055395,0.10939341,0.07885338,0.9341035,228950.0,876.0,-21928.0,51235.0,9012.0,-17853.0,137.99961790381886,1
RLDataCoach,255.0,390.09,4172.16,30.75,-0.1033458,0.10718154,0.041958198,0.9879632,228626.0,1069.0,-23855.0,51253.0,-15829.0,-12146.0,137.92178435011635,1
RLDataCoach,255.0,561.54,4173.34,16.99,0.019397074,0.012977268,0.016041512,0.999599,228557.0,2202.0,-9271.0,7301.0,-18468.0,-6204.0,137.2533310992487,1
RLDataCoach,255.0,732.92,4175.49,16.26,0.0025652258,0.0036441851,-0.001205737,0.99998933,228533.0,2755.0,985.0,-1559.0,361.0,-3653.0,137.13103675696468,1
RLDataCoach,255.0,923.32,4176.39,16.84,0.00038033316,0.004464194,-0.0123028755,0.9999143,228478.0,-651.0,393.0,-159.0,110.0,-1979.0,137.08755926137135,1
RLDataCoach,255.0,1132.69,4173.38,17.01,0.0001429621,0.004712355,-0.018528514,0.9998172,228330.0,-5346.0,67.0,-18.0,27.0,-937.0,137.03555129162652,1
RLDataCoach,255.0,1322.91,4167.47,17.01,0.00012677771,0.0047770925,-0.02112341,0.99976546,228211.0,-8249.0,27.0,-5.0,7.0,-414.0,137.01602318838476,1
RLDataCoach,255.0,1494.03,4160.67,17.01,0.00012677771,0.0047770925,-0.022110658,0.9997441,228150.0,-9561.0,27.0,-4.0,4.0,-167.0,137.01014904743369,1
RLDataCoach,254.0,1684.13,4152.41,17.01,0.00012677771,0.0047770925,-0.022499083,0.9997354,228121.0,-10112.0,27.0,-4.0,4.0,-51.0,137.0070064231753,0
RLDataCoach,254.0,1874.23,4143.89,17.01,0.00012677771,0.0047770925,-0.022612374,0.99973285,228110.0,-10276.0,27.0,-4.0,4.0,-14.0,137.00480590767611,0
RLDataCoach,254.0,2083.29,4133.94,17.01,0.00010519853,0.0047770925,-0.02897288,0.99956876,227824.0,-13130.0,27.0,-42.0,6.0,-6906.0,136.92122603088242,0
RLDataCoach,254.0,2291.09,4114.04,17.01,0.00034256958,0.0047770925,-0.09026877,0.99590594,225070.0,-31414.0,28.0,7.0,1.0,-16519.0,136.35103310499704,0
RLDataCoach,254.0,2439.17,4085.2,17.01,0.0006554678,0.0047447234,-0.1489266,0.98883665,219279.0,-53122.0,28.0,10.0,0.0,-18420.0,135.3731210515588,0
RLDataCoach,254.0,2616.44,4027.02,17.01,0.0010600776,0.004679986,-0.22675228,0.9739407,206451.0,-83667.0,28.0,4.0,-2.0,-19382.0,133.65622285041573,0
RLDataCoach,254.0,2780.29,3943.43,17.01,0.0014377133,0.00457209,-0.30557594,0.95215565,187752.0,-113619.0,28.0,4.0,-1.0,-19783.0,131.67244556717247,0
RLDataCoach,254.0,2912.5,3847.87,17.01,0.0017775855,0.0044480097,-0.37567618,0.9267386,166589.0,-138013.0,28.0,4.0,-2.0,-19956.0,129.79913017674656,0
RLDataCoach,254.0,3039.01,3721.96,17.01,0.0021552213,0.004286166,-0.45157048,0.8922226,139149.0,-161024.0,28.0,2.0,-1.0,-20056.0,127.69033824827937,0
RLDataCoach,254.0,3149.89,3564.16,17.01,0.0025436466,0.0040595843,-0.53171045,0.8469127,105354.0,-180460.0,28.0,0.0,0.0,-20113.0,125.37743007415649,0
RLDataCoach,254.0,3222.71,3407.96,17.01,0.0028673343,0.0038437925,-0.6007857,0.79939574,72462.0,-192294.0,28.0,1.0,-1.0,-20135.0,123.29631332298624,0
RLDataCoach,254.0,3264.39,3261.06,17.01,0.0031586534,0.0036010267,-0.65937346,0.7518003,41988.0,-198010.0,28.0,1.0,0.0,-20128.0,121.44769693197149,0
RLDataCoach,253.0,3290.3,3061.65,17.01,0.0034176037,0.0033690503,-0.6971102,0.716948,14704.0,-200028.0,26.0,0.0,0.0,-4548.0,120.34063016022475,0
RLDataCoach,253.0,3297.32,2894.86,17.01,0.0034283933,0.0033582607,-0.70433927,0.7098473,4757.0,-200208.0,26.0,0.0,10.0,-1302.0,120.15870453712456,0
RLDataCoach,253.0,3299.41,2744.44,40.48,-0.0043455088,-0.0042753764,0.7079964,-0.70618963,2194.0,-200711.0,33352.0,2076.0,6.0,-1366.0,122.08499916844819,0
RLDataCoach,253.0,3301.39,2560.14,69.17,-0.03130883,-0.031125406,0.71131516,-0.70148534,2183.0,-201331.0,28581.0,13494.0,-86.0,-1141.0,122.01676860153279,0
RLDataCoach,253.0,3302.55,2373.98,88.81,-0.19123277,-0.18855155,0.68817306,-0.674015,1243.0,-229056.0,20534.0,54990.0,-1015.0,-261.0,137.9867489390195,0
RLDataCoach,253.0,3303.55,2182.91,103.27,-0.38664386,-0.38047215,0.60117424,-0.58680236,1233.0,-229425.0,14714.0,54990.0,-986.0,-297.0,137.93979474973855,0
RLDataCoach,253.0,3304.55,1991.65,104.37,0.54758644,0.53765017,-0.45950627,0.4471413,1224.0,-229503.0,-1481.0,54986.0,-1195.0,-239.0,137.70662539093752,0
RLDataCoach,253.0,3305.45,1819.57,103.2,0.6506685,0.6378427,-0.29596236,0.28669408,1224.0,-229438.0,-1569.0,54986.0,-1205.0,-243.0,137.66797768965733,0
RLDataCoach,253.0,3306.65,1590.13,101.64,0.7132935,0.69803274,-0.04652759,0.042400572,1224.0,-229438.0,-1547.0,54986.0,-1205.0,-243.0,137.66788805832678,0
RLDataCoach,253.0,3307.45,1437.17,100.6,0.7037572,0.6879659,0.12517327,-0.12554008,1224.0,-229438.0,-1547.0,54986.0,-1204.0,-243.0,137.66788805832678,0
RLDataCoach,253.0,3308.45,1245.97,99.3,0.63485056,0.6196784,0.32847694,-0.32413948,1224.0,-229438.0,-1547.0,54986.0,-1202.0,-243.0,137.66788805832678,0
RLDataCoach,253.0,3309.45,1054.77,98.0,0.5087003,0.49549502,0.5021469,-0.49351513,1224.0,-229438.0,-1547.0,54986.0,-1202.0,-244.0,137.66788805832678,0
RLDataCoach,252.0,3310.35,882.69,95.59,0.39520544,0.3840489,0.5955928,-0.5844556,1224.0,-229438.0,-5334.0,46395.0,-1011.0,-204.0,137.70195498742927,0
RLDataCoach,252.0,3311.55,653.25,86.73,0.26975432,0.26101476,0.6619071,-0.64883196,1224.0,-229438.0,-11826.0,34672.0,-751.0,-149.0,137.84750047266,0
RLDataCoach,252.0,3312.55,462.05,74.38,0.18392277,0.17689335,0.6906677,-0.676653,1222.0,-229350.0,-17231.0,27199.0,-585.0,-113.0,137.9997693193724,0
RLDataCoach,252.0,3313.55,271.09,57.55,0.114464514,0.10884314,0.7054837,-0.69090074,1212.0,-228883.0,-22603.0,21337.0,-455.0,-83.0,137.99972901103826,0
RLDataCoach,252.0,3314.45,99.59,38.58,0.0641255,0.059529137,0.7117899,-0.69692135,1203.0,-228356.0,-27417.0,17148.0,-362.0,-64.0,137.9994806520662,0
RLDataCoach,252.0,3314.41,-70.93,19.05,0.009761884,0.0075068595,0.7097835,-0.70431226,-1246.0,-225951.0,-18657.0,17128.0,-697.0,1848.0,136.03402737462417,0
RLDataCoach,252.0,3313.35,-294.25,16.29,-0.003541684,-0.0038761613,0.7072977,-0.70689636,-587.0,-222008.0,1188.0,-149.0,-86.0,252.0,133.20717274876753,0
RLDataCoach,252.0,3313.14,-460.75,16.84,0.0034391829,0.0035308944,-0.70694494,0.7072514,-93.0,-222008.0,407.0,-47.0,-24.0,73.0,133.20503552914207,0
RLDataCoach,252.0,3313.17,-645.75,17.01,0.003406814,0.0034283933,-0.70683706,0.70735985,104.0,-222008.0,71.0,-11.0,-5.0,19.0,133.2048214276045,0
RLDataCoach,252.0,3315.37,-812.41,40.51,0.0025706205,0.0023764079,-0.6889856,0.72476655,4267.0,-222247.0,33402.0,-2086.0,-181.0,10620.0,134.8701107166447,0
RLDataCoach,252.0,3319.69,-1035.03,73.75,-0.027327426,-0.030132763,-0.6300634,0.77547747,4337.0,-222919.0,30559.0,-14482.0,-1387.0,19723.0,135.02738736997023,0
RLDataCoach,252.0,3323.3,-1237.48,113.23,-0.07634476,-0.08395686,-0.5486286,0.82832927,3630.0,-219125.0,53513.0,-12415.0,-697.0,18563.0,135.35630805337445,0
RLDataCoach,251.0,3326.75,-1438.6,159.39,-0.09724968,-0.10181907,-0.49182656,0.8592334,3895.0,-219647.0,47705.0,-1611.0,2284.0,9921.0,134.88093770892905,0
RLDataCoach,251.0,3330.13,-1621.85,196.73,-0.09462241,-0.08871507,-0.46636304,0.8750324,4181.0,-220094.0,42430.0,736.0,2808.0,7564.0,134.51132152692574,0
RLDataCoach,251.0,3333.75,-1805.47,229.67,-0.106782325,-0.09928891,-0.42057183,0.89546555,4499.0,-220521.0,37145.0,-8177.0,-1413.0,15285.0,134.20365586719313,0
RLDataCoach,251.0,3337.67,-1989.41,258.22,-0.13900557,-0.14512867,-0.34427834,0.91710824,4867.0,-220891.0,31894.0,-16469.0,-6556.0,22096.0,133.94084354729142,0
RLDataCoach,251.0,3341.48,-2155.19,280.18,-0.18193749,-0.21555263,-0.2478082,0.926837,5241.0,-221139.0,27223.0,-23353.0,-11722.0,28280.0,133.72197338941717,0
RLDataCoach,251.0,3346.05,-2339.55,300.52,-0.23931679,-0.3219222,-0.10735417,0.909708,5676.0,-221266.0,22113.0,-30218.0,-17921.0,35346.0,133.4643923312881,0
RLDataCoach,251.0,3350.97,-2523.92,316.63,-0.2961296,-0.44458416,0.06289549,0.84302807,6065.0,-221183.0,17070.0,-32569.0,-21799.0,38587.0,133.15416591695507,0
RLDataCoach,251.0,3356.69,-2726.52,329.52,-0.3381121,-0.5619754,0.24611963,0.7136448,6334.0,-220845.0,11530.0,-31311.0,-23166.0,38831.0,132.7418804038876,0
RLDataCoach,251.0,3361.99,-2910.36,336.79,0.35242453,0.64179647,-0.3957719,-0.55430937,6371.0,-220385.0,6415.0,-29322.0,-23890.0,39930.0,132.34222467814268,0
RLDataCoach,251.0,3367.24,-3093.78,339.74,0.31969953,0.6922695,-0.52759963,-0.37442458,6195.0,-219889.0,1172.0,-27390.0,-10378.0,46551.0,131.98762296063975,0
RLDataCoach,251.0,3371.76,-3258.54,338.62,0.23623636,0.6709354,-0.660679,-0.23987785,5872.0,-219507.0,-3652.0,-34346.0,7026.0,42378.0,131.76953590765962,0
RLDataCoach,251.0,3376.44,-3441.32,333.09,-0.13287704,-0.5671274,0.80196804,0.1325048,5393.0,-219220.0,-9083.0,-43523.0,15238.0,29974.0,131.68461468858084,0
RLDataCoach,250.0,3380.29,-3605.68,324.24,-0.05295823,-0.4179176,0.90448093,0.06674198,4910.0,-219080.0,-13984.0,-48781.0,15141.0,20397.0,131.7484513463441,0
RLDataCoach,250.0,3384.13,-3788.2,310.09,0.013516747,-0.21379389,0.9766562,0.015879668,4353.0,-219022.0,-19401.0,-52143.0,11051.0,13560.0,131.95360624795367,0
RLDataCoach,250.0,3387.5,-3970.7,291.45,0.052731607,0.011277907,0.9983325,-0.020600114,3793.0,-219023.0,-24776.0,-53756.0,5269.0,10366.0,132.2715092506319,0
RLDataCoach,250.0,3390.13,-4134.95,270.86,0.0645409,0.21712252,0.9728775,-0.04692141,3295.0,-219046.0,-29584.0,-54048.0,232.0,10181.0,132.63558825187152,0
RLDataCoach,250.0,3393.07,-4354.02,237.81,0.046139166,0.47517824,0.8750407,-0.07987835,2635.0,-219092.0,-35980.0,-53088.0,-5461.0,13295.0,133.22541391206107,0
RLDataCoach,250.0,3394.85,-4518.36,208.83,0.023842387,0.6151791,0.7816124,-0.100340895,2140.0,-219144.0,-40774.0,-37139.0,-3637.0,9876.0,133.7491267572241,0
RLDataCoach,250.0,3362.29,-4662.76,190.06,-0.13861714,0.5945277,0.7538245,-0.2430446,-91900.0,-115091.0,976.0,9272.0,-10857.0,53114.0,88.37024560631252,0
RLDataCoach,250.0,3268.3,-4758.59,190.39,-0.2281765,0.56084245,0.7362742,-0.3021448,-106078.0,-100760.0,-2258.0,5927.0,-5204.0,2293.0,87.7933856806992,0
RLDataCoach,250.0,3179.67,-4841.45,183.19,-0.25764835,0.5357404,0.7613704,-0.25867876,-107924.0,-96709.0,-13927.0,16520.0,-6459.0,-12372.0,87.34932995140834,0
RLDataCoach,250.0,3076.95,-4922.81,162.01,-0.26183477,0.49622333,0.8120783,-0.1604176,-115878.0,-80235.0,-31646.0,15282.0,-11919.0,-15709.0,86.6721451967124,0
RLDataCoach,250.0,2965.24,-4980.52,124.87,-0.2477219,0.45195347,0.85563976,-0.04746089,-125800.0,-47843.0,-47037.0,23111.0,2665.0,-24523.0,85.54382459581754,0
RLDataCoach,249.0,2858.3,-5006.95,82.08,-0.20010725,0.37083706,0.9056823,0.046651673,-130084.0,-18216.0,-53381.0,32523.0,7472.0,-20993.0,85.07145416812857,0
RLDataCoach,249.0,2736.99,-5003.1,39.47,-0.11164843,0.23033977,0.9558578,0.14427094,-132662.0,21482.0,-38345.0,48608.0,14727.0,-19306.0,83.85205885057324,0
RLDataCoach,249.0,2627.26,-4971.32,18.74,-0.02296843,0.074915096,0.97290397,0.21752714,-130687.0,47827.0,-13931.0,46081.0,5082.0,-10778.0,83.91550033956777,0
RLDataCoach,249.0,2530.39,-4930.05,15.55,-0.0036603694,-0.0016535051,0.9718118,0.23572387,-127724.0,59212.0,661.0,8953.0,149.0,-2161.0,84.46993840864334,0
RLDataCoach,249.0,2425.18,-4878.01,16.45,-0.0027324643,-0.0075608497,0.9707138,0.24010444,-125315.0,64439.0,1102.0,-2456.0,-57.0,-579.0,84.54987525715222,0
RLDataCoach,249.0,2331.52,-4829.0,16.89,-0.0041189273,-0.0013783706,0.9704497,0.24126431,-124677.0,65799.0,306.0,-1035.0,44.0,-180.0,84.58501221705887,0
RLDataCoach,249.0,2205.1,-4767.01,27.08,-0.0046152486,0.00099534,0.98009944,0.19845104,-128848.0,56875.0,30848.0,-379.0,29.0,16221.0,86.50862303770647,0
RLDataCoach,249.0,2107.72,-4725.85,51.58,0.0041081375,0.0006123094,0.99182177,0.12756316,-130110.0,54819.0,32450.0,1572.0,5951.0,21999.0,86.92079986953641,0
RLDataCoach,249.0,1974.49,-4666.49,80.5,0.007307252,0.0050738063,0.9994786,0.031039046,-164069.0,108582.0,25964.0,-15299.0,-15662.0,15683.0,119.07062627348525,0
RLDataCoach,249.0,1823.79,-4566.94,101.28,-0.21196505,0.22524169,0.9509549,0.0046584066,-164661.0,108576.0,19896.0,-38846.0,-38934.0,112.0,118.94210215344269,0
RLDataCoach,249.0,1686.35,-4476.49,111.99,-0.3139918,0.4510957,0.83476436,0.033018935,-165128.0,108485.0,1599.0,-48163.0,-17133.0,-20291.0,118.54944549680525,0
RLDataCoach,249.0,1562.34,-4395.18,111.25,-0.32124788,0.6478501,0.6858093,0.082192756,-165518.0,108349.0,-1567.0,-47157.0,-14625.0,-24234.0,118.70021508421961,0
RLDataCoach,248.0,1424.21,-4304.98,109.88,-0.29795843,0.818516,0.47208694,0.13559602,-165948.0,108161.0,-1628.0,-46873.0,-14607.0,-24789.0,118.85482221281558,1
RLDataCoach,248.0,1271.85,-4205.95,108.34,-0.24442028,0.93021744,0.19661681,0.1905153,-166429.0,107928.0,-1619.0,-45173.0,-18153.0,-25589.0,119.02053225792598,1
RLDataCoach,248.0,1146.86,-4125.09,107.17,-0.1892259,0.9521568,-0.047768395,0.23517899,-166833.0,107735.0,-1616.0,-46880.0,-15426.0,-24275.0,119.16110508551016,1
RLDataCoach,248.0,979.72,-4017.49,105.61,-0.08848849,0.90253603,-0.38080123,0.18052405,-167400.0,107488.0,-1595.0,-46589.0,808.0,-29218.0,119.36679061129188,1
RLDataCoach,248.0,853.98,-3936.93,104.16,-0.004221428,0.8083853,-0.5805767,0.09708779,-167873.0,107375.0,-3231.0,-47045.0,1198.0,-28464.0,119.58102977228451,1
RLDataCoach,248.0,713.84,-3847.43,98.94,-0.05954528,-0.66716355,0.74174273,-0.034130305,-168419.0,107344.0,-8722.0,-50574.0,-55.0,-21615.0,119.94563845826157,1
RLDataCoach,248.0,559.16,-3748.98,87.93,-0.102407105,-0.4821321,0.8698035,0.022434346,-169016.0,107389.0,-14765.0,-39579.0,4059.0,-17644.0,120.47427895082002,1
RLDataCoach,248.0,418.07,-3659.45,73.1,-0.11443215,-0.35764128,0.9227697,0.08656794,-169551.0,107486.0,-20265.0,-24120.0,8603.0,-18406.0,121.06247448288836,1
RLDataCoach,248.0,276.54,-3569.81,53.7,-0.097416915,-0.2757372,0.94177324,0.1659581,-170072.0,107647.0,-25750.0,-11640.0,16869.0,-17742.0,121.75037061742358,1
RLDataCoach,248.0,148.78,-3489.03,32.77,-0.060397655,-0.2230568,0.9438667,0.23603676,-170465.0,107710.0,-27750.0,-16477.0,14999.0,-14625.0,122.12590313688574,1
RLDataCoach,248.0,7.72,-3397.58,18.24,-0.021069461,-0.040560946,0.95744836,0.28496233,-167637.0,112346.0,-8446.0,-32597.0,21883.0,-6477.0,121.18681472982117,1
RLDataCoach,248.0,-117.41,-3312.41,16.32,-0.0026461477,0.0076309396,0.95484394,0.29699814,-166614.0,113878.0,763.0,491.0,-92.0,-1646.0,121.08857162275883,1
RLDataCoach,247.0,-255.93,-3217.05,16.85,-0.0038330029,0.003568658,0.95390517,0.30006245,-165894.0,114905.0,372.0,630.0,-459.0,-353.0,121.0813032313412,0
RLDataCoach,247.0,-380.16,-3130.6,16.99,-0.004361693,0.0020203514,0.95369166,0.3007476,-165474.0,115497.0,95.0,189.0,-142.0,-107.0,121.07698317847203,0
RLDataCoach,247.0,-545.57,-3014.88,17.01,-0.0045343265,0.0015402144,0.95361346,0.30099577,-165947.0,116251.0,19.0,30.0,-24.0,-23.0,121.56879855275365,0
RLDataCoach,247.0,-672.54,-2925.87,17.01,-0.0045613004,0.0014700821,0.9535964,0.3010497,-171990.0,120579.0,3.0,7.0,-6.0,-7.0,126.02836159373015,0
RLDataCoach,247.0,-818.95,-2823.17,17.01,-0.0045613004,0.0014646873,0.9535964,0.3010497,-178737.0,125340.0,3.0,3.0,-4.0,-1.0,130.98294194314005,0
RLDataCoach,247.0,-986.51,-2705.69,17.01,-0.0045613004,0.0014646873,0.9535964,0.3010497,-186173.0,130558.0,3.0,3.0,-4.0,0.0,136.43342636143095,0
RLDataCoach,247.0,-1143.78,-2595.74,17.01,-0.0045613004,0.0014646873,0.95469975,0.29753223,-189368.0,130535.0,3.0,-23.0,13.0,4729.0,137.99951172696228,0
RLDataCoach,247.0,-1288.15,-2501.43,26.92,-0.004599064,0.00138916,0.9661937,0.25777248,-194066.0,119725.0,30069.0,-39.0,23.0,14579.0,137.99978183721885,0
RLDataCoach,247.0,-1484.74,-2384.43,57.79,-0.017222973,0.0040811636,0.98158115,0.19022398,-196459.0,116142.0,28541.0,-3076.0,-6843.0,10339.0,137.99959764202214,0
RLDataCoach,247.0,-1622.04,-2281.82,74.67,-0.11128159,0.09902453,0.9744417,0.16814838,-171497.0,152265.0,17431.0,-48648.0,-25597.0,-1767.0,137.99959694941143,0
RLDataCoach,247.0,-1781.18,-2143.07,85.71,-0.2096345,0.3743113,0.8847798,0.18195906,-174443.0,149729.0,7127.0,-51490.0,3012.0,-19095.0,137.99990585083742,0
RLDataCoach,247.0,-1928.16,-2019.27,85.92,-0.17884627,0.6124871,0.7415937,0.20715286,-177059.0,146776.0,-2590.0,-49467.0,6915.0,-23024.0,137.99972837842833,0
RLDataCoach,246.0,-2091.95,-1886.45,85.22,-0.11225265,0.81368667,0.5281553,0.21532606,-178086.0,142115.0,7676.0,-45742.0,16176.0,-25902.0,136.78186405704523,1
RLDataCoach,246.0,-2258.45,-1756.79,87.21,-0.027866948,0.94435245,0.262644,0.19606115,-182864.0,139490.0,-1737.0,-49767.0,8728.0,-21726.0,137.99963447560285,1
RLDataCoach,246.0,-2412.55,-1641.84,85.27,0.032376956,0.9829628,-0.00806796,0.18075064,-185553.0,135882.0,-2424.0,-51155.0,4849.0,-19610.0,137.99962109817545,1
RLDataCoach,246.0,-2568.46,-1529.74,83.44,0.08858559,0.9484607,-0.2858471,0.10424138,-187164.0,133665.0,-1731.0,-44606.0,22175.0,-23313.0,137.99959758463064,1
RLDataCoach,246.0,-2724.53,-1418.41,82.11,0.15966229,0.8442469,-0.5068026,-0.07004359,-187294.0,133484.0,-1563.0,-35158.0,29272.0,-30529.0,137.9993004256181,1
RLDataCoach,246.0,-2927.46,-1273.85,76.9,-0.2048655,-0.65968096,0.6832303,0.23674348,-187237.0,133332.0,-8026.0,-42057.0,29882.0,-19057.0,137.99939095822126,1
RLDataCoach,246.0,-3052.27,-1184.97,69.94,-0.1992225,-0.51446325,0.7752446,0.30762598,-187065.0,133246.0,-12316.0,-42777.0,31884.0,-13358.0,137.99934077712112,1
RLDataCoach,246.0,-3192.5,-1085.04,58.69,-0.16795953,-0.33165985,0.85329777,0.3656149,-186764.0,133135.0,-17140.0,-41809.0,34457.0,-9465.0,137.99934719976034,1
RLDataCoach,246.0,-3348.01,-974.11,41.94,-0.11100106,-0.11858618,0.89946544,0.40568212,-186316.0,132965.0,-22501.0,-37510.0,33333.0,-7405.0,137.99952793223605,1
RLDataCoach,246.0,-3516.19,-850.09,20.5,-0.021970393,0.045340735,0.89079815,0.4515974,-177551.0,139896.0,-17085.0,7062.0,21559.0,-15686.0,136.01239807870456,1
RLDataCoach,246.0,-3627.69,-752.15,15.97,-0.0005583614,0.009319511,0.86912,0.49451318,-158094.0,152801.0,-1432.0,7007.0,-7839.0,-13638.0,131.92349018260543,1
RLDataCoach,246.0,-3733.77,-630.86,16.53,-0.003433788,0.0028241759,0.84234655,0.5389179,-126413.0,168698.0,826.0,106.0,-438.0,-16902.0,126.48470206961788,1
RLDataCoach,245.0,-3819.81,-483.7,17.12,0.0010816567,0.003223391,0.78875446,0.61469895,-83272.0,182092.0,1604.0,3576.0,5839.0,-25893.0,120.14135963538949,0
RLDataCoach,245.0,-3863.55,-344.48,19.29,0.030219037,0.037307885,0.7220144,0.69021016,-38213.0,187216.0,1978.0,-3179.0,10820.0,-27033.0,114.6517838641859,0
RLDataCoach,245.0,-3874.07,-173.61,21.92,0.053292666,0.06943398,0.6595731,0.7465267,6045.0,185036.0,-53.0,-914.0,835.0,-9636.0,111.0808345611429,0
RLDataCoach,245.0,-3863.7,-51.11,20.36,0.042772815,0.056459498,0.6464582,0.7596543,21129.0,182902.0,-3231.0,1194.0,-9222.0,-3201.0,110.48803382339644,0
RLDataCoach,245.0,-3844.69,85.56,18.23,0.019202862,0.026415706,0.6430487,0.7651286,27899.0,181843.0,-1464.0,-1952.0,-6894.0,-793.0,110.38593521169261,0
RLDataCoach,245.0,-3819.84,236.84,17.29,-0.00022927886,0.012135679,0.6419644,0.7666384,30798.0,181377.0,-1128.0,-564.0,-5168.0,-124.0,110.38598604043902,0
RLDataCoach,245.0,-3793.67,387.91,16.73,-0.0063632047,0.00039651754,0.6418888,0.76677126,31829.0,181206.0,7.0,273.0,-37.0,-25.0,110.38809673764648,0
RLDataCoach,245.0,-3769.44,523.82,24.4,-0.0043239295,0.0023332494,0.6407505,0.7677334,32866.0,181301.0,30651.0,60.0,790.0,-1598.0,112.072725178252,0
RLDataCoach,245.0,-3738.85,690.1,54.34,-0.009756532,0.014067017,0.6331277,0.773858,33458.0,181664.0,32107.0,-7113.0,1973.0,-2226.0,112.49336957901117,0
