PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,SpeedFlip
blooort,300.0,-893.51,1405.79,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,87935.0,-87910.0,28.0,-3.0,0.0,0.0,74.60471780819225,0
blooort,300.0,-811.9,1324.2,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,89925.0,-89900.0,28.0,-3.0,0.0,0.0,76.29328874311291,0
blooort,300.0,-751.45,1263.76,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,91259.0,-91233.0,28.0,-3.0,0.0,0.0,77.4248010358438,0
blooort,300.0,-743.83,1256.14,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,91419.0,-91393.0,28.0,-3.0,0.0,0.0,77.56056553326566,0
blooort,300.0,-659.18,1171.51,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,93095.0,-93069.0,28.0,-2.0,0.0,0.0,78.98269864470318,0
blooort,300.0,-588.83,1101.18,18.65,0.0011517891,0.0027594385,-0.3826193,0.92390126,94352.0,-94326.0,28.0,-2.0,0.0,0.0,80.04929847937457,0
blooort,300.0,-533.17,1046.2,18.65,0.0011517891,0.0027594385,-0.3777316,0.92591035,96734.0,-93585.0,28.0,10.0,-12.0,4929.0,80.7565670109868,0
blooort,300.0,-440.08,964.62,18.65,0.0010438932,0.0027918073,-0.31978586,0.94748515,106113.0,-84202.0,28.0,-1.0,0.0,17960.0,81.27718430482197,0
blooort,300.0,-356.47,906.82,18.65,0.0008119169,0.002878124,-0.24872537,0.96856946,115777.0,-70590.0,28.0,-9.0,3.0,20769.0,81.3597845417501,0
blooort,300.0,-265.85,861.19,18.65,0.00054757186,0.002926677,-0.17021994,0.9854016,124561.0,-52563.0,29.0,-6.0,3.0,21796.0,81.1183857775782,0
blooort,300.0,-125.74,821.65,18.65,0.00018072568,0.0029698354,-0.051075447,0.99869037,132347.0,-22189.0,29.0,-4.0,0.0,22357.0,80.51651476287333,0
blooort,300.0,-3.59,814.92,18.65,-0.00013217251,0.0029698354,0.0519116,0.9986473,133160.0,5095.0,29.0,-4.0,1.0,22563.0,79.95446433914745,0
blooort,300.0,73.4,823.68,18.65,-0.00033178,0.0029644407,0.117620476,0.99305415,130768.0,22413.0,29.0,-3.0,0.0,22649.0,79.60490414691797,0
blooort,300.0,189.55,857.46,18.65,-0.0006284938,0.002905098,0.22015978,0.9754593,122514.0,48608.0,29.0,-4.0,0.0,22750.0,79.0826828854459,0
blooort,299.0,258.47,891.06,18.65,-0.0008173117,0.0028673343,0.28444445,0.9586879,114540.0,64161.0,29.0,-4.0,0.0,22802.0,78.771674416125,0
blooort,299.0,371.92,975.63,18.65,-0.0011733682,0.0027324643,0.39604163,0.91822773,96333.0,88598.0,28.0,-15.0,-11.0,18674.0,78.52818079976129,0
blooort,299.0,440.22,1046.7,28.72,-0.0014053445,0.0026353581,0.4374199,0.8992524,87630.0,98825.0,30801.0,-30.0,-38.0,7572.0,81.37490820492516,0
blooort,299.0,454.67,1063.36,33.95,-0.0014592925,0.0026029893,0.44240466,0.8968106,86431.0,100295.0,31605.0,-32.0,-44.0,6394.0,81.67117662896746,0
blooort,299.0,505.16,1121.95,53.2,-0.005699645,0.010625051,0.45824388,0.8887447,86644.0,100589.0,32397.0,-5034.0,3666.0,5800.0,81.9936722909762,0
blooort,299.0,579.61,1211.35,75.45,-0.056459453,0.1068147,0.4723081,0.873114,114987.0,142376.0,27482.0,-45538.0,30671.0,3246.0,111.03760855151735,0
blooort,299.0,665.95,1318.3,93.94,-0.1808963,0.3368227,0.44412023,0.81029886,115219.0,142741.0,22373.0,-46198.0,29841.0,498.0,110.87987365414878,0
blooort,299.0,771.65,1449.28,104.7,-0.31554556,0.58230305,0.36134213,0.6563429,115363.0,142974.0,-106.0,-46294.0,29692.0,363.0,110.22736123649153,0
blooort,299.0,877.36,1580.33,103.36,-0.41598088,0.76426274,0.23893917,0.43101087,115297.0,142882.0,-1679.0,-46299.0,29685.0,363.0,110.1641227561859,0
blooort,299.0,973.35,1699.25,101.96,-0.46815953,0.85777247,0.10465678,0.18466187,115077.0,142545.0,-1635.0,-46299.0,29685.0,363.0,109.92364542917959,0
blooort,299.0,982.94,1711.13,101.82,-0.47109967,0.8629493,0.09050075,0.1587236,115049.0,142502.0,-1627.0,-46299.0,29685.0,363.0,109.89297626436367,0
blooort,299.0,1059.56,1805.99,100.78,-0.4790733,0.87588876,-0.024640817,-0.051965587,114812.0,142133.0,-1555.0,-46299.0,29685.0,363.0,109.63102252957417,0
blooort,299.0,1078.69,1829.67,100.52,-0.4767157,0.8711675,-0.05346534,-0.104645945,114752.0,142040.0,-1536.0,-46299.0,29685.0,363.0,109.56489978090609,0
blooort,299.0,1164.65,1936.05,99.4,-0.44494563,0.8112574,-0.17927785,-0.33428174,114513.0,141666.0,-1457.0,-46299.0,29685.0,362.0,109.2998536441838,0
blooort,299.0,1250.46,2042.2,98.32,-0.38062322,0.692003,-0.2919648,-0.53945744,114372.0,141442.0,-1403.0,-46299.0,29685.0,361.0,109.14190018741655,0
blooort,299.0,1259.99,2053.99,98.2,-0.37165165,0.6754271,-0.3033047,-0.56007105,114364.0,141430.0,-1399.0,-46299.0,29685.0,361.0,109.13326520781828,0
blooort,298.0,1336.23,2148.26,96.84,0.30142194,-0.5459798,0.3731784,0.6868688,114365.0,141429.0,-3335.0,-42015.0,26938.0,326.0,109.14829131397339,0
blooort,298.0,1422.04,2254.39,92.51,0.23555663,-0.42490387,0.41787985,0.7676889,114464.0,141578.0,-7743.0,-33771.0,21651.0,259.0,109.33556106976357,0
blooort,298.0,1546.18,2407.98,80.34,0.15505514,-0.27720997,0.45392266,0.83250636,114722.0,141977.0,-14246.0,-24633.0,15791.0,185.0,109.85335478919157,0
blooort,298.0,1613.15,2490.88,70.84,0.11941694,-0.21190031,0.4645612,0.8514815,114897.0,142247.0,-17823.0,-20783.0,13322.0,154.0,110.23224583088198,0
blooort,298.0,1699.43,2597.72,55.54,0.08087643,-0.14131455,0.47277746,0.86600846,115141.0,142628.0,-22494.0,-16701.0,10707.0,120.0,110.80714538494345,0
blooort,298.0,1785.79,2704.92,36.69,0.048626166,-0.08438844,0.48344845,0.8699378,114203.0,143776.0,-27229.0,-13807.0,7972.0,2629.0,111.37280393956146,0
blooort,298.0,1883.56,2840.88,17.75,-4.0460975e-05,0.0011032359,0.47910026,0.8777595,99735.0,152301.0,-6852.0,-14571.0,8884.0,5677.0,109.3081026401977,0
blooort,298.0,1938.99,2931.24,17.87,-0.0021821952,0.004048795,0.5073205,0.8617452,91192.0,156904.0,1111.0,326.0,-239.0,14037.0,108.88980183818867,0
blooort,298.0,2012.99,3079.34,18.5,-0.0019016658,0.0027864124,0.5716753,0.820473,70581.0,165536.0,360.0,124.0,-66.0,18074.0,107.97328745814863,0
blooort,298.0,2056.83,3206.07,18.64,-0.0019448241,0.0024141714,0.6278029,0.7783662,48280.0,171345.0,85.0,38.0,-12.0,19086.0,106.810237683473,0
blooort,298.0,2088.4,3394.05,18.65,-0.0021282472,0.0021228525,0.7059361,0.7082692,12370.0,174236.0,29.0,6.0,0.0,19544.0,104.80473518558213,0
blooort,298.0,2087.1,3523.92,18.65,-0.0022739067,0.0019502189,0.75615245,0.65438867,-12969.0,171734.0,29.0,2.0,0.0,19720.0,103.33380144405798,0
blooort,298.0,2060.1,3677.71,18.65,-0.0024411455,0.0017290323,0.8124171,0.5830691,-42959.0,163638.0,29.0,0.0,3.0,19912.0,101.50977176488972,0
blooort,297.0,2028.99,3770.63,18.65,-0.0025220674,0.001577978,0.8449894,0.5347747,-60974.0,155727.0,29.0,-3.0,1.0,20019.0,100.34312181988359,0
blooort,297.0,1974.18,3882.16,18.65,-0.0026191736,0.0013837653,0.8828399,0.46966466,-82418.0,142640.0,29.0,-5.0,0.0,20141.0,98.84332541653988,0
blooort,297.0,1887.79,4003.75,18.65,-0.0027378593,0.0011409995,0.92605555,0.37737554,-102908.0,124050.0,29.0,-8.0,1.0,24691.0,96.70700869016682,0
blooort,297.0,1767.94,4126.27,18.65,-0.002878124,0.0007309949,0.97222745,0.2340191,-114617.0,105934.0,29.0,0.0,-5.0,29692.0,93.64435465611366,0
blooort,297.0,1681.08,4202.78,18.65,-0.0029536511,0.00039112274,0.9925235,0.12201732,-116699.0,98539.0,29.0,0.0,-2.0,30882.0,91.64220155954352,0
