PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed
RLDataCoach,267.0,-726.98,4179.26,93.16,0.94164616,0.21579,-0.19173448,0.17313318,228661.0,-24638.0,-2633.0,45882.0,17420.0,-24825.0,137.99976085283623
RLDataCoach,267.0,-497.37,4156.96,90.52,0.9504481,0.14220464,-0.2327513,-0.14917481,229094.0,-20220.0,-2579.0,48279.0,8734.0,-24855.0,137.99942670793962
RLDataCoach,267.0,-286.51,4140.24,88.32,0.88767403,0.042637944,-0.14034349,-0.43648657,229383.0,-16681.0,-2191.0,44025.0,-7829.0,-32022.0,137.99950034387803
RLDataCoach,267.0,-132.99,4129.65,85.29,0.80901045,-0.019192073,-0.067200534,-0.5836248,229389.0,-15296.0,-6812.0,47737.0,-4474.0,-26945.0,137.99958819199426
RLDataCoach,267.0,39.65,4118.38,77.84,-0.68089336,0.070351094,0.007199356,0.7289603,229189.0,-14883.0,-12272.0,50812.0,-3434.0,-20766.0,137.9996131220664
RLDataCoach,267.0,231.22,4105.72,64.87,-0.49855933,0.10617811,-0.043722298,0.85921663,228762.0,-15450.0,-18142.0,52380.0,-4876.0,-16048.0,137.9998530103565
RLDataCoach,267.0,441.11,4091.05,45.01,-0.2649044,0.12179613,-0.087571375,0.95253485,228151.0,-16270.0,-24126.0,52636.0,-8005.0,-13795.0,137.99955075187742
RLDataCoach,267.0,593.07,4079.73,28.07,-0.08590978,0.09156892,-0.122454256,0.9844997,227767.0,-17687.0,-25409.0,46267.0,-26626.0,-13042.0,137.9168273780977
RLDataCoach,267.0,781.64,4060.69,15.85,0.014471626,0.0027054904,-0.16949704,0.9854207,224288.0,-29048.0,-2421.0,-6084.0,-3691.0,-10905.0,135.7045010898312
RLDataCoach,267.0,947.02,4031.5,16.36,0.003967873,0.003164048,-0.20599301,0.9785403,216882.0,-47737.0,1015.0,-1082.0,721.0,-9096.0,133.24546969589622
RLDataCoach,267.0,1122.58,3980.63,16.87,0.0017452167,0.004221428,-0.23819467,0.97120667,205310.0,-71907.0,323.0,-204.0,202.0,-6917.0,130.5229870485655
RLDataCoach,264.0,3574.11,658.75,17.01,-0.0034769464,-0.003304313,0.71631265,-0.69776297,-3430.0,-217434.0,1.0,0.0,13.0,-870.0,130.4766313656204
RLDataCoach,264.0,3570.37,492.61,17.01,-0.0034661568,-0.0033151025,0.7176135,-0.696425,-5922.0,-224800.0,1.0,0.0,8.0,-291.0,134.92679359786177
RLDataCoach,264.0,3565.44,321.1,17.01,-0.0034661568,-0.0033151025,0.7180478,-0.6959773,-6893.0,-229896.0,1.0,0.0,8.0,-98.0,137.99958817242896
RLDataCoach,264.0,3563.6,128.95,19.45,0.003406814,0.0033744453,-0.6929885,0.72093266,3687.0,-228109.0,29195.0,0.0,-18.0,13952.0,137.99955374927848
RLDataCoach,264.0,3573.94,-80.54,47.22,0.0032395753,0.0034769464,-0.6388623,0.7693064,13227.0,-227798.0,28861.0,1682.0,271.0,14680.0,137.99979085288498
RLDataCoach,264.0,3572.57,-309.09,70.44,0.103178605,0.0372917,-0.59863317,0.79347456,-31281.0,-227267.0,16463.0,48355.0,-26183.0,1103.0,137.99976602458426
RLDataCoach,264.0,3550.35,-480.43,79.7,0.34992135,0.015011106,-0.57494456,0.739438,-28047.0,-228117.0,8708.0,29534.0,-44195.0,-14122.0,137.9997771676462
RLDataCoach,264.0,3528.72,-671.39,81.95,0.56249326,-0.12013988,-0.53611803,0.6178553,-24069.0,-228729.0,-1908.0,22510.0,-46005.0,-20045.0,137.99988608603994
RLDataCoach,264.0,3507.36,-900.77,80.29,0.74198586,-0.28440127,-0.44352138,0.41456205,-19119.0,-226619.0,8192.0,5340.0,-43958.0,-22158.0,136.54293766782666
RLDataCoach,264.0,3494.54,-1072.74,83.25,0.8165327,-0.406664,-0.3313092,0.24110787,-15322.0,-229488.0,522.0,19921.0,-47298.0,-19773.0,137.99971084143618
RLDataCoach,264.0,3483.75,-1264.68,81.75,0.8505214,-0.48841706,-0.19483113,0.0101449145,-10965.0,-229726.0,-2303.0,23844.0,-46322.0,-17623.0,137.99943927277386
RLDataCoach,264.0,3477.1,-1437.59,80.04,0.8310586,-0.5229763,-0.02327054,-0.18787181,-7124.0,-229878.0,-2223.0,7875.0,-51629.0,-17245.0,137.99946259330142
RLDataCoach,261.0,782.96,-3792.49,109.63,-0.2783051,0.93886644,0.013824251,0.20220043,-229464.0,15603.0,-1609.0,-43161.0,-23982.0,-24226.0,137.99969972054288
RLDataCoach,261.0,610.79,-3780.9,108.46,-0.21266638,0.91896296,-0.21821767,0.2503222,-229483.0,15321.0,-1605.0,-42926.0,-26638.0,-21742.0,137.99968220180799
RLDataCoach,261.0,419.49,-3768.28,107.11,-0.1239594,0.83153284,-0.46778727,0.2726945,-229499.0,15015.0,-2162.0,-43361.0,-18389.0,-28400.0,137.9998897434342
RLDataCoach,261.0,247.34,-3757.12,103.39,-0.047935635,0.72762734,-0.63260436,0.26090685,-229413.0,14762.0,-7185.0,-44514.0,-20194.0,-25212.0,137.99982448423623
RLDataCoach,261.0,56.19,-3744.93,94.85,-0.030774742,-0.57005143,0.78380847,-0.24441488,-229188.0,14505.0,-12744.0,-45789.0,-20360.0,-22665.0,137.99992683258927
RLDataCoach,261.0,-153.79,-3731.76,80.12,-0.10698193,-0.35787326,0.90182346,-0.2172466,-228784.0,14239.0,-18838.0,-46850.0,-19560.0,-21153.0,137.9996582878378
RLDataCoach,261.0,-344.31,-3719.99,61.89,-0.15901491,-0.14119047,0.95968515,-0.18380412,-228278.0,13999.0,-24354.0,-49411.0,-14799.0,-19090.0,137.99991469693015
RLDataCoach,261.0,-534.37,-3708.46,39.39,-0.16035287,0.083600804,0.9725247,-0.14660685,-227847.0,13587.0,-27993.0,-48016.0,2850.0,-17046.0,137.97713292324926
RLDataCoach,261.0,-724.03,-3698.4,22.45,-0.025849251,0.15780649,0.9797326,-0.1206362,-227044.0,9368.0,-9817.0,20209.0,26715.0,-11409.0,136.46948342263187
RLDataCoach,261.0,-911.98,-3697.78,18.26,0.011277907,0.014503995,0.9973891,-0.06983859,-224410.0,-6817.0,-3548.0,22520.0,2330.0,-16669.0,134.7249302893863
RLDataCoach,261.0,-1080.05,-3703.9,16.92,-0.0012542902,-0.008736915,0.9999337,0.0073881736,-223955.0,-5537.0,-596.0,-1261.0,-3213.0,-23559.0,134.4145379771102
RLDataCoach,261.0,-1265.16,-3697.6,16.92,-0.005586354,-0.0017398219,0.9932349,0.11597506,-219265.0,21645.0,197.0,-1027.0,197.0,-27706.0,132.198512174835
RLDataCoach,258.0,-2843.63,-13.53,99.18,0.44575483,0.60748684,-0.5884208,-0.29329735,-11365.0,229625.0,-6544.0,-18677.0,44280.0,-26746.0,137.99951450262424
RLDataCoach,258.0,-2853.19,177.8,91.21,-0.40454382,-0.44246942,0.6794921,0.4229132,-11533.0,229396.0,-12019.0,-19536.0,46952.0,-20946.0,137.99998860782563
RLDataCoach,258.0,-2861.89,349.79,80.14,-0.33448136,-0.2777872,0.7397216,0.5135839,-11630.0,229080.0,-16934.0,-18330.0,48733.0,-17721.0,137.99956128973741
RLDataCoach,258.0,-2875.53,616.76,55.6,-0.17537741,-0.014989484,0.77813244,0.6029328,-11727.0,228383.0,-24564.0,-11598.0,49510.0,-13531.0,137.9996182351241
RLDataCoach,258.0,-2882.4,749.91,40.01,-0.09626243,0.08744729,0.7732924,0.6205685,-11883.0,227934.0,-28362.0,-8784.0,37288.0,-9851.0,137.99937011464945
RLDataCoach,258.0,-2894.52,939.38,20.15,0.013112137,0.069806226,0.7823019,0.61883676,-18847.0,226454.0,-16025.0,32648.0,-7943.0,4871.0,136.68076929107474
RLDataCoach,258.0,-2919.34,1125.81,16.1,-0.002214564,0.0023871975,0.79838806,0.6021344,-38829.0,221275.0,599.0,899.0,-3447.0,4854.0,134.79407717002996
RLDataCoach,258.0,-2964.31,1325.85,16.8,-0.0040434,0.001842323,0.8087859,0.58808637,-56704.0,215843.0,455.0,-209.0,174.0,2972.0,133.90052451129532
RLDataCoach,258.0,-3016.73,1504.0,16.99,-0.0039516883,0.0025112778,0.8140074,0.58083564,-67097.0,212374.0,97.0,-67.0,69.0,1531.0,133.63271968286807
RLDataCoach,258.0,-3069.28,1662.51,17.01,-0.0039355042,0.0026893062,0.8162191,0.57772285,-71921.0,210691.0,28.0,-19.0,19.0,676.0,133.576937613347
RLDataCoach,258.0,-3130.36,1837.68,17.01,-0.0039355042,0.002743254,0.8171604,0.5763903,-74065.0,209926.0,27.0,-3.0,6.0,220.0,133.5651082985373
RLDataCoach,258.0,-3204.9,2047.44,17.01,-0.0039355042,0.002743254,0.8174799,0.57593715,-74774.0,209665.0,27.0,-2.0,5.0,51.0,133.55973588922674
RLDataCoach,255.0,-761.53,4187.4,85.51,0.94927067,0.25897554,-0.17743823,0.018237194,229623.0,-12938.0,-2418.0,44585.0,24966.0,-20343.0,137.99994873520785
RLDataCoach,255.0,-569.5,4178.71,83.51,0.9185214,0.19496061,-0.23014021,-0.2556253,229835.0,-8366.0,-2370.0,46255.0,20566.0,-21505.0,137.99965314869453
RLDataCoach,255.0,-396.53,4174.02,81.79,0.8377982,0.108158,-0.2055938,-0.49409238,229942.0,-4644.0,-2195.0,45368.0,10110.0,-29402.0,137.9996192929531
RLDataCoach,255.0,-165.78,4171.31,76.38,-0.6863637,-0.0026515424,0.14625622,0.71239525,229814.0,-1365.0,-9137.0,47967.0,11479.0,-24337.0,137.99976859545814
RLDataCoach,255.0,26.32,4170.91,65.64,-0.5137511,0.06390971,0.10959841,0.8485066,229452.0,126.0,-15865.0,50106.0,10703.0,-19993.0,137.9999144412778
RLDataCoach,255.0,198.9,4171.35,51.16,-0.33055395,0.10939341,0.07885338,0.9341035,228950.0,876.0,-21928.0,51235.0,9012.0,-17853.0,137.99961790381886
RLDataCoach,255.0,390.09,4172.16,30.75,-0.1033458,0.10718154,0.041958198,0.9879632,228626.0,1069.0,-23855.0,51253.0,-15829.0,-12146.0,137.92178435011635
RLDataCoach,255.0,561.54,4173.34,16.99,0.019397074,0.012977268,0.016041512,0.999599,228557.0,2202.0,-9271.0,7301.0,-18468.0,-6204.0,137.2533310992487
RLDataCoach,255.0,732.92,4175.49,16.26,0.0025652258,0.0036441851,-0.001205737,0.99998933,228533.0,2755.0,985.0,-1559.0,361.0,-3653.0,137.13103675696468
RLDataCoach,255.0,923.32,4176.39,16.84,0.00038033316,0.004464194,-0.0123028755,0.9999143,228478.0,-651.0,393.0,-159.0,110.0,-1979.0,137.08755926137135
RLDataCoach,255.0,1132.69,4173.38,17.01,0.0001429621,0.004712355,-0.018528514,0.9998172,228330.0,-5346.0,67.0,-18.0,27.0,-937.0,137.03555129162652
RLDataCoach,255.0,1322.91,4167.47,17.01,0.00012677771,0.0047770925,-0.02112341,0.99976546,228211.0,-8249.0,27.0,-5.0,7.0,-414.0,137.01602318838476
RLDataCoach,255.0,1494.03,4160.67,17.01,0.00012677771,0.0047770925,-0.022110658,0.9997441,228150.0,-9561.0,27.0,-4.0,4.0,-167.0,137.01014904743369
RLDataCoach,248.0,1424.21,-4304.98,109.88,-0.29795843,0.818516,0.47208694,0.13559602,-165948.0,108161.0,-1628.0,-46873.0,-14607.0,-24789.0,118.85482221281558
RLDataCoach,248.0,1271.85,-4205.95,108.34,-0.24442028,0.93021744,0.19661681,0.1905153,-166429.0,107928.0,-1619.0,-45173.0,-18153.0,-25589.0,119.02053225792598
RLDataCoach,248.0,1146.86,-4125.09,107.17,-0.1892259,0.9521568,-0.047768395,0.23517899,-166833.0,107735.0,-1616.0,-46880.0,-15426.0,-24275.0,119.16110508551016
RLDataCoach,248.0,979.72,-4017.49,105.61,-0.08848849,0.90253603,-0.38080123,0.18052405,-167400.0,107488.0,-1595.0,-46589.0,808.0,-29218.0,119.36679061129188
RLDataCoach,248.0,853.98,-3936.93,104.16,-0.004221428,0.8083853,-0.5805767,0.09708779,-167873.0,107375.0,-3231.0,-47045.0,1198.0,-28464.0,119.58102977228451
RLDataCoach,248.0,713.84,-3847.43,98.94,-0.05954528,-0.66716355,0.74174273,-0.034130305,-168419.0,107344.0,-8722.0,-50574.0,-55.0,-21615.0,119.94563845826157
RLDataCoach,248.0,559.16,-3748.98,87.93,-0.102407105,-0.4821321,0.8698035,0.022434346,-169016.0,107389.0,-14765.0,-39579.0,4059.0,-17644.0,120.47427895082002
RLDataCoach,248.0,418.07,-3659.45,73.1,-0.11443215,-0.35764128,0.9227697,0.08656794,-169551.0,107486.0,-20265.0,-24120.0,8603.0,-18406.0,121.06247448288836
RLDataCoach,248.0,276.54,-3569.81,53.7,-0.097416915,-0.2757372,0.94177324,0.1659581,-170072.0,107647.0,-25750.0,-11640.0,16869.0,-17742.0,121.75037061742358
RLDataCoach,248.0,148.78,-3489.03,32.77,-0.060397655,-0.2230568,0.9438667,0.23603676,-170465.0,107710.0,-27750.0,-16477.0,14999.0,-14625.0,122.12590313688574
RLDataCoach,248.0,7.72,-3397.58,18.24,-0.021069461,-0.040560946,0.95744836,0.28496233,-167637.0,112346.0,-8446.0,-32597.0,21883.0,-6477.0,121.18681472982117
RLDataCoach,248.0,-117.41,-3312.41,16.32,-0.0026461477,0.0076309396,0.95484394,0.29699814,-166614.0,113878.0,763.0,491.0,-92.0,-1646.0,121.08857162275883
RLDataCoach,246.0,-2091.95,-1886.45,85.22,-0.11225265,0.81368667,0.5281553,0.21532606,-178086.0,142115.0,7676.0,-45742.0,16176.0,-25902.0,136.78186405704523
RLDataCoach,246.0,-2258.45,-1756.79,87.21,-0.027866948,0.94435245,0.262644,0.19606115,-182864.0,139490.0,-1737.0,-49767.0,8728.0,-21726.0,137.99963447560285
RLDataCoach,246.0,-2412.55,-1641.84,85.27,0.032376956,0.9829628,-0.00806796,0.18075064,-185553.0,135882.0,-2424.0,-51155.0,4849.0,-19610.0,137.99962109817545
RLDataCoach,246.0,-2568.46,-1529.74,83.44,0.08858559,0.9484607,-0.2858471,0.10424138,-187164.0,133665.0,-1731.0,-44606.0,22175.0,-23313.0,137.99959758463064
RLDataCoach,246.0,-2724.53,-1418.41,82.11,0.15966229,0.8442469,-0.5068026,-0.07004359,-187294.0,133484.0,-1563.0,-35158.0,29272.0,-30529.0,137.9993004256181
RLDataCoach,246.0,-2927.46,-1273.85,76.9,-0.2048655,-0.65968096,0.6832303,0.23674348,-187237.0,133332.0,-8026.0,-42057.0,29882.0,-19057.0,137.99939095822126
RLDataCoach,246.0,-3052.27,-1184.97,69.94,-0.1992225,-0.51446325,0.7752446,0.30762598,-187065.0,133246.0,-12316.0,-42777.0,31884.0,-13358.0,137.99934077712112
RLDataCoach,246.0,-3192.5,-1085.04,58.69,-0.16795953,-0.33165985,0.85329777,0.3656149,-186764.0,133135.0,-17140.0,-41809.0,34457.0,-9465.0,137.99934719976034
RLDataCoach,246.0,-3348.01,-974.11,41.94,-0.11100106,-0.11858618,0.89946544,0.40568212,-186316.0,132965.0,-22501.0,-37510.0,33333.0,-7405.0,137.99952793223605
RLDataCoach,246.0,-3516.19,-850.09,20.5,-0.021970393,0.045340735,0.89079815,0.4515974,-177551.0,139896.0,-17085.0,7062.0,21559.0,-15686.0,136.01239807870456
RLDataCoach,246.0,-3627.69,-752.15,15.97,-0.0005583614,0.009319511,0.86912,0.49451318,-158094.0,152801.0,-1432.0,7007.0,-7839.0,-13638.0,131.92349018260543
RLDataCoach,246.0,-3733.77,-630.86,16.53,-0.003433788,0.0028241759,0.84234655,0.5389179,-126413.0,168698.0,826.0,106.0,-438.0,-16902.0,126.48470206961788
RLDataCoach,242.0,-1384.22,4496.6,19.45,0.00026164763,0.0047932765,-0.015491201,0.9998685,227980.0,-8533.0,29188.0,28.0,-2.0,12422.0,137.99951978133834
RLDataCoach,242.0,-1174.54,4493.99,47.91,0.0001483569,0.0057265763,0.05662134,0.9983793,227873.0,-1198.0,31181.0,-135.0,2192.0,16563.0,137.99973142669518
RLDataCoach,242.0,-1021.85,4493.58,66.78,-0.0013729758,0.028584413,0.10117713,0.99445677,228539.0,-85.0,25878.0,-1557.0,10381.0,10801.0,137.99967734310104
RLDataCoach,242.0,-850.97,4474.81,81.3,0.07236875,0.17629454,0.11814916,0.97453773,226572.0,-36716.0,14730.0,23476.0,49651.0,-2925.0,137.99988096516606
RLDataCoach,242.0,-661.15,4445.69,89.24,0.27935174,0.3289409,0.07691656,0.8988016,227534.0,-33220.0,4969.0,43200.0,26301.0,-21607.0,137.99997458738895
RLDataCoach,242.0,-470.76,4419.71,88.72,0.5130282,0.36768648,0.006061054,0.77561074,228110.0,-29292.0,-2766.0,43712.0,21685.0,-25377.0,137.9997966781111
RLDataCoach,242.0,-279.94,4397.21,86.32,0.70963895,0.3692294,-0.06840357,0.59615695,228623.0,-24956.0,-2901.0,43554.0,21367.0,-25911.0,137.99960069420487
RLDataCoach,242.0,-89.84,4378.15,90.51,0.8558712,0.32620034,-0.12637088,0.38093072,229050.0,-20870.0,640.0,43500.0,20987.0,-26309.0,137.999829130329
RLDataCoach,242.0,82.57,4364.18,89.04,0.9267837,0.28422326,-0.19208515,0.15294577,229376.0,-16731.0,-2587.0,44763.0,21915.0,-23257.0,137.9999586599938
RLDataCoach,242.0,312.81,4350.41,86.52,0.94325334,0.21249379,-0.16990165,-0.19040197,229716.0,-11188.0,-2296.0,50020.0,659.0,-22859.0,137.9998481946991
RLDataCoach,242.0,485.63,4343.46,85.02,0.88886595,0.13754894,-0.07825451,-0.4299696,229844.0,-8283.0,-1685.0,48950.0,-3676.0,-24806.0,137.9996238907918
RLDataCoach,242.0,715.53,4335.27,81.41,0.75003046,0.050638426,0.023006193,-0.65906054,229766.0,-8132.0,-6407.0,52424.0,-475.0,-16625.0,137.9994702107222
RLDataCoach,227.0,3132.05,-729.39,49.06,0.0011409995,0.0013190277,0.7633448,-0.6459889,-62029.0,-206603.0,34162.0,-5105.0,993.0,19482.0,131.04120699169403
RLDataCoach,227.0,3080.35,-901.81,75.06,-0.018631015,-0.015210671,-0.7061033,0.7077002,-62074.0,-207152.0,28756.0,-1407.0,892.0,17809.0,130.89359969746417
RLDataCoach,227.0,3012.89,-1057.12,91.92,0.1497089,-0.00037493836,-0.664601,0.73204684,-97945.0,-207188.0,19279.0,43584.0,-33284.0,4185.0,137.98926507377303
RLDataCoach,227.0,2931.3,-1230.01,105.42,0.41431928,-0.028120503,-0.61897165,0.6666505,-97845.0,-207691.0,13661.0,23995.0,-47224.0,-14799.0,137.99454566655885
RLDataCoach,227.0,2849.83,-1403.3,107.51,0.6035387,-0.169961,-0.56503963,0.53626907,-97692.0,-208147.0,-1321.0,16638.0,-47436.0,-22314.0,137.96170622690917
RLDataCoach,227.0,2776.65,-1559.52,106.36,0.7260244,-0.2993827,-0.48771575,0.38130295,-97429.0,-208338.0,-1617.0,16222.0,-47060.0,-23390.0,137.99966996569228
RLDataCoach,227.0,2695.6,-1733.24,105.0,0.808189,-0.42222264,-0.36843637,0.18114446,-97091.0,-208495.0,-1618.0,16441.0,-46909.0,-23540.0,137.99927638505935
RLDataCoach,227.0,2622.9,-1889.7,103.83,0.82888365,-0.5037006,-0.24287197,-0.015836468,-96777.0,-208641.0,-1613.0,19388.0,-45767.0,-23546.0,137.99929092730872
RLDataCoach,227.0,2542.4,-2063.66,102.53,0.79750407,-0.5522054,-0.07082584,-0.23246537,-96426.0,-208804.0,-1608.0,8718.0,-49112.0,-23173.0,137.99956898541387
RLDataCoach,227.0,2446.18,-2272.61,100.97,0.67962277,-0.5771672,0.22136822,-0.39495188,-96014.0,-208994.0,-1578.0,-5370.0,-46422.0,-29001.0,137.9995699767213
RLDataCoach,227.0,2366.28,-2446.86,98.03,-0.5499827,0.55325294,-0.41526335,0.4679599,-95711.0,-209055.0,-5934.0,-2281.0,-49937.0,-22934.0,137.99974030671217
RLDataCoach,227.0,2294.58,-2603.67,91.53,0.41942275,-0.48788297,0.55097544,-0.5314893,-95455.0,-208977.0,-10809.0,-1942.0,-52324.0,-16833.0,137.9998409151257
RLDataCoach,225.0,606.9,-4287.04,29.46,-0.0047932765,0.00034256958,0.9999832,-0.003250365,-227992.0,-403.0,30316.0,-89.0,5.0,12540.0,137.99944477583958
RLDataCoach,225.0,416.31,-4288.24,55.85,-0.01618713,9.440894e-05,0.9984483,-0.05328192,-227987.0,-1695.0,30313.0,471.0,-7001.0,9245.0,137.9997693428507
RLDataCoach,225.0,225.75,-4283.27,77.27,-0.086913206,0.0118497545,0.9934483,-0.07325354,-226027.0,38172.0,18826.0,-18770.0,-47339.0,-1137.0,137.9996407677933
RLDataCoach,225.0,55.3,-4255.51,88.25,-0.26276806,0.1772602,0.94708574,-0.050600704,-226930.0,35844.0,10846.0,-44273.0,-28564.0,-15777.0,137.99954732795322
RLDataCoach,225.0,-115.68,-4229.62,92.36,-0.31221154,0.39717993,0.86299765,-0.002667727,-227589.0,33213.0,-80.0,-46986.0,-16692.0,-23208.0,137.99982089988376
RLDataCoach,225.0,-306.09,-4203.4,90.38,-0.31720176,0.61861557,0.71616244,0.06171942,-228036.0,29853.0,-2834.0,-46115.0,-15257.0,-25799.0,137.99954407881208
RLDataCoach,225.0,-496.61,-4180.09,88.83,-0.2913174,0.7925189,0.5209047,0.12532432,-226100.0,26429.0,7309.0,-46101.0,-9617.0,-28410.0,136.65403202218366
RLDataCoach,225.0,-687.28,-4159.5,90.52,-0.23568606,0.9111398,0.28711486,0.17844166,-228835.0,23047.0,-1753.0,-45751.0,-15024.0,-26571.0,137.99960144681577
RLDataCoach,225.0,-878.71,-4141.85,88.44,-0.17269081,0.9582721,0.029684952,0.22585669,-229152.0,19547.0,-2636.0,-45931.0,-16256.0,-25515.0,137.99957322847052
RLDataCoach,225.0,-1070.39,-4127.04,86.24,-0.10305448,0.9316147,-0.23197983,0.26011384,-229412.0,16217.0,-2630.0,-46666.0,-15435.0,-24678.0,137.99970486881483
RLDataCoach,225.0,-1262.0,-4114.71,86.19,-0.015955152,0.8477188,-0.48273635,0.21928044,-229589.0,13466.0,-2665.0,-44459.0,-3330.0,-32207.0,137.99940561002424
RLDataCoach,225.0,-1473.18,-4103.57,79.22,0.06527999,0.7143045,-0.6772896,0.16366524,-229436.0,11173.0,-11569.0,-47361.0,-5869.0,-27338.0,137.9994205892184
RLDataCoach,218.0,282.01,4259.65,103.99,0.9338909,0.24425843,-0.22116862,-0.13881676,225286.0,-46296.0,-1602.0,44180.0,26213.0,-19644.0,137.99956671584152
RLDataCoach,218.0,469.81,4221.23,102.69,0.86610615,0.15672752,-0.22496656,-0.41795537,225359.0,-45938.0,-1591.0,45717.0,13223.0,-27569.0,137.9993608759113
RLDataCoach,218.0,657.69,4183.08,100.69,0.75146544,0.056545813,-0.17524794,-0.6335538,225387.0,-45624.0,-4341.0,46473.0,12840.0,-26464.0,137.9996001202902
RLDataCoach,218.0,845.52,4145.18,94.55,-0.5993129,0.019564314,0.13975002,0.7879792,225270.0,-45349.0,-9838.0,48988.0,13302.0,-21170.0,137.99985775427453
RLDataCoach,218.0,1051.97,4103.73,82.51,-0.42626336,0.074969046,0.09489211,0.896479,224981.0,-45074.0,-15868.0,34041.0,3759.0,-18526.0,137.99988164473186
RLDataCoach,218.0,1220.63,4070.0,68.55,-0.3257903,0.09358118,0.037982233,0.94003224,224622.0,-44869.0,-20774.0,22459.0,-2992.0,-19747.0,137.99977711416784
RLDataCoach,218.0,1445.02,4025.23,44.25,-0.23837271,0.07277336,-0.06098573,0.9665212,223974.0,-44647.0,-27241.0,11799.0,-14296.0,-19064.0,137.99971221622167
RLDataCoach,218.0,1649.76,3982.61,21.11,-0.10008195,0.026259257,-0.14217232,0.98441917,222035.0,-51546.0,-16942.0,48635.0,-21954.0,-13327.0,137.14110461054335
RLDataCoach,218.0,1831.58,3929.59,16.21,0.00815963,0.0028673343,-0.17686099,0.98419785,215592.0,-71099.0,173.0,1674.0,-1325.0,-4815.0,136.2079401130492
RLDataCoach,218.0,1991.84,3872.51,16.71,0.0044264304,0.0036765537,-0.18699245,0.9823445,212394.0,-79438.0,554.0,-1040.0,514.0,-1586.0,136.05840304281097
RLDataCoach,218.0,2203.07,3790.19,16.98,0.0015563988,0.0045073526,-0.19084974,0.9816077,210606.0,-83898.0,109.0,-228.0,120.0,-372.0,136.0211691890641
RLDataCoach,218.0,2377.61,3718.13,17.01,0.0010708671,0.0046584066,-0.20979095,0.97773457,207554.0,-90449.0,28.0,-76.0,40.0,-11141.0,135.84361121657508
RLDataCoach,216.0,3370.6,1805.55,17.01,0.0030561523,0.003698133,-0.629648,0.7768657,46103.0,-216499.0,3.0,2.0,-13.0,2867.0,132.81200737448404
RLDataCoach,216.0,3409.2,1641.06,17.01,0.0029698354,0.0037682655,-0.6037151,0.7971857,56881.0,-221247.0,3.0,-1.0,5.0,11505.0,137.06511570943206
RLDataCoach,216.0,3467.58,1439.59,42.71,0.0041674804,0.0060664485,-0.57223636,0.8200557,65436.0,-218075.0,32574.0,2840.0,1088.0,4136.0,137.99953199529335
RLDataCoach,216.0,3522.68,1256.91,66.86,0.023917915,0.035263255,-0.5718749,0.8192335,66228.0,-218742.0,25801.0,12073.0,4819.0,-3449.0,137.99987236820184
RLDataCoach,216.0,3539.34,1008.7,84.86,0.3291621,0.010819265,-0.57076895,0.75216895,12485.0,-229394.0,11061.0,27683.0,-45183.0,-14732.0,137.99977588938324
RLDataCoach,216.0,3551.06,816.86,88.95,0.55057615,-0.122799516,-0.5283117,0.6345651,15351.0,-229484.0,-1163.0,24242.0,-46591.0,-16325.0,137.99988525125664
RLDataCoach,216.0,3563.85,644.3,87.22,0.70990056,-0.23837811,-0.4519535,0.48472163,18363.0,-229251.0,-2548.0,24222.0,-46802.0,-15742.0,137.99962574818815
RLDataCoach,216.0,3582.84,433.68,84.92,0.8399847,-0.35625482,-0.31644112,0.25956357,22614.0,-228872.0,-2447.0,24180.0,-46865.0,-15616.0,137.9997041592481
RLDataCoach,216.0,3605.91,223.46,82.77,0.8854227,-0.4386499,-0.15354459,0.0060718437,27181.0,-228377.0,-2242.0,26736.0,-45223.0,-16277.0,137.99985320079148
RLDataCoach,216.0,3635.81,-5.33,80.6,0.83479786,-0.46872598,0.022126842,-0.28795645,31978.0,-227755.0,-2145.0,24942.0,-46308.0,-16074.0,137.99939156474568
RLDataCoach,216.0,3661.26,-176.53,79.05,0.7257598,-0.46831596,0.20455796,-0.46055284,35165.0,-227287.0,-1946.0,15430.0,-47458.0,-23120.0,137.99966675177154
RLDataCoach,216.0,3691.79,-366.45,76.77,-0.56523925,0.44382352,-0.38355798,0.5800074,37326.0,-226899.0,-4837.0,15300.0,-48294.0,-21414.0,137.99971701623159
RLDataCoach,204.0,3153.39,2263.25,97.4,0.99979055,-0.014681981,-0.01177958,-0.008035592,166016.0,-159173.0,-1561.0,48702.0,-25507.0,-1554.0,137.99972987712692
RLDataCoach,204.0,3305.74,2117.46,95.97,0.9422054,-0.019192073,0.14296532,-0.30239296,166288.0,-158889.0,-1516.0,47938.0,-26872.0,-2181.0,137.9996237225305
RLDataCoach,204.0,3472.19,1958.66,94.49,0.75691813,-0.024079759,0.30046168,-0.579843,166497.0,-158670.0,-1481.0,47754.0,-27156.0,-2649.0,137.99949556864328
RLDataCoach,204.0,3597.11,1839.68,91.44,-0.60509616,0.0124863405,-0.36078107,0.7096053,166514.0,-158541.0,-6128.0,47424.0,-27219.0,5920.0,137.99962599210187
